time_step,variable,PCA_1,PCA_2,PCA_3,PCA_4
1,convective_snowfall_std,4.924714922644916,1.966551030222192,2.2710973452756504,-0.23418940530403995
2,convective_snowfall_std,4.639814923883594,2.9832174892587213,2.525361346087559,-0.5135105542982988
3,convective_snowfall_std,5.448675989273013,1.4795924135943501,2.487288198474438,-0.8572017525647125
4,convective_snowfall_std,5.697061823708665,0.3308747316041437,1.7926779942053372,-0.7064101595419676
5,convective_snowfall_std,5.640509491388352,1.2543848903306543,1.4914647067231446,0.07253639601513308
6,convective_snowfall_std,5.333812137019096,2.208821250710186,0.8492252124053127,0.45127336254131006
7,convective_snowfall_std,5.0215375050135895,0.7367760339996796,0.2948464238191675,1.6646790839531227
8,convective_snowfall_std,4.450282451876908,0.6025809762939863,-0.3775620872688463,2.002331149893248
9,convective_snowfall_std,4.921024800494116,0.012659878209029606,-1.8003538518771565,0.7740222921729808
10,convective_snowfall_std,4.172307987965677,-0.6252237644830523,-2.239646186782051,0.3897324569851158
11,convective_snowfall_std,3.8610739934368,-1.651067197059942,-2.3215529827298345,0.3789999954673053
12,convective_snowfall_std,2.9620117501916403,-2.359241715436337,-2.168710992500873,0.74987202933789
13,convective_snowfall_std,2.337617639867137,-2.343866591289825,-2.0252860311496543,0.1414519232289336
14,convective_snowfall_std,1.7278379412527378,-2.4191485191582274,-2.435571088305914,-0.2733448946511031
15,convective_snowfall_std,0.9461311292558168,-3.140617100119891,-2.0892622413892985,-0.4235012109215425
16,convective_snowfall_std,-0.3798888368483186,-3.817658826908391,-0.7012768092166652,-1.358304762486635
17,convective_snowfall_std,-1.0851538975067447,-3.669345873624845,-0.2246540753872473,-1.9550479873576594
18,convective_snowfall_std,-1.6920639878737975,-3.3494305146839802,0.6656167151272201,-2.363084854421149
19,convective_snowfall_std,-1.9751779849770261,-3.4328048890841876,1.2912825377150108,-1.7091722885984189
20,convective_snowfall_std,-2.2342400398235305,-3.4819625001033327,1.3087908800104149,-1.1276953825591038
21,convective_snowfall_std,-2.4589012621908317,-3.4162101786959242,1.2734898658107903,-0.24927051068693815
22,convective_snowfall_std,-3.1678421243054884,-2.7891489235449995,1.1753649019997148,0.5228630954294718
23,convective_snowfall_std,-3.5030605323559554,-2.386572151412664,1.028809154723009,1.1168855863422436
24,convective_snowfall_std,-3.7618755525514134,-1.875809466517091,1.2747291288791587,0.7784677476915473
25,convective_snowfall_std,-3.962203620750882,-1.2070262856904308,1.318787577302827,1.3884543453241003
26,convective_snowfall_std,-4.410913988277947,-0.509003227391529,0.8667887178929757,1.4817982389311029
27,convective_snowfall_std,-4.1172315314936565,-0.03583758141372555,0.5111472577844017,2.9867268895939403
28,convective_snowfall_std,-4.306480517226035,1.032601960090805,0.323147034623027,2.5168781672252907
29,convective_snowfall_std,-4.182366117959074,2.4000855144955278,-0.26004094516934206,1.4968188695156506
30,convective_snowfall_std,-3.683008409491856,3.4237728888569126,-1.1252578973302592,0.06188867949611382
31,convective_snowfall_std,-2.9329565789350336,4.219979239126345,-1.1644591468721248,-0.7282259844030962
32,convective_snowfall_std,-2.826580911332133,4.745352608160316,-1.1920468000325048,-0.5734935160281199
33,convective_snowfall_std,-2.4698861031288684,3.649848964251204,-1.2744601525770876,-1.1325287612367523
34,convective_snowfall_std,-3.012438843558337,4.181213018340805,-1.0895905727598163,-1.2200910410770562
35,convective_snowfall_std,-2.635363064694374,4.251582246599013,-0.4776204225370401,-2.022820368682108
36,convective_snowfall_std,-3.286780581990741,3.030080172474511,0.2174372850265635,-1.5277868743257874
