time_step,variable,PCA_1,PCA_2
1,relative_humidity_1000_min,-4.21971232946273,1.2083592358088124
2,relative_humidity_1000_min,-4.107571955512129,1.2799653783780813
3,relative_humidity_1000_min,-4.042410894908737,1.2463464128318138
4,relative_humidity_1000_min,-4.036417127946648,1.2099855825686343
5,relative_humidity_1000_min,-3.9172568354119455,0.989621612176246
6,relative_humidity_1000_min,-3.8778862226112873,0.9995663292066317
7,relative_humidity_1000_min,-3.7599787890337932,0.9496265390684432
8,relative_humidity_1000_min,-3.539957637414412,0.7758823323065119
9,relative_humidity_1000_min,-3.2805809352829933,0.4705685993447705
10,relative_humidity_1000_min,-3.018766264379619,0.20748625757262168
11,relative_humidity_1000_min,-2.8683310663161614,-0.09070813812393476
12,relative_humidity_1000_min,-2.4660580229438263,-0.21905883064227338
13,relative_humidity_1000_min,-1.8105664408294175,-0.631924720832828
14,relative_humidity_1000_min,-1.4774939522619692,-0.948112203665924
15,relative_humidity_1000_min,-1.3742572115451241,-1.2808010833299859
16,relative_humidity_1000_min,-1.0127384894263003,-1.5570456635261247
17,relative_humidity_1000_min,-0.3888303594023668,-1.6936251416065147
18,relative_humidity_1000_min,0.01352277150265032,-1.594727279231623
19,relative_humidity_1000_min,0.5298050386598757,-1.9708138806946018
20,relative_humidity_1000_min,0.9043070734222141,-2.0670423882208935
21,relative_humidity_1000_min,1.0674359482336226,-2.0922926131944353
22,relative_humidity_1000_min,1.220339376100438,-2.0113436603604495
23,relative_humidity_1000_min,1.5170528822584317,-1.5971035802874656
24,relative_humidity_1000_min,1.738363996888102,-1.097707391802543
25,relative_humidity_1000_min,2.001416929001989,-0.6211411594570931
26,relative_humidity_1000_min,2.4780344164707726,-0.33627115288718057
27,relative_humidity_1000_min,2.9915338122858057,-0.1955975501335677
28,relative_humidity_1000_min,3.230609129573183,0.09771849430277887
29,relative_humidity_1000_min,3.373214054611867,0.30888571852881674
30,relative_humidity_1000_min,3.5161965800455377,0.5774916545382077
31,relative_humidity_1000_min,3.722596809532152,0.906310949737107
32,relative_humidity_1000_min,3.893923199497124,1.2699553249189452
33,relative_humidity_1000_min,4.072232762191528,1.6075396273836091
34,relative_humidity_1000_min,4.062280188670241,1.6774405421013046
35,relative_humidity_1000_min,4.378599129813232,2.044643390170184
36,relative_humidity_1000_min,4.487350435930691,2.177922457053917
