time_step,variable,PCA_1,PCA_2
1,relative_humidity_500_max,4.333498315059653,2.8671370002144365
2,relative_humidity_500_max,4.219914811843331,2.5658607105143654
3,relative_humidity_500_max,3.946908636500262,2.5094568313915087
4,relative_humidity_500_max,3.6827737499983524,2.0217371217110336
5,relative_humidity_500_max,3.5018132543466223,1.4357248544920795
6,relative_humidity_500_max,3.390232798774844,1.4610010927057642
7,relative_humidity_500_max,3.411048895122131,1.0204724217892127
8,relative_humidity_500_max,3.11763221917509,-0.2622436355146396
9,relative_humidity_500_max,2.8941031309940444,-0.6864327370911933
10,relative_humidity_500_max,2.6385625477383776,-1.0341529071673612
11,relative_humidity_500_max,2.399384473253225,-1.2393343254898948
12,relative_humidity_500_max,2.1707227320200193,-1.136819294439185
13,relative_humidity_500_max,1.8902473109782807,-1.216795791093626
14,relative_humidity_500_max,1.590326953919978,-1.4479454773825902
15,relative_humidity_500_max,1.3015357691814426,-1.7726268782828085
16,relative_humidity_500_max,0.9586843376235032,-1.958072076643945
17,relative_humidity_500_max,0.7586279889302372,-2.130288687659366
18,relative_humidity_500_max,0.08841041850463514,-2.244135090224077
19,relative_humidity_500_max,-0.4740757392847736,-2.226441122651843
20,relative_humidity_500_max,-0.9822281609474037,-1.9304534753869746
21,relative_humidity_500_max,-1.1371741273840499,-1.9177234454164052
22,relative_humidity_500_max,-1.290550015222602,-1.7968436239204948
23,relative_humidity_500_max,-1.705344363941999,-1.4437148518835041
24,relative_humidity_500_max,-2.0196085392847043,-1.2675011332313775
25,relative_humidity_500_max,-2.2630043997635627,-1.0494663386495893
26,relative_humidity_500_max,-2.586903891938522,-0.7959784726311541
27,relative_humidity_500_max,-2.7881928986687825,-0.5312742059643072
28,relative_humidity_500_max,-3.0790438540410374,0.055877565810332784
29,relative_humidity_500_max,-3.2124906818931724,0.4668556680425783
30,relative_humidity_500_max,-3.2962856522488573,0.5111083032459947
31,relative_humidity_500_max,-3.285752229321581,0.6924016541496459
32,relative_humidity_500_max,-3.7327781070404877,1.6703582975879356
33,relative_humidity_500_max,-3.6220138965492685,2.102440865562426
34,relative_humidity_500_max,-3.6275760793693026,2.6636652376035235
35,relative_humidity_500_max,-3.596889814194613,2.9065494838448327
36,relative_humidity_500_max,-3.5945158928693255,3.1375964620586965
