time_step,variable,PCA_1,PCA_2,PCA_3
1,convective_available_potential_energy_mean,5.725692537339925,3.2421249384337267,3.9349829599549997
2,convective_available_potential_energy_mean,6.029493745040146,2.9991496732667917,3.315192006557218
3,convective_available_potential_energy_mean,6.161657636334566,2.1745823953537027,2.165143790614549
4,convective_available_potential_energy_mean,6.8523777878973675,1.406094919501431,0.5542360026180639
5,convective_available_potential_energy_mean,6.743928155701536,0.9909000536264607,-0.5125754704762777
6,convective_available_potential_energy_mean,6.64649108575477,0.12537307729119543,-1.8167632707795498
7,convective_available_potential_energy_mean,5.876450233535279,-0.3313989875792639,-2.952303401928849
8,convective_available_potential_energy_mean,4.89360799374162,-1.8418520199308646,-2.658181841483069
9,convective_available_potential_energy_mean,3.903580287074717,-2.3956628738524017,-2.4642898882394206
10,convective_available_potential_energy_mean,3.0306841802504048,-2.65318383353095,-1.9916652104198187
11,convective_available_potential_energy_mean,2.0793275533425057,-2.789826795074016,-0.7175202427744027
12,convective_available_potential_energy_mean,0.5743535746129969,-2.975416519193297,0.13578686918630953
13,convective_available_potential_energy_mean,-0.1733254397577112,-2.7218693545313526,0.7671052914830873
14,convective_available_potential_energy_mean,-0.6430351826637393,-2.589153865875029,0.9930881430192474
15,convective_available_potential_energy_mean,-1.1971980686851238,-2.337594764166222,1.3543800733834126
16,convective_available_potential_energy_mean,-1.5057799292197656,-1.8730553689054577,1.2431408602224594
17,convective_available_potential_energy_mean,-1.925186152943871,-1.8076590107761252,1.3322884557921948
18,convective_available_potential_energy_mean,-2.0544342073890753,-1.9484768053332584,1.239216102704818
19,convective_available_potential_energy_mean,-2.235798492775508,-1.8932617770073221,1.2822033373441342
20,convective_available_potential_energy_mean,-2.358093587241605,-1.6827539834724274,1.211382533046491
21,convective_available_potential_energy_mean,-2.6427995454565845,-1.5012868633805083,1.0056773347683128
22,convective_available_potential_energy_mean,-2.7744255330672805,-0.8150365157015184,0.6391289305537385
23,convective_available_potential_energy_mean,-2.7904705004895427,-0.8307357873082007,0.4159686744831252
24,convective_available_potential_energy_mean,-2.9070416970200488,-0.49681898892522386,0.28719384766915557
25,convective_available_potential_energy_mean,-3.0295783539495607,-0.04043590081443763,0.11802296011935133
26,convective_available_potential_energy_mean,-3.0968203398840077,0.33671675569352644,0.05984088721253823
27,convective_available_potential_energy_mean,-3.073180071657437,0.6799388289258451,-0.1161761633203525
28,convective_available_potential_energy_mean,-3.115166016055317,1.0509026095771161,-0.12825268603940412
29,convective_available_potential_energy_mean,-3.065878850232507,1.5018120171999019,-0.35496732491589056
30,convective_available_potential_energy_mean,-2.9858158787249565,2.1936023257463795,-0.5606878806600009
31,convective_available_potential_energy_mean,-2.943532954236837,2.8317354989912813,-0.7983056199600012
32,convective_available_potential_energy_mean,-2.814368675433246,3.083095637577619,-1.2354249651152265
33,convective_available_potential_energy_mean,-2.788441785148435,3.2084221553998287,-1.4918143975569098
34,convective_available_potential_energy_mean,-2.8826818192926034,2.9060786883791607,-1.583911131322119
35,convective_available_potential_energy_mean,-2.6029586408858822,3.143437386753635,-1.5544158715247904
36,convective_available_potential_energy_mean,-2.9116330484151756,1.6515130536402867,-1.1167236942171324
