,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12,PCA_13,PCA_14,PCA_15,PCA_16
0,5.498792402045816,4.034118898478953,-1.2035651375538472,2.0583960224177584,1.4459853326703214,-0.8731860208510726,2.1082451326199787,-1.5068519123934552,0.7367451598072924,1.2128161827357458,-0.9544938638613795,-1.271065396734088,0.028403881966409136,-0.16716577832330387,0.005274929511440603,0.5852773601560337
1,-4.0828228827921995,1.9404989360975988,-0.9578900131453243,-0.5134932018514536,-0.6231509684614592,0.1608370151890669,0.809116347259354,0.7924008331325145,1.2965008110591398,-0.5749578171742881,-0.4279156066570804,-0.28078674654008645,0.6201317381911189,-0.11193167456229366,0.4603905958581769,0.0480816352805827
2,-3.5396286823864553,-2.789824357989022,1.1934369204033133,0.6644685370054987,0.3958994198167279,-1.0163397495121127,1.5368588542015458,-0.1881271849924208,-1.3051195871405465,-0.9166740837034492,-0.035123267009712446,-0.09988954524851708,-0.8086682858008842,0.33999535769969935,-0.33426557175892874,0.33583736058523794
3,3.084782154747154,-0.7845608181241979,1.5646979380233081,-0.24488938437591384,-2.5351555230166563,-0.07333648893717805,0.0628147828942737,0.987172432768329,-0.23887417117145077,1.1150857563981893,0.612125064946658,-0.5935514232197024,-0.09306671095371175,-0.6732833025622993,0.3758720449952835,0.22041494658705446
4,-1.877316328052341,-1.2496657945745833,1.809796494113872,0.9366870494985039,0.13659828901883872,0.9852896335357397,0.4360429047186204,-0.27343134873901115,0.12460676729637493,0.00797229717629728,0.4339654075699533,0.22975594602866317,0.30540664459669775,0.0692916444576163,-0.37141176829828565,0.2427982780517195
5,7.222286860601037,-0.16257133455202258,-1.3075970959473904,0.6450505025297328,0.8579930541257357,2.074115780771464,-1.8614051481800276,-0.6312880445578243,1.52794221470075,0.1371379638988675,0.5153299661923116,0.2537809778785995,-0.06896043906124548,-0.5779034343784811,-0.0489502505342944,0.4413022280636132
6,0.5088205730088262,-0.7350073964707697,-0.5367338452757935,-1.21183321308103,0.03848102025536134,-0.17790727537639037,0.1256063113633804,-0.2872439139246438,-0.10894298427490112,-0.05654828529158091,0.01151399985078523,-0.6045327728063017,-0.833667963107582,-1.011208125981858,0.07851054393117485,0.08249378632547408
7,1.4037409614937724,0.23419870817578392,-0.17529570182985368,-0.39813387579921883,-1.1171501109849542,0.7812273869241053,-1.2871294061224634,-0.5139566076578146,0.417146038865312,0.2909521652534237,-0.385303656050909,-0.450233401437559,-0.14305167005064282,0.9178354291493321,-0.546470702938289,-0.3692731760650787
8,1.4775849738653752,0.3063087184707192,0.6351761258833986,1.514996791376345,-0.05287358282363186,-0.4085367549712835,-0.12477253960984351,-0.59361898173049,-0.3135453557945791,-0.2899968399150687,0.22824676154170498,-0.08061471156711124,0.015055321628853634,-0.0656857760573503,0.13591605217649552,-0.07243722030345282
9,-1.8671152117244882,-5.54227788544512,-0.8155991633654422,1.4722430707330783,0.22134324112578002,-0.4850175400208263,-0.10141238310076925,0.7093654608434182,-0.49951584873702437,-0.20016347753162866,-1.2464558729082797,-0.16838225827203696,0.06996632778815913,0.3227126198678797,0.40085124714838005,0.2896664128801692
10,-4.056340367328252,-0.05737466950070679,1.006392055877461,0.4111868648212581,-0.4532504434034461,-0.8558763831876326,-1.1368092262013234,-0.4704247573453887,1.0424322060249946,-0.6799523523593982,0.9094676681186955,-0.6811144721581186,-0.2748349764717909,-0.4610272001129207,-0.41151144925631833,-0.08945317877540623
11,-3.1594230918963526,4.323894744483322,-3.794323118975196,0.056619040438676195,1.5947623919278509,2.4439262272776383,1.510530178854211,1.2242082986328493,-1.0454700734295037,0.11683567334501062,1.144569535900113,-0.546264310955245,0.24398998659683238,-0.244987245810707,-0.43453047140313944,-0.7226444805423492
12,-1.0834576612865932,0.9051007395717151,0.666350917147548,0.12668694828177332,-1.1445281995790304,-0.6092425752868794,0.8779530772191805,0.7672699109673503,1.0354059597256076,-0.8930554351829656,-0.28478073104992174,-0.307728763144414,-0.05232482162663629,-0.06934253943540433,0.1314414700761675,-0.14851510046215108
13,0.6316734789490842,0.42279146435366716,1.3853410538263426,0.22080432986512372,1.0641235999777796,-0.405925427091846,-0.01874712073420914,0.49491528716954597,1.3455398731665893,-1.3125983960598127,-0.2690983521608638,0.08393279101047532,-0.17266369362032982,-0.14788894934841645,-0.4360161317735001,-0.34889098614976927
14,1.342482459974295,-0.48273774777350675,-0.31496568433022776,-0.12960028426240663,1.2810417994796945,-1.5832080843104228,-0.9073608279016213,0.4116422324694349,-0.41223451239775133,0.8327909276915624,-0.5317159108897851,0.065955524787015,1.1931921528803378,-0.009951045212852462,0.035354266797252794,-0.4441903396312388
15,-2.5408129171788567,0.8310169780803034,-0.02294495343018263,-0.831164127641883,-0.04255970778944318,2.3289125207233954,-0.5637479860394211,-1.3507913985294508,-1.048462808599136,-1.1524218041839833,-0.4806987300174783,-0.8270370006702877,0.24111052501188618,0.16388290493542995,0.4884257361620846,-0.13736047048668673
