time_step,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10
1,10m_magnitude_of_wind_max,3.9981653062472713,-2.4648343144895266,2.6339767299916765,-0.964415280630957,1.6185364272516434,-0.6771649422990041,-0.43699404221259247,-0.8295527253160188,0.31765106580925273,0.27156514655472225
2,10m_magnitude_of_wind_max,4.236168872986127,-2.4347093770772994,2.1944219375545875,-0.5880306113432425,1.160326626584346,-0.293397259181202,-0.2868462564248563,-0.21681167852902763,0.20857049820593707,-0.1407588701492748
3,10m_magnitude_of_wind_max,4.238261908607182,-2.147243861364115,1.1423592343835467,-0.0973436960584345,0.5744866488766166,0.2706919509193635,0.23817490573570668,0.9912176588599391,-0.31031403084262144,-0.3310785635258746
4,10m_magnitude_of_wind_max,3.7927492409945986,-1.7671351282406047,0.7297897944365451,-0.15442899075262845,-0.17422813470029827,0.38830702122738137,0.5120898172723171,0.9987531185438969,-0.4930152854669897,0.029890334643554815
5,10m_magnitude_of_wind_max,3.6710149762440514,-1.6231985541262521,-0.19854662376110654,-0.014225659294275361,-0.672300115257955,0.2252994986781224,0.5907768688753146,0.3643941562505187,-0.2785362607375459,-0.011982511153480037
6,10m_magnitude_of_wind_max,3.547217222100907,-1.0547747429617782,-0.2720877954020896,0.26953685011379863,-1.2423779939975022,0.2670497125165201,0.45736012273518056,-0.2897439233014196,0.15237357233311657,0.05774992816386466
7,10m_magnitude_of_wind_max,3.629323463761091,-0.9895554113770633,-0.3669793217631542,0.630451383344952,-1.4403149336429615,0.1558236697351688,0.43532257816232434,-0.6236028686042379,0.3265411365679327,-0.21296859228834858
8,10m_magnitude_of_wind_max,3.079837318997728,-0.20175393219222246,-0.7806593580441936,0.847912025459822,-1.0667523271914412,-0.14523107587973227,0.2094985447180523,-0.7087536416663299,0.3902349734846251,-0.030024928366249502
9,10m_magnitude_of_wind_max,2.785406765722504,0.652989686301257,-1.8473616971013918,1.0407053187868924,-0.4673097211754284,0.033700172193010816,-0.5715100128779202,-0.3783351480818738,-0.029642178433634564,0.2866567622532768
10,10m_magnitude_of_wind_max,2.723146139233254,1.2175960964878476,-2.029572433466808,0.6515053200280729,-0.29864766626582256,-0.02658341424298492,-0.8944478578555815,0.06813202778125015,-0.43982281965896625,0.18741681083071596
11,10m_magnitude_of_wind_max,2.1914496399411654,1.5669679207769625,-2.415086665648832,0.3760139087503979,0.36266623818386123,-0.25231652505939567,-1.1080768570546395,0.45681968683587615,-0.0608290249825472,0.04509757658433027
12,10m_magnitude_of_wind_max,1.6549545838264412,1.934026727844285,-2.352968399395505,0.41592474231709453,1.0056053880481663,-0.4823627163728153,-0.5205240630616159,0.33184089906594283,0.17175464027828383,0.07160888877496784
13,10m_magnitude_of_wind_max,0.5019519881125896,2.7907349914612842,-1.7707061942195348,-0.5112882915220589,1.2252582978910826,-0.297850430131426,0.8673092928875161,-0.12125676643679374,-0.1447071207087228,0.3154923251309117
14,10m_magnitude_of_wind_max,0.11112686001181392,2.8437846893204433,-1.5802786294368147,-0.7450427470903243,1.1893947196371786,-0.20370520920526827,1.2078483983233121,-0.09321932500337114,0.1460329209025944,0.11903719160782324
15,10m_magnitude_of_wind_max,-0.22724892314675282,3.185950192770832,-0.9828797163581303,-1.0332935530926997,0.22091946152521447,0.03159541050667093,0.5661283264628435,0.06434523007234719,0.32890549001936886,-0.3094613759331662
16,10m_magnitude_of_wind_max,-0.48713170836579994,2.946473627982634,0.2976397193265712,-1.3548280806358266,-0.36951740550187484,-0.21599923919480493,-0.19868950998685025,-0.20206163499244173,0.325575417560932,-0.7210469258590366
17,10m_magnitude_of_wind_max,-0.6802979691081331,2.658886816629548,1.0704099485351244,-1.6802808834957847,-0.6815872289863045,-0.3138737868032874,-0.20654888037379848,-0.06781555717374624,-0.2434561465859638,-0.7274938641180595
18,10m_magnitude_of_wind_max,-0.5958801115599205,2.3791285199565224,1.2714593898873818,-1.4482263436882958,-0.8605251926827328,-0.31746933229362645,-0.3127641387052423,0.2539579110991066,-0.3427291487108075,-0.34835278780099704
19,10m_magnitude_of_wind_max,-0.7855656852845774,2.3065406874774137,1.6800460117627227,-1.204865973044444,-0.7416377108765957,0.03331063396502868,-0.28122122124726645,-0.03706908764000078,-0.14270159281018116,0.5046933247859198
20,10m_magnitude_of_wind_max,-0.9976957589730875,2.044265809490102,1.9699524933349437,-0.7095534857449249,-0.28617868048808526,0.3293384407524668,-0.10998670863996027,-0.0431337207855774,-0.1377693545309704,0.8518973198843056
21,10m_magnitude_of_wind_max,-1.1739614710207193,1.8130962729650686,1.758114059129243,0.22137573377516961,-0.197096093193875,0.512028546487641,-0.25393429072647133,0.1162744826233634,0.3377011771210272,0.7315156405524806
22,10m_magnitude_of_wind_max,-1.418367942859172,1.8213022225483633,1.4107910892813844,0.8824987042830489,-0.0541309185438953,0.858201848176692,0.06599030332089714,0.24494367235895514,0.30914041549549587,0.32900217598899417
23,10m_magnitude_of_wind_max,-1.5777379422662288,1.4878313955356135,1.2416510252772925,1.7161257589495436,0.10203055216123182,0.9694922714635212,-0.02739025121377744,0.31468778023882327,0.13046294899753613,-0.027943147759413058
24,10m_magnitude_of_wind_max,-1.4890823469845593,1.013352040271043,0.9793289120174462,2.0989001775596985,0.5570707236823332,0.7493854428000669,0.03993113630211713,-0.14536485390114762,0.2238534074554843,-0.43364535872370014
25,10m_magnitude_of_wind_max,-1.6465675164536804,0.8589547845620149,0.8565319251486644,1.9054897194221343,0.8766703917660728,0.5645415902245197,0.12455061328960633,-0.3017087551337961,-0.0235424505470496,-0.6329297710249415
26,10m_magnitude_of_wind_max,-2.3204674745622866,-0.29741076656231447,0.6845439878496682,1.31692307417813,0.4542605903505411,-0.4154248363606518,-0.0377543883801186,-0.18157086617207802,-0.6843746623984723,-0.053903745018004545
27,10m_magnitude_of_wind_max,-2.5237941556876318,-0.8628811125435901,0.4957111600026852,0.9880750852620587,-0.0668808319616263,-0.9519285919595012,-0.11732164706749576,-0.2702470286760786,-0.542901087659036,-0.25534669587559616
28,10m_magnitude_of_wind_max,-2.684750993338875,-1.0756439388897494,0.33936273494223756,0.6569193332160903,-0.24713730977190682,-0.9132296368058449,0.1726253759828822,-0.09427170208133588,-0.5588030489094415,-0.07850362710807536
29,10m_magnitude_of_wind_max,-2.671785796892759,-1.41338908152263,-0.000986320214309378,0.40386570377015074,-0.24836348933543312,-1.0574800235803583,0.19286860426033006,-0.20355371108618595,-0.3129105783418234,0.15476214814078287
30,10m_magnitude_of_wind_max,-2.6962003627477324,-1.8730627398700963,-0.24379684553025474,0.18343078254738227,-0.3002911780274073,-0.9916964853577437,0.36422668402008257,0.30542764558349733,0.13002582632766782,0.413731003753256
31,10m_magnitude_of_wind_max,-2.9559696006761755,-1.9996766574477867,-0.42895812558142815,0.1738358979917313,-0.32718489954979,-0.7615296448171938,0.19524049089494894,0.4567309143621511,0.644980968936832,0.1572129161746185
32,10m_magnitude_of_wind_max,-2.8694852518727263,-2.3382294540815947,-0.4218646728548615,0.12128930454527272,-0.27762277794787765,-0.7132808873618287,-0.09717286405980018,0.5333753135886167,0.8568675018751541,-0.006499965770784928
33,10m_magnitude_of_wind_max,-2.502429693948749,-2.968089995461534,-0.8999093117773763,-1.0828886969474463,0.1689841560315746,0.6197391355199139,-0.5208355577609589,0.17654863832483236,0.4696146004564011,-0.36812463247445193
34,10m_magnitude_of_wind_max,-2.702560860324917,-2.7508128364127598,-1.0791239755110045,-1.0143454097356424,0.059563939950154195,0.7240451953293549,-0.30298617619678886,0.025403582759880586,0.03706200845491058,-0.11394532440267338
35,10m_magnitude_of_wind_max,-2.585307115295461,-2.6874247433544336,-1.4388908617286886,-1.1090375306464655,0.16088997005777736,1.0881785004413944,-0.13124506504169925,-0.23148011272156496,-0.1713631886114742,0.0480032115235929
36,10m_magnitude_of_wind_max,-2.568485605416779,-2.5720558344058886,-1.6454332050662335,-1.18868359057799,0.28342047710101254,1.2097949959698344,0.1763077256440015,-0.6632996110459756,-0.589930590346306,0.2286779820040056
1,10m_magnitude_of_wind_min,-3.9624347793271633,-2.6921290109426588,-1.577230776012731,-0.8593245271148874,-0.20801364382801257,3.2419773198717126,0.9751751858942853,-1.7551194040324885,-2.414364847146629,0.010097554665690059
2,10m_magnitude_of_wind_min,-4.337304717549634,-3.4885968601382507,-1.0810502357821463,-1.7101334143385245,-1.0931035789181596,2.171738134461088,0.16140989389311147,0.16486014953849024,-1.4699593463809828,0.5312188384837275
3,10m_magnitude_of_wind_min,-4.292228444126219,-4.011386555789745,-0.507344770932095,-1.0064520816078244,-2.1664034426772165,1.2272596434002336,-0.6854596898045261,0.1416319252803353,0.08252279886266162,0.3771491378534061
4,10m_magnitude_of_wind_min,-4.62503559080574,-3.86785005796015,0.3157881765346494,-0.42905418793826355,-1.6617194183239292,-0.03093530369278391,-0.371453013518418,0.2228880933512253,-0.0956745606911566,-0.37325350507321775
5,10m_magnitude_of_wind_min,-4.401376648503842,-3.374035846936622,0.25158644752632486,0.3791643914542882,-1.629778140111752,-0.9758985049554739,-1.0485429162480524,0.39021784521302877,0.5021132622151616,-0.3572062885729279
6,10m_magnitude_of_wind_min,-5.016944410917982,-2.9709555133338363,0.2397655304072881,0.924830884686697,-1.3991190257478319,-1.2196252895711392,-0.7974146312403081,0.4556312750966298,0.3374154241809911,0.11183566316960789
7,10m_magnitude_of_wind_min,-4.673727393736106,-1.4913185364508632,0.4969092231195027,1.4455954631436105,-0.1246615476057725,-2.2355180168344857,-0.12696823259325846,0.5257744499055712,-0.04979334399804395,-0.4497991659620585
8,10m_magnitude_of_wind_min,-4.690888066780697,-1.2745045948924527,1.001151227244004,1.7188943081856378,-0.41366599885296174,-2.3625086603620784,-0.13524207104174177,0.43613893801249354,0.13681417139393875,-0.7355562742137309
9,10m_magnitude_of_wind_min,-4.530306836200813,-0.7285130555924635,0.7801845840290494,1.2626504396823568,-0.03217175044523604,-2.2286440527274136,0.07875812491215022,1.0635862485689904,-0.6795610661312929,0.1044503285902447
10,10m_magnitude_of_wind_min,-4.442582550672036,-0.42359431419438054,0.6424523721182471,0.677076676826387,1.8116924623240325,-1.232898212724771,0.8370312170061042,-0.9613306202190529,-0.2890783417386877,0.12475237579677839
11,10m_magnitude_of_wind_min,-4.1718363865362935,0.23279331046599103,0.5047940696398341,0.1939433591009542,2.2597809325295293,0.10650043202710442,1.2330023369346086,-0.7992200455031713,0.21469104019111854,0.5596254207661362
12,10m_magnitude_of_wind_min,-4.388911255336536,-0.037681117455825586,-0.9227563740468632,-0.03324347234804632,2.346849165736374,0.34635825455097224,0.9700185792554903,-0.8308138202689931,0.44788178167291703,-0.023587795963803716
13,10m_magnitude_of_wind_min,-3.475839638998181,2.014187303546049,0.3278351773554702,-0.7531590027430224,3.4531966541643286,1.4984952719918412,0.32500361037856895,0.34840210707430447,0.8645040084019643,-0.12207453452676915
14,10m_magnitude_of_wind_min,-3.1874376955916817,4.023689893422372,0.4580140919597836,-1.371421854358437,1.8206017424222363,0.6603595512334722,-0.4915576280472945,0.21975204441125679,0.2908714312480654,-0.8490337277415319
15,10m_magnitude_of_wind_min,-2.595061301197366,4.298937382773754,-0.10382719905807727,-0.6953223317797809,2.34171800082445,-0.07835648850819701,-0.3643236431154022,0.5759803732922195,0.2738262049987226,-0.017937269890622987
16,10m_magnitude_of_wind_min,-2.9093208346144843,4.504357088258431,0.8766925754454293,-0.20715044652892597,1.184453031558794,0.7187084643536831,-1.2263959407764466,-0.016248415171773136,0.013178634568739992,0.43034246851800867
17,10m_magnitude_of_wind_min,-1.4876136000004758,5.229424102530508,0.3996034676245091,-0.6340220311893789,0.18981633050502203,1.0493329178632902,-0.49702050670583736,0.8511859218273173,-0.2790610124824803,0.5957512906639418
18,10m_magnitude_of_wind_min,-0.8826708074269721,4.905238106835149,-0.8360806580659328,-1.2613482998162477,-2.101508436470335,0.21760077528519797,-0.9841359279189307,1.0972339800766593,0.745551477820997,1.4931075768033388
19,10m_magnitude_of_wind_min,-0.689400706307665,3.9186349315345628,-0.14718501671436984,0.02701307097216253,-2.7823509945631844,1.7346482737315432,-0.3815083010008927,-0.7863578326047296,2.4380301127337587,-0.7722390809653746
20,10m_magnitude_of_wind_min,2.4232370334782467,4.182850801645765,-0.5510262203153091,-0.8693884315769363,-3.201024555193277,-0.0798539894539407,-0.5657210123271643,-1.2726734815342742,-0.7823850053445205,-0.3229705769561518
21,10m_magnitude_of_wind_min,1.8882511139437133,4.514976229998148,-1.7549171518248483,0.22944256515940872,-2.6724325230170765,-1.1883354075732095,0.7107881895294353,-0.6648080980213564,-0.8224750718127452,-0.9499029268032111
22,10m_magnitude_of_wind_min,1.839223373518075,3.851031209436659,-1.8123019830589373,0.37892586699824543,-1.2630209999904498,-2.4211194543343915,2.952275736293182,-0.8669815747300024,-0.31132803859525615,-0.3019805540270629
23,10m_magnitude_of_wind_min,4.168649351713629,2.043026610278966,-0.0025816322082503145,2.3282842221298665,-0.5654870202055454,-0.2857199892216743,2.28262096073119,0.9001099291040151,-1.4269078454903719,1.244207517846099
24,10m_magnitude_of_wind_min,4.351867279784048,-0.1858158540955733,-0.6200151019555997,4.025240189988281,-0.664121352587437,2.8808449512161785,0.0009791004404572834,3.288955296124659,-0.467886498552215,-1.5084922091228627
