storm_number,storm_name,cluster_0,cluster_1,cluster_2,cluster_3,cluster_4,cluster_5,cluster_6,cluster_7,cluster_8,cluster_9,cluster_10,cluster_11,cluster_12,cluster_13,cluster_14
3,C3S_STORM_TRACKS_ERA5,-0.0,6.102228117371141e-06,0.001632810177275807,0.5623495469871754,4.425348976156853e-13,-0.0,0.7720030189634984,1.398881011027707e-14,-0.0,1.35650111351473e-07,3.771941814990623e-05,0.029485948670261,0.0032505394042282613,1.1102230246251565e-16,1.1897130963666949
64,KLAUS,7.186251593819534e-12,0.13158336155541786,3.900776261992759e-06,4.375981670165104,0.0003382904255970083,1.783311036976198e-08,2.8107662473868205,0.476896849581861,-0.0,1.5519775569098433,0.0005298669777144928,1.8672788600935657e-08,2.8205471295875507e-10,0.2285286745441949,6.409829348707927
93,DENNIS,0.054988439363587466,0.012933839320069414,0.01042401606990909,0.006297389423828107,0.11451062808587746,-0.0,0.27991194091711785,-0.0,-0.0,-0.0,0.08179088135548333,0.8240657027171975,0.03362667859837756,3.2929214910387565e-13,1.8125905052418577e-08
16,C3S_STORM_TRACKS_ERA5,0.3066631132798555,2.8377300509459266e-12,0.3490669840081537,0.0413819769480421,0.028107187964109815,-0.0,2.4959302510040127,-0.0,-0.0,-0.0,0.08775090568882572,3.3650237486738117,2.2352931064873856,-0.0,1.906330648911288e-11
5,VIVIAN,2.198608442383012,1.3254989676299629,4.367427390010146e-06,3.210885453017011,0.16985422716698095,2.1897873569489496e-07,1.9418500469543285,7.658257425738133e-05,4.526929789131147e-08,-0.0,1.4737253693178015e-06,7.82281664730759e-09,-0.0,0.0012269959725089063,3.863576125695619e-14
21,LORE,0.042282354918296856,0.0031033127211529486,1.501024660285286e-08,0.47936692916689727,0.025091007108030642,1.1442382603528677e-09,0.4740554984068873,5.383809994979637e-06,-0.0,-0.0,0.00025114082334859613,-0.0,1.5502710227857507e-10,0.09148147974811198,-0.0
87,C3S_STORM_TRACKS_ERA5,0.33982140610114087,0.5057242545316124,3.3665151881341824e-05,0.7699646415678698,0.00012244921219263107,2.2204460492503154e-15,1.342338125017156,0.0151334534487889,2.3314683517128315e-15,4.779624475125076e-10,0.000981348700438938,8.37743710358719e-05,2.252869818474129e-05,0.01005192144641939,0.0013689259980929126
69,C3S_STORM_TRACKS_ERA5,0.19556437725854056,5.022485727367474e-07,2.335320723947896,2.6167010679012787e-06,0.49137456874012053,4.580098944255424e-07,0.8956868230068693,1.1102230246251565e-16,-0.0,1.8504930922638362e-10,1.042226975349924,5.588267275035419,4.736599843854544,4.983141519026678e-05,-0.0
86,C3S_STORM_TRACKS_ERA5,0.2980061093883783,3.264437455775482e-05,0.00022851978417108925,0.0012289836230468653,0.076667545240203,-0.0,1.8782228123373736,-0.0,-0.0,-0.0,0.005732504552649816,0.008244262467223186,0.0001537635694127943,-0.0,-0.0
68,C3S_STORM_TRACKS_ERA5,0.9504053069200362,0.2772381582713423,6.250255844428919e-05,0.4077258899152183,0.10771926367705054,6.142282340595736e-05,3.5975753437421187,0.005197974152144257,2.7523539003520133e-12,-0.0,0.07124709241147159,0.16074283306593504,0.009655287114176188,2.8592110123167245e-06,-0.0
39,C3S_STORM_TRACKS_ERA5,-0.0,-0.0,0.00021985391228795422,4.850484164953893e-07,2.7602364838268737e-12,9.92950166538931e-12,2.80105053597616,-0.0,1.2671861418308599e-08,-0.0,9.226410789084524e-09,0.5533339047221666,0.8002447114837059,-0.0,-0.0
31,YUMA,-0.0,2.3007151739333586e-12,1.658345683135225e-10,2.0520899149613707,-0.0,-0.0,2.211727417472542,-0.0,-0.0,-0.0,0.0004991614216976792,1.243449787580183e-14,1.3503642648524897e-12,-0.0,2.8463299260096736e-06
60,C3S_STORM_TRACKS_ERA5,0.02984176108471871,0.0714347039993466,3.9237550872508e-06,0.21153996257440397,1.3437188754085274e-07,7.771561172376099e-16,0.972704462128247,0.00023571899393221582,-0.0,2.68090908438045e-07,2.951225379546634e-09,1.0221411500205543e-09,2.5535129566378632e-15,0.17370602824073794,5.2669002435731225e-06
54,KYRILL,2.882299873519147,2.3707227088223712,1.4792173709430712e-05,2.995970285521173,1.4334564828880407,5.027089855503972e-13,1.0490892722753171,0.01648991092693285,2.2135914790806016e-08,-0.0,0.0001325312840453316,0.022785291033220037,3.608446874643194e-12,4.8787238826788206e-05,3.8732801906003305e-05
53,C3S_STORM_TRACKS_ERA5,0.007464371006617531,0.0012275299174988325,7.958378528214255e-06,0.12319707613572614,0.0004615731763752945,-0.0,1.4210006452818387,-0.0,3.895135326152143e-10,-0.0,0.0023847114300742664,3.8814396149150423e-10,0.00014447470425512613,-0.0,-0.0
72,C3S_STORM_TRACKS_ERA5,7.882583474838643e-15,-0.0,1.8795188202205273,-0.0,1.6896397639637392e-05,-0.0,1.0169103999092817e-06,-0.0,-0.0,-0.0,0.775408639801316,1.8831362557625133,2.8763109974928085,-0.0,3.264055692398013e-14
67,C3S_STORM_TRACKS_ERA5,6.877294124268835e-07,-0.0,0.009391696744084665,7.946331753023879e-08,4.933352018927305e-06,-0.0,0.11957186207967728,-0.0,4.5512482671587234e-12,-0.0,0.1294066313831406,0.48006658856648887,0.26530126065568704,-0.0,-0.0
32,FANNY,0.003098923989954458,0.32259289124197466,1.6864953878013117e-11,1.4830787495731592,0.4294585621136098,1.9647297604007817e-05,1.3516277036680084,0.07650302174443094,0.00405773523575371,1.1102230246251565e-16,0.0030612612961278137,-0.0,-0.0,0.00020481299499159895,0.0025681542441351964
89,C3S_STORM_TRACKS_ERA5,1.9869426426634136,2.6570851205896745e-08,0.1511862440256804,0.06942583789044558,0.02890764890574026,-0.0,1.7600677473736597,3.441691376337991e-15,-0.0,-0.0,0.36435583012020134,2.289044895837466,1.4614938555332142,1.1102230246251565e-16,-0.0
49,C3S_STORM_TRACKS_ERA5,-0.0,-0.0,2.393273512652252e-07,4.6149676208381656e-05,4.4408920985006364e-15,-0.0,1.464997827203315,-0.0,-0.0,-0.0,8.881784197001256e-16,2.6935560455760562e-05,4.731128356646087e-08,-0.0,-0.0
38,LOTHAR,3.5000093919699837e-07,4.9746222923272985,0.0325996686544709,5.044994495577094,0.0028088680199900673,1.5333581220759605e-05,0.038861061184462184,4.338925439120978,0.642867063072685,0.00033224819044373115,0.07323227963854972,0.1075494875491722,0.003756167816684711,1.878983041596194,0.7110295160294922
34,STEPHEN,0.17820113412825803,0.02861101345417648,1.1847728922558601e-07,1.2224189292086618,0.37493025024720744,-0.0,3.729686975374602,-0.0,-0.0,3.5380516032192945e-08,0.00466574697814787,0.06034772760761565,0.001458786127993981,-0.0,9.233102232873587e-05
81,C3S_STORM_TRACKS_ERA5,1.2402321380315124,0.007785256636354972,6.661338147750941e-16,0.051030722867651826,0.013640516284770827,-0.0,5.446149943353795,0.0007506622213330645,-0.0,5.422969852424904e-10,6.450395773072368e-14,-0.0,-0.0,3.042011087472975e-14,-0.0
44,C3S_STORM_TRACKS_ERA5,0.4310530914976574,0.2481193385827797,0.0004469700478935247,0.32137122576864746,0.10180111736771943,-0.0,3.376825532709643,3.5138181259731293e-10,-0.0,-0.0,0.00013598051570985683,0.00012285060730687843,0.00010678093717723042,-0.0,-0.0
33,C3S_STORM_TRACKS_ERA5,0.26495195217930145,0.1796544299077065,1.0176526288836918e-10,0.3005959551101337,8.659739592076259e-15,-0.0,1.4364025266431104,7.69984520884179e-10,-0.0,2.64374322783449e-09,8.881784197001256e-16,6.33306212011548e-06,4.7175041651972584e-11,5.058487046171641e-08,0.004105426918503691
47,ERWIN,2.0126557810883305,0.0007217894309744162,0.23825101449559777,1.5992878763795666,0.007915742827823952,0.000300522433213903,3.2024805932075857,-0.0,5.768593007214795e-06,-0.0,0.056533923814381604,0.013084333835924543,0.012701589489122617,-0.0,-0.0
62,C3S_STORM_TRACKS_ERA5,0.0007778054709558913,6.611420564631817e-05,0.002682782471252321,0.005500959932723211,4.662997419218295e-08,2.520206265902281e-12,1.3949408051095487,0.00026418081571899727,-0.0,7.317805388448062e-09,0.06567083328548626,8.057105542301458e-07,0.0006395722128511995,7.487563472006223e-08,-0.0
77,C3S_STORM_TRACKS_ERA5,-0.0,-0.0,0.6065678092794962,-0.0,2.2204460492503136e-16,5.741388790724289e-05,0.0007556700379977761,-0.0,-0.0,-0.0,1.1800534789607167,0.00023056085072599205,0.3943194527020935,-0.0,-0.0
51,C3S_STORM_TRACKS_ERA5,1.8651746813702803e-14,-0.0,0.00923379432404689,8.756463884167197e-07,4.080866616851887e-08,1.6115997425471758e-12,0.40170591357862634,-0.0,1.4884848910099238e-10,-0.0,5.862452844328218e-05,0.4661069072255638,0.3608710542755608,-0.0,-0.0
26,C3S_STORM_TRACKS_ERA5,-0.0,-0.0,0.10094927314257299,3.33066907387547e-16,-0.0,-0.0,0.03430333481320511,-0.0,-0.0,-0.0,8.515974676650217e-07,0.00023334155381572876,0.140381021980721,-0.0,-0.0
78,C3S_STORM_TRACKS_ERA5,0.2870468276102766,2.217088760773798e-07,1.0806937736471118e-08,0.28956145898756824,2.6729063407417716e-11,0.12598623661929564,1.5557072294696308,0.0025928957242908274,4.892487268426507e-08,2.2025168760744577e-07,3.8890002329670234e-12,0.0550597250024965,0.0006862731320765944,0.08191348237353031,0.04241517794954105
56,C3S_STORM_TRACKS_ERA5,8.341494162415323e-11,0.0037856183550213393,6.661338147750941e-16,1.1942986395476256,1.0329847357637997e-05,3.330669073875475e-15,0.4814875112343223,0.0008104805883092176,-0.0,3.2550180015141755e-05,-0.0,-0.0,-0.0,0.0008346361246549745,0.044493668335102564
29,C3S_STORM_TRACKS_ERA5,0.37573765998475517,0.04100684070036982,4.903127546495583e-08,0.889909641279298,0.004621592680624399,1.60444723055647e-07,1.136597556884306,0.0008829456055403114,7.834188853502073e-11,-0.0,3.062016263227891e-05,0.0012668287034663878,0.0001883771353271039,0.006001757431391417,1.616461930616667e-07
2,DARIA,2.550999160505241,1.360056689692795,4.8973008025703054e-06,3.716825737325487,0.020591650861472535,-0.0,2.431566531918776,3.2875780701785536e-06,-0.0,-0.0,5.224387998018082e-07,1.6118234059303969,0.6680044692369164,0.004669658362766142,0.034647145370810074
12,C3S_STORM_TRACKS_ERA5,-0.0,-0.0,0.4620616566916688,0.09530874538470524,6.432148390170292e-09,-0.0,0.3914653071487828,-0.0,-0.0,-0.0,0.0005443626488490517,0.0007060233938503444,0.046825074650596724,2.1838086894379215e-13,0.005537059565886957
73,XAVER,5.135674951106344,0.0073084082829902594,0.056681296500784226,1.9105853650422118,0.13147237936187237,-0.0,3.141212301747587,2.2204460492503136e-16,-0.0,-0.0,0.017929189612609992,0.8176054725680879,1.6210003644615028,-0.0,-0.0
8,C3S_STORM_TRACKS_ERA5,0.03903095025909139,0.007654857690610093,2.1720395720557193e-07,0.25784546972585776,1.2088641206477286e-09,-0.0,3.293930460945207,4.9173998206818336e-12,-0.0,-0.0,1.1268306836313874e-05,2.99329319090383e-06,4.5067150022001264e-10,2.6914026562999262e-12,4.751731321331531e-05
83,C3S_STORM_TRACKS_ERA5,0.07681534893838342,6.28312289057228e-05,5.200154083044838e-06,0.9255208263648129,4.4561171711241023e-07,-0.0,1.167222108226246,2.3355428702404768e-11,-0.0,-0.0,0.00948615966319534,0.0008210835837866121,0.00673591810720085,-0.0,0.03817120267375952
43,C3S_STORM_TRACKS_ERA5,1.5330181568746595e-11,1.7489699941561414e-05,3.9665937202291824e-11,0.07444890617215782,4.5179218047335247e-07,1.9925797411348866e-05,0.6449379352270971,3.813753777485491e-05,-0.0,-0.0,3.7390582922028715e-09,6.163295226521667e-09,1.0061729227623488e-11,0.001374777170432264,-0.0
