time_step,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12
25,10m_magnitude_of_wind_min,4.4778871437608,-0.4719172654967753,1.3155500616107632,3.6931116077522077,1.5640187937378924,-0.0015040379190297555,-0.04400132349363584,-0.5382667777399944,,,,
26,10m_magnitude_of_wind_min,4.017004056542864,-1.400287854883245,-3.5282627521703547,2.9545942912324543,1.5467074632091555,1.1752884344614833,-1.024157937790149,-1.0761621461502024,,,,
27,10m_magnitude_of_wind_min,3.7285780266072033,-2.4848063808354084,-1.4055434860923377,3.621737920812598,0.22462529872490214,0.7424057117877693,-1.2425481863522458,-2.29393777355756,,,,
28,10m_magnitude_of_wind_min,4.79049804692269,-0.9316940898090565,-2.6074742647434985,-0.8029212845300053,1.4240386031822514,-2.3156836698926795,-1.8172537534551156,0.2808488201027414,,,,
29,10m_magnitude_of_wind_min,5.498914322363556,-0.5095048750043925,1.5351264951249948,-0.5271407197825925,-0.12537374233149876,0.10849933183336556,-2.1625770565845883,0.5853718334267826,,,,
30,10m_magnitude_of_wind_min,4.264807368218993,-0.933979530030255,4.598607322228252,-0.6499704994429447,-0.45600051970311606,-0.46304606556613037,-0.1057598140226676,-1.197846117606569,,,,
31,10m_magnitude_of_wind_min,4.524152125522766,-0.7404988176449547,5.114552130047692,-0.585703138608632,0.8073588552193239,0.27536314380905585,0.07877878578104898,0.29381488417306584,,,,
32,10m_magnitude_of_wind_min,4.03868355879332,-1.8095554915794254,4.870108948348473,-1.2632680613777099,-1.2924338882060817,0.968723691520218,0.9422888296697626,-0.7245100222013503,,,,
33,10m_magnitude_of_wind_min,5.656591005391883,-2.1687318524251475,-0.30350107801235393,-2.5150766969421117,1.7252402376791711,-0.2569846446277662,0.6571492294206935,1.1350647478812386,,,,
34,10m_magnitude_of_wind_min,5.256744654744325,-1.2840262433639942,-1.1448519915623956,-2.893526547058931,0.8118713952129091,-1.2939265877617019,-1.113975422737945,-1.3522457197594833,,,,
35,10m_magnitude_of_wind_min,4.380105336211991,-2.560147960862744,-3.2473287707932315,-3.168398780755579,0.7558826534827509,-0.8824076830049981,-0.5807787653360522,1.1326325095087808,,,,
36,10m_magnitude_of_wind_min,3.455727867111771,-3.877615291008133,-1.5754424370149391,-1.624479448286376,-0.4154610417342389,0.4288617553336676,3.561515993970585,1.0264404771311986,,,,
1,10m_magnitude_of_wind_mean,-2.163174826784601,-2.10835325736502,-1.281281629872758,,,,,,,,,
2,10m_magnitude_of_wind_mean,-2.2982720168637685,-2.1088428728475934,-1.1288604206859434,,,,,,,,,
3,10m_magnitude_of_wind_mean,-2.4044599675294718,-2.063605153736622,-0.9796469139135098,,,,,,,,,
4,10m_magnitude_of_wind_mean,-2.512648328200302,-1.9829466797731254,-0.6736530389231432,,,,,,,,,
5,10m_magnitude_of_wind_mean,-2.5707981483639797,-1.9268800905572299,-0.31293185178708105,,,,,,,,,
6,10m_magnitude_of_wind_mean,-2.739397499802356,-1.8620444920303005,0.061651406160556976,,,,,,,,,
7,10m_magnitude_of_wind_mean,-2.7122384654923732,-1.7414699973721501,0.34856564416723373,,,,,,,,,
8,10m_magnitude_of_wind_mean,-2.6920551831896438,-1.4881804123979168,0.5852945235767646,,,,,,,,,
9,10m_magnitude_of_wind_mean,-2.536640310693752,-1.1567651137419928,0.823730691103479,,,,,,,,,
10,10m_magnitude_of_wind_mean,-2.4984179711049688,-0.8393905978551109,0.8974821570919975,,,,,,,,,
11,10m_magnitude_of_wind_mean,-2.2893276564814644,-0.35806307626073075,1.1017125352780457,,,,,,,,,
12,10m_magnitude_of_wind_mean,-2.1590117836196936,0.2177670726982057,1.3192515447831494,,,,,,,,,
13,10m_magnitude_of_wind_mean,-1.5308640580699713,1.858680428522735,1.4571468732687247,,,,,,,,,
14,10m_magnitude_of_wind_mean,-1.430915125874434,2.027988103448768,1.4260560563691105,,,,,,,,,
15,10m_magnitude_of_wind_mean,-1.197361477470694,2.2666149937138456,1.4316171850012647,,,,,,,,,
16,10m_magnitude_of_wind_mean,-0.8791667016663699,2.5297574523511246,1.1745343497229677,,,,,,,,,
17,10m_magnitude_of_wind_mean,-0.6976798184345593,2.690115773857562,0.8777487582512928,,,,,,,,,
18,10m_magnitude_of_wind_mean,-0.32245436861074356,2.8322870759559904,0.5270177392430735,,,,,,,,,
19,10m_magnitude_of_wind_mean,-0.12100681508142183,2.805858635914738,0.0005354471080141808,,,,,,,,,
20,10m_magnitude_of_wind_mean,0.1272771584434762,2.642680521530017,-0.541598789171962,,,,,,,,,
21,10m_magnitude_of_wind_mean,0.4109722274879931,2.391504111887895,-1.0288248764269994,,,,,,,,,
22,10m_magnitude_of_wind_mean,0.5532181504651758,2.2201574035784035,-1.492647531035541,,,,,,,,,
23,10m_magnitude_of_wind_mean,0.7137168522050858,1.9130759009887657,-1.7048616766476767,,,,,,,,,
24,10m_magnitude_of_wind_mean,0.8823651380891442,1.4251921410447068,-1.9058426358644343,,,,,,,,,
25,10m_magnitude_of_wind_mean,1.2069010010844754,0.9752033654631718,-1.9810582398048382,,,,,,,,,
26,10m_magnitude_of_wind_mean,1.5454324246160407,0.40100861021887674,-1.9182973561090846,,,,,,,,,
27,10m_magnitude_of_wind_mean,1.7703861742727869,-0.21308783467727233,-1.7161614613561322,,,,,,,,,
28,10m_magnitude_of_wind_mean,2.1598783728062143,-0.7093464255511465,-1.4500499791794554,,,,,,,,,
29,10m_magnitude_of_wind_mean,2.484856666068139,-1.10049651353728,-1.0660322997353373,,,,,,,,,
30,10m_magnitude_of_wind_mean,2.657017870196928,-1.4507350522174363,-0.7132763000842292,,,,,,,,,
31,10m_magnitude_of_wind_mean,2.889479778303507,-1.5488637671050407,-0.3248856155226542,,,,,,,,,
32,10m_magnitude_of_wind_mean,3.1156487902742485,-1.6526794623107541,0.18263828864494855,,,,,,,,,
33,10m_magnitude_of_wind_mean,3.7007639938738333,-1.5879090903234836,1.3060766537945927,,,,,,,,,
34,10m_magnitude_of_wind_mean,3.8043241280550526,-1.3357881878613842,1.750252169816696,,,,,,,,,
35,10m_magnitude_of_wind_mean,3.8620424244979974,-1.0761619058732175,2.261821215778073,,,,,,,,,
36,10m_magnitude_of_wind_mean,3.871609372594472,-0.8862816077800045,2.6867773769607926,,,,,,,,,
1,10m_magnitude_of_wind_std,5.344387901389495,2.953050331224219,1.8069874186582349,,,,,,,,,
2,10m_magnitude_of_wind_std,5.202361723133618,2.982375680042357,1.6092494642274406,,,,,,,,,
3,10m_magnitude_of_wind_std,5.179820204244531,2.556235274041892,1.2444603717920426,,,,,,,,,
4,10m_magnitude_of_wind_std,5.023899884971531,2.2144386211024663,0.9811281326464,,,,,,,,,
5,10m_magnitude_of_wind_std,4.8869443900210445,1.9018950344227956,0.6648921101006865,,,,,,,,,
6,10m_magnitude_of_wind_std,4.6920050981104815,1.4219654332056004,0.44918553609137907,,,,,,,,,
7,10m_magnitude_of_wind_std,4.441274578506845,0.9107076738061314,-0.0010505082289668877,,,,,,,,,
8,10m_magnitude_of_wind_std,3.802725794119694,0.010615348296961757,-0.7912790137155249,,,,,,,,,
9,10m_magnitude_of_wind_std,3.3922409632643675,-0.6184632059877068,-1.2337619538307072,,,,,,,,,
10,10m_magnitude_of_wind_std,2.9259729136732284,-1.2566295484775751,-1.670979514181635,,,,,,,,,
11,10m_magnitude_of_wind_std,2.3811477782457815,-1.4955164489552955,-1.7934633264519968,,,,,,,,,
12,10m_magnitude_of_wind_std,2.1040770000475506,-1.5782307614345357,-2.076377036026735,,,,,,,,,
13,10m_magnitude_of_wind_std,1.6370418172750991,-1.9666909851247938,-2.037104088029365,,,,,,,,,
14,10m_magnitude_of_wind_std,1.3065272493977693,-2.30753619643813,-1.8744520315364956,,,,,,,,,
15,10m_magnitude_of_wind_std,0.9525062174498724,-2.5489828481485834,-1.613119369074826,,,,,,,,,
16,10m_magnitude_of_wind_std,0.4956147633205435,-2.8217001443712952,-1.2226426836300133,,,,,,,,,
17,10m_magnitude_of_wind_std,0.09377246059259439,-2.969919690601676,-0.7622067963093065,,,,,,,,,
18,10m_magnitude_of_wind_std,-0.23567849250951048,-2.9646348367005673,-0.1211252172378252,,,,,,,,,
19,10m_magnitude_of_wind_std,-0.4453294720421084,-2.786661309415874,0.6516530586947088,,,,,,,,,
20,10m_magnitude_of_wind_std,-0.8801190798915709,-2.564077858006804,1.2404002471478794,,,,,,,,,
21,10m_magnitude_of_wind_std,-1.408289759096993,-2.3607862866612366,1.5818536819531335,,,,,,,,,
22,10m_magnitude_of_wind_std,-1.8721819638008863,-2.089687780212152,2.1903994028522655,,,,,,,,,
23,10m_magnitude_of_wind_std,-2.383213103120321,-1.4777885014262757,2.482171754215451,,,,,,,,,
24,10m_magnitude_of_wind_std,-2.632418330436539,-1.0533914281044294,2.51039476718175,,,,,,,,,
25,10m_magnitude_of_wind_std,-2.7245304675424507,-0.6048855744956693,2.2455309567484685,,,,,,,,,
26,10m_magnitude_of_wind_std,-2.9121356642888574,-0.16630421101542397,1.917486022289301,,,,,,,,,
27,10m_magnitude_of_wind_std,-3.1248012668181238,0.2603782582512218,1.5459841001847499,,,,,,,,,
28,10m_magnitude_of_wind_std,-3.5756829491774402,0.8699556808686845,1.0563959938106022,,,,,,,,,
29,10m_magnitude_of_wind_std,-3.7784402497219545,1.0379480708810853,0.4194941000380318,,,,,,,,,
30,10m_magnitude_of_wind_std,-4.111154040668458,1.4386774505659252,-0.08757598784944935,,,,,,,,,
31,10m_magnitude_of_wind_std,-4.317377598956802,1.8248703244821374,-0.5411706766446954,,,,,,,,,
32,10m_magnitude_of_wind_std,-4.407649829545103,2.1400059004023335,-0.964005908117451,,,,,,,,,
33,10m_magnitude_of_wind_std,-4.043214977349812,2.383657540031981,-1.5344129437592737,,,,,,,,,
34,10m_magnitude_of_wind_std,-3.949201069748928,2.6452760971449623,-1.8449956606599256,,,,,,,,,
35,10m_magnitude_of_wind_std,-3.6391388331256276,2.8505779161080924,-2.1995669918431653,,,,,,,,,
36,10m_magnitude_of_wind_std,-3.4217635899225605,3.229256980699167,-2.228377411505173,,,,,,,,,
1,100m_magnitude_of_wind_max,-2.823512108874396,-3.028189265808324,2.426663080509037,-1.6019389013682328,,,,,,,,
2,100m_magnitude_of_wind_max,-3.0970371521662985,-3.000793795292644,1.986282742184628,-0.8797145359745111,,,,,,,,
3,100m_magnitude_of_wind_max,-3.0892777391013286,-2.7444040488033714,0.9981678685352259,-0.05555337735131619,,,,,,,,
4,100m_magnitude_of_wind_max,-2.940008161141151,-2.078991723849289,0.6989532222412783,-0.09473074528469341,,,,,,,,
5,100m_magnitude_of_wind_max,-2.8838283968395477,-1.9452617073191325,-0.03414495449413955,0.13893792738512828,,,,,,,,
6,100m_magnitude_of_wind_max,-3.031574163409925,-1.4232392176290896,-0.28843354324806975,0.49228506677458955,,,,,,,,
7,100m_magnitude_of_wind_max,-3.0148227048569747,-1.2890539414355977,-0.48857546531160106,0.8685572123462992,,,,,,,,
8,100m_magnitude_of_wind_max,-2.751674765885829,-0.5343432626450408,-0.867613819583879,0.9739374595494786,,,,,,,,
9,100m_magnitude_of_wind_max,-2.8339248560026857,-0.1387962583395383,-1.4071831747143388,0.8562299533423176,,,,,,,,
10,100m_magnitude_of_wind_max,-2.997415435508574,0.2999098071985291,-1.550612788279158,0.6419540218577796,,,,,,,,
11,100m_magnitude_of_wind_max,-2.5572543351535963,0.7674668322739207,-1.945739152437468,0.48819481950637783,,,,,,,,
12,100m_magnitude_of_wind_max,-2.0198764326263112,1.314166014024227,-2.0232836463836987,0.2527671257737578,,,,,,,,
13,100m_magnitude_of_wind_max,-0.8668736737127944,2.6505136159229252,-1.5791721406845356,-0.7279103669551139,,,,,,,,
14,100m_magnitude_of_wind_max,-0.5258627692543919,2.7720420435205066,-1.288265023593435,-0.9929084097040735,,,,,,,,
15,100m_magnitude_of_wind_max,-0.4160112860263657,3.1339366622821547,-0.7401994412302095,-1.0517608030673296,,,,,,,,
16,100m_magnitude_of_wind_max,-0.4627054975303656,3.0333106693022707,0.07659715653194817,-1.1651787893147587,,,,,,,,
17,100m_magnitude_of_wind_max,-0.04839397282131893,2.8244234071653573,0.8167026759980089,-1.4271546239127293,,,,,,,,
18,100m_magnitude_of_wind_max,0.03580633985098169,2.467777567696608,1.073104867641158,-1.2212857824019534,,,,,,,,
19,100m_magnitude_of_wind_max,0.188921119208126,2.3798411504486072,1.46415229386619,-1.019160475595919,,,,,,,,
20,100m_magnitude_of_wind_max,0.3256921823661912,2.1944596292136342,1.620493304982982,-0.5465465307670961,,,,,,,,
21,100m_magnitude_of_wind_max,0.5144249433220233,1.9442767440161157,1.3081848536139487,0.2934176629099331,,,,,,,,
22,100m_magnitude_of_wind_max,0.9190829917276361,1.850863531767261,1.05578103347141,1.0771780966098707,,,,,,,,
23,100m_magnitude_of_wind_max,0.9285535372803758,1.4918093380789441,0.9321383840630573,1.7509172580600816,,,,,,,,
24,100m_magnitude_of_wind_max,1.1886628583631222,1.010718563227476,0.8418218607436686,1.9055576979041822,,,,,,,,
25,100m_magnitude_of_wind_max,1.4019664399542417,0.8358127737701403,0.741960215339572,1.689185032054844,,,,,,,,
26,100m_magnitude_of_wind_max,2.114066092637564,0.12642574493636674,0.5347274757510979,1.2349285866570294,,,,,,,,
27,100m_magnitude_of_wind_max,2.392486474370245,-0.35577268765617537,0.42636446086098584,0.9330740995155681,,,,,,,,
28,100m_magnitude_of_wind_max,2.6735559983531108,-0.4696531715421164,0.42792121490003915,0.6530608780972239,,,,,,,,
29,100m_magnitude_of_wind_max,2.7987012019671025,-0.9637194391178712,0.20949531254505654,0.24614746135325816,,,,,,,,
30,100m_magnitude_of_wind_max,2.916684984534111,-1.2177984519144003,0.053677467008154386,0.12551909970061345,,,,,,,,
31,100m_magnitude_of_wind_max,3.045408261483706,-1.4864252533872038,-0.28048694801799606,0.22010340809941437,,,,,,,,
32,100m_magnitude_of_wind_max,3.141620177420519,-1.7623562545918943,-0.25913214944740187,0.1825011666526403,,,,,,,,
33,100m_magnitude_of_wind_max,3.0521568682194684,-2.48890308216984,-0.9380967155703771,-1.0930892923384252,,,,,,,,
34,100m_magnitude_of_wind_max,3.0568380993178383,-2.130960631046819,-1.0422440507903556,-0.9737082042244807,,,,,,,,
35,100m_magnitude_of_wind_max,2.8465491898623614,-2.070548997374829,-1.3575793899025375,-1.0250904077484297,,,,,,,,
36,100m_magnitude_of_wind_max,2.818875690673138,-1.9685429049218737,-1.602427087098245,-1.1487227881413304,,,,,,,,
1,100m_magnitude_of_wind_min,-3.8358556572929112,-2.964062033389467,1.6183947499731095,-1.676476583375128,2.088678171659857,-1.6329527469571172,,,,,,
2,100m_magnitude_of_wind_min,-4.449209943517922,-3.4619155341055494,1.4215916736554577,-1.391519842395003,2.0474366763146254,-0.7532906999487585,,,,,,
3,100m_magnitude_of_wind_min,-4.313180460877828,-3.756642873685348,1.3221434156396965,-0.6182509389694557,2.4679412121904383,0.30984361178683756,,,,,,
4,100m_magnitude_of_wind_min,-4.426108770658697,-3.564664325700859,1.0320817752706826,0.7710987897846944,2.1388785393432603,0.3291712056956702,,,,,,
5,100m_magnitude_of_wind_min,-4.584601619891146,-2.9525158550696013,1.1057837134161894,0.5952690389489427,0.8106822851805195,0.8592608768380373,,,,,,
6,100m_magnitude_of_wind_min,-4.857413278266417,-2.5216180310305965,1.2670591708195804,0.9468708081184966,0.14443634630740554,1.2232897565757856,,,,,,
7,100m_magnitude_of_wind_min,-4.6663728905700275,-1.590364588900164,1.0275440982405342,1.0135397417074172,-0.5393120553234833,1.3242148344953788,,,,,,
8,100m_magnitude_of_wind_min,-4.214674763355201,-1.3119777587424113,0.6789103744157077,1.5248266465063738,-0.9212206104513145,1.062560243032332,,,,,,
9,100m_magnitude_of_wind_min,-4.56230554936082,-1.0934648357220333,0.2993966237001857,1.293565334763419,-0.7549746268873194,1.0086454794279038,,,,,,
10,100m_magnitude_of_wind_min,-4.417122090613537,-0.5342214808778669,0.07183699819719579,0.9174219135951128,-1.9513636958188298,-0.37793746964320146,,,,,,
11,100m_magnitude_of_wind_min,-4.234127427872349,0.4363438541857235,-0.12826092700884564,0.06753071550034463,-1.835169364386507,-0.9309737536603891,,,,,,
12,100m_magnitude_of_wind_min,-4.077687554412655,0.679971774482014,-0.16266090377382134,-0.3039317509865003,-2.073790829594454,-1.0540651900872646,,,,,,
13,100m_magnitude_of_wind_min,-3.650725451286615,1.5933771861305654,-1.2866370391592246,-0.7228352796665989,-2.212979968309294,-1.067911446139751,,,,,,
14,100m_magnitude_of_wind_min,-3.6077139661961146,2.6028692743287163,-1.8790151121359366,-0.3535110244838831,-1.2818984609467405,-0.28719813828421376,,,,,,
15,100m_magnitude_of_wind_min,-3.3892188449056166,2.636513123151144,-1.6620861781600575,-1.1328730505011437,-1.8113207749600904,-0.06495776402989263,,,,,,
16,100m_magnitude_of_wind_min,-3.0064299555857326,3.321302431352739,-1.2232850318719635,-0.36739489942738995,-1.2703229905618394,-0.12449084743983894,,,,,,
17,100m_magnitude_of_wind_min,-2.546844590813326,4.068019571081508,-1.4735648560741736,-0.46833951709189653,0.0041169926125108345,-0.6812438836615718,,,,,,
18,100m_magnitude_of_wind_min,-1.7067947675002304,3.986424505054883,-1.7589630081953342,-1.3177425283399358,1.242098855083466,0.5204698400338854,,,,,,
19,100m_magnitude_of_wind_min,-1.4638456964674895,4.456994471180645,-1.0779937151396215,-0.4266793859060983,1.192075287898075,0.41974880192127906,,,,,,
20,100m_magnitude_of_wind_min,1.3493285888695834,3.8448306946287096,-1.5947618931381558,-0.6745826661959052,2.778047811543804,1.1067662604923314,,,,,,
21,100m_magnitude_of_wind_min,1.337106601640672,4.16455148427459,-0.671982948138359,-0.9893407481543588,2.2824618315986207,0.49890088865747284,,,,,,
22,100m_magnitude_of_wind_min,2.49547197888306,4.509103733711569,0.1608700237319967,-0.4887650889573087,1.662469422750484,-0.5855754149745301,,,,,,
23,100m_magnitude_of_wind_min,3.5437242921615963,3.932287454356964,1.103578386156034,0.8977791106412534,1.3009981405682698,-1.5688876779147916,,,,,,
24,100m_magnitude_of_wind_min,4.432770929458704,2.7613234333264076,3.8044834764495725,1.2920531215843445,0.633663944855092,-1.0411569994205048,,,,,,
25,100m_magnitude_of_wind_min,5.278283293828639,1.683034462637306,3.5174934699388554,2.0803377475071985,-0.7486058443540585,-1.1553195477415608,,,,,,
26,100m_magnitude_of_wind_min,4.955818393102334,0.3540235759539532,4.826466910742388,-0.49430048890463024,-0.7975552200652594,-0.12105591067681075,,,,,,
27,100m_magnitude_of_wind_min,4.752587653367111,1.0100794874773718,4.439671700575435,0.40981380042371207,-1.8600880881168331,0.9499671656793625,,,,,,
28,100m_magnitude_of_wind_min,5.361020108719714,0.008306420723671673,0.9700354700697998,-1.8562713156261685,-1.5937929939563473,3.3989723215202083,,,,,,
29,100m_magnitude_of_wind_min,6.0771148553638845,-0.5634582472204889,-1.249271312708166,0.723750991786239,0.5335153386166296,2.737493141907494,,,,,,
