time_step,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12,PCA_13,PCA_14,PCA_15,PCA_16,PCA_17,PCA_18,PCA_19,PCA_20,PCA_21,PCA_22,PCA_23,PCA_24,PCA_25,PCA_26,PCA_27
1,10m_magnitude_of_wind_max,3.9981653062472713,-2.4648343144895266,2.6339767299916765,-0.964415280630957,1.6185364272516434,-0.6771649422990041,-0.43699404221259247,-0.8295527253160188,0.31765106580925273,0.27156514655472225,-0.17378701832615817,0.23503995677037537,0.61889627901649,-0.07224014851940931,,,,,,,,,,,,,
2,10m_magnitude_of_wind_max,4.236168872986127,-2.4347093770772994,2.1944219375545875,-0.5880306113432425,1.160326626584346,-0.293397259181202,-0.2868462564248563,-0.21681167852902763,0.20857049820593707,-0.1407588701492748,-0.008114669610272856,-0.12193356461160128,-0.4686706755847943,0.12616488672816722,,,,,,,,,,,,,
3,10m_magnitude_of_wind_max,4.238261908607182,-2.147243861364115,1.1423592343835467,-0.0973436960584345,0.5744866488766166,0.2706919509193635,0.23817490573570668,0.9912176588599391,-0.31031403084262144,-0.3310785635258746,0.128782820342144,0.2966542500238618,-0.3777853562539577,-0.3491298588075917,,,,,,,,,,,,,
4,10m_magnitude_of_wind_max,3.7927492409945986,-1.7671351282406047,0.7297897944365451,-0.15442899075262845,-0.17422813470029827,0.38830702122738137,0.5120898172723171,0.9987531185438969,-0.4930152854669897,0.029890334643554815,0.09646500707385822,0.1548071594670403,-0.03299163550386305,0.012745686776224606,,,,,,,,,,,,,
5,10m_magnitude_of_wind_max,3.6710149762440514,-1.6231985541262521,-0.19854662376110654,-0.014225659294275361,-0.672300115257955,0.2252994986781224,0.5907768688753146,0.3643941562505187,-0.2785362607375459,-0.011982511153480037,-0.24949487198897044,-0.3343959345388867,0.3791715899493027,0.44271312256481576,,,,,,,,,,,,,
6,10m_magnitude_of_wind_max,3.547217222100907,-1.0547747429617782,-0.2720877954020896,0.26953685011379863,-1.2423779939975022,0.2670497125165201,0.45736012273518056,-0.2897439233014196,0.15237357233311657,0.05774992816386466,-0.10907447576454417,-0.3705777043035292,0.1929394440456329,0.22759833820076095,,,,,,,,,,,,,
7,10m_magnitude_of_wind_max,3.629323463761091,-0.9895554113770633,-0.3669793217631542,0.630451383344952,-1.4403149336429615,0.1558236697351688,0.43532257816232434,-0.6236028686042379,0.3265411365679327,-0.21296859228834858,0.022201041155126767,-0.24280719503419984,-0.010893866134724046,-0.16353543745371324,,,,,,,,,,,,,
8,10m_magnitude_of_wind_max,3.079837318997728,-0.20175393219222246,-0.7806593580441936,0.847912025459822,-1.0667523271914412,-0.14523107587973227,0.2094985447180523,-0.7087536416663299,0.3902349734846251,-0.030024928366249502,0.31344820841951576,-0.04128308250818972,-0.2658785608813236,-0.33042981540431693,,,,,,,,,,,,,
9,10m_magnitude_of_wind_max,2.785406765722504,0.652989686301257,-1.8473616971013918,1.0407053187868924,-0.4673097211754284,0.033700172193010816,-0.5715100128779202,-0.3783351480818738,-0.029642178433634564,0.2866567622532768,0.17511975094530144,0.7439532175825483,-0.1586375495563709,0.039745010637969515,,,,,,,,,,,,,
10,10m_magnitude_of_wind_max,2.723146139233254,1.2175960964878476,-2.029572433466808,0.6515053200280729,-0.29864766626582256,-0.02658341424298492,-0.8944478578555815,0.06813202778125015,-0.43982281965896625,0.18741681083071596,0.05489677692746914,0.5217671714863668,0.08943134419920469,0.14205714004410158,,,,,,,,,,,,,
11,10m_magnitude_of_wind_max,2.1914496399411654,1.5669679207769625,-2.415086665648832,0.3760139087503979,0.36266623818386123,-0.25231652505939567,-1.1080768570546395,0.45681968683587615,-0.0608290249825472,0.04509757658433027,-0.2514547768119379,-0.40488126286143034,0.1431644132794079,0.3011632224257666,,,,,,,,,,,,,
12,10m_magnitude_of_wind_max,1.6549545838264412,1.934026727844285,-2.352968399395505,0.41592474231709453,1.0056053880481663,-0.4823627163728153,-0.5205240630616159,0.33184089906594283,0.17175464027828383,0.07160888877496784,-0.19968457816014493,-0.5980331795044016,-0.10939530199238984,-0.5054562780489287,,,,,,,,,,,,,
13,10m_magnitude_of_wind_max,0.5019519881125896,2.7907349914612842,-1.7707061942195348,-0.5112882915220589,1.2252582978910826,-0.297850430131426,0.8673092928875161,-0.12125676643679374,-0.1447071207087228,0.3154923251309117,0.1327642210645457,-0.2608686643460882,0.0287729771001416,0.007707086272080687,,,,,,,,,,,,,
14,10m_magnitude_of_wind_max,0.11112686001181392,2.8437846893204433,-1.5802786294368147,-0.7450427470903243,1.1893947196371786,-0.20370520920526827,1.2078483983233121,-0.09321932500337114,0.1460329209025944,0.11903719160782324,0.22805263268379797,-0.0004674925400730681,0.08609930220097477,0.04087361391733216,,,,,,,,,,,,,
15,10m_magnitude_of_wind_max,-0.22724892314675282,3.185950192770832,-0.9828797163581303,-1.0332935530926997,0.22091946152521447,0.03159541050667093,0.5661283264628435,0.06434523007234719,0.32890549001936886,-0.3094613759331662,0.2589379621454413,0.5647834345445464,0.044904233739296015,0.10349267211192366,,,,,,,,,,,,,
16,10m_magnitude_of_wind_max,-0.48713170836579994,2.946473627982634,0.2976397193265712,-1.3548280806358266,-0.36951740550187484,-0.21599923919480493,-0.19868950998685025,-0.20206163499244173,0.325575417560932,-0.7210469258590366,-0.1759626143881684,0.29534346318956056,-0.22195295852473398,0.14227507455666835,,,,,,,,,,,,,
17,10m_magnitude_of_wind_max,-0.6802979691081331,2.658886816629548,1.0704099485351244,-1.6802808834957847,-0.6815872289863045,-0.3138737868032874,-0.20654888037379848,-0.06781555717374624,-0.2434561465859638,-0.7274938641180595,-0.3146046669602916,-0.06561252172703314,0.026189073089390058,-0.14517884962142866,,,,,,,,,,,,,
18,10m_magnitude_of_wind_max,-0.5958801115599205,2.3791285199565224,1.2714593898873818,-1.4482263436882958,-0.8605251926827328,-0.31746933229362645,-0.3127641387052423,0.2539579110991066,-0.3427291487108075,-0.34835278780099704,-0.17445523463389667,-0.11890913320497053,0.23841669630984014,-0.2173322023485659,,,,,,,,,,,,,
19,10m_magnitude_of_wind_max,-0.7855656852845774,2.3065406874774137,1.6800460117627227,-1.204865973044444,-0.7416377108765957,0.03331063396502868,-0.28122122124726645,-0.03706908764000078,-0.14270159281018116,0.5046933247859198,0.07768990964944739,-0.12438952319422075,-0.024509033912059143,0.1535525965517182,,,,,,,,,,,,,
20,10m_magnitude_of_wind_max,-0.9976957589730875,2.044265809490102,1.9699524933349437,-0.7095534857449249,-0.28617868048808526,0.3293384407524668,-0.10998670863996027,-0.0431337207855774,-0.1377693545309704,0.8518973198843056,0.2114639214838861,-0.14376729043106673,-0.3762411305824987,0.19699035726438105,,,,,,,,,,,,,
21,10m_magnitude_of_wind_max,-1.1739614710207193,1.8130962729650686,1.758114059129243,0.22137573377516961,-0.197096093193875,0.512028546487641,-0.25393429072647133,0.1162744826233634,0.3377011771210272,0.7315156405524806,0.12059371837703159,-0.2633281599417148,-0.37100164000903224,-0.08083263976845784,,,,,,,,,,,,,
22,10m_magnitude_of_wind_max,-1.418367942859172,1.8213022225483633,1.4107910892813844,0.8824987042830489,-0.0541309185438953,0.858201848176692,0.06599030332089714,0.24494367235895514,0.30914041549549587,0.32900217598899417,0.028829084669768044,0.1820946119448067,0.48413869627041844,-0.11184551730672607,,,,,,,,,,,,,
23,10m_magnitude_of_wind_max,-1.5777379422662288,1.4878313955356135,1.2416510252772925,1.7161257589495436,0.10203055216123182,0.9694922714635212,-0.02739025121377744,0.31468778023882327,0.13046294899753613,-0.027943147759413058,-0.10077128124696164,0.19833670441172113,0.441065726263926,-0.2901779919204594,,,,,,,,,,,,,
24,10m_magnitude_of_wind_max,-1.4890823469845593,1.013352040271043,0.9793289120174462,2.0989001775596985,0.5570707236823332,0.7493854428000669,0.03993113630211713,-0.14536485390114762,0.2238534074554843,-0.43364535872370014,-0.2130842122290353,-0.16669896028480824,-0.01107543321660011,-0.1768736920258874,,,,,,,,,,,,,
25,10m_magnitude_of_wind_max,-1.6465675164536804,0.8589547845620149,0.8565319251486644,1.9054897194221343,0.8766703917660728,0.5645415902245197,0.12455061328960633,-0.3017087551337961,-0.0235424505470496,-0.6329297710249415,-0.17622110248914516,0.0036055623337745055,-0.3239806312502671,0.533353987790653,,,,,,,,,,,,,
26,10m_magnitude_of_wind_max,-2.3204674745622866,-0.29741076656231447,0.6845439878496682,1.31692307417813,0.4542605903505411,-0.4154248363606518,-0.0377543883801186,-0.18157086617207802,-0.6843746623984723,-0.053903745018004545,0.1263044664246414,-0.03457547922363669,-0.018343921372215164,0.28765982234681386,,,,,,,,,,,,,
27,10m_magnitude_of_wind_max,-2.5237941556876318,-0.8628811125435901,0.4957111600026852,0.9880750852620587,-0.0668808319616263,-0.9519285919595012,-0.11732164706749576,-0.2702470286760786,-0.542901087659036,-0.25534669587559616,0.30837637386601396,-0.1868472452802092,0.08390607942845915,-0.12356163775005646,,,,,,,,,,,,,
28,10m_magnitude_of_wind_max,-2.684750993338875,-1.0756439388897494,0.33936273494223756,0.6569193332160903,-0.24713730977190682,-0.9132296368058449,0.1726253759828822,-0.09427170208133588,-0.5588030489094415,-0.07850362710807536,0.3436969490707591,-0.19285626781270956,0.022466294922699626,-0.1210102432233211,,,,,,,,,,,,,
29,10m_magnitude_of_wind_max,-2.671785796892759,-1.41338908152263,-0.000986320214309378,0.40386570377015074,-0.24836348933543312,-1.0574800235803583,0.19286860426033006,-0.20355371108618595,-0.3129105783418234,0.15476214814078287,0.10031422669971786,0.20115569757574298,0.03515719772369167,-0.11922877587963156,,,,,,,,,,,,,
30,10m_magnitude_of_wind_max,-2.6962003627477324,-1.8730627398700963,-0.24379684553025474,0.18343078254738227,-0.3002911780274073,-0.9916964853577437,0.36422668402008257,0.30542764558349733,0.13002582632766782,0.413731003753256,-0.22516824026574597,0.33602965910193505,-0.012015017502990524,-0.035959506875206444,,,,,,,,,,,,,
31,10m_magnitude_of_wind_max,-2.9559696006761755,-1.9996766574477867,-0.42895812558142815,0.1738358979917313,-0.32718489954979,-0.7615296448171938,0.19524049089494894,0.4567309143621511,0.644980968936832,0.1572129161746185,-0.4705581052360534,0.1507127020016722,-0.11753309936879233,0.06199014786898083,,,,,,,,,,,,,
32,10m_magnitude_of_wind_max,-2.8694852518727263,-2.3382294540815947,-0.4218646728548615,0.12128930454527272,-0.27762277794787765,-0.7132808873618287,-0.09717286405980018,0.5333753135886167,0.8568675018751541,-0.006499965770784928,-0.33593949073965385,-0.025971841882256905,-0.0636992361121807,0.18326475056307404,,,,,,,,,,,,,
33,10m_magnitude_of_wind_max,-2.502429693948749,-2.968089995461534,-0.8999093117773763,-1.0828886969474463,0.1689841560315746,0.6197391355199139,-0.5208355577609589,0.17654863832483236,0.4696146004564011,-0.36812463247445193,1.0230819105431166,-0.18827849189650864,0.23828518991266365,0.2409229015239591,,,,,,,,,,,,,
