,storm_index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
0,1,0.35761407,0.18241347,0.905032,0.41857383,1.2928481,1.4966636,1.5335941,1.5301749,0.7489882,0.07054912,0.633095,0.3958916,0.1665941,1.0523629,2.0151982,1.1900113,2.6748152,3.0550678,3.805572,4.788824,4.603607,3.8557827,4.029892,5.1756673,7.1770678,7.3775845,4.0030694,2.2338307,2.2092915,1.8518827,1.7680556,1.184111,0.6387944,1.1036385,1.4868631,0.6940533
1,2,2.0204625,2.5287876,0.90891707,0.55283886,0.3794679,1.4211364,3.4982998,4.764411,5.2887545,4.370011,2.837929,0.79826,1.4407918,0.50901306,1.309261,0.72526133,1.367318,2.2328014,0.7127383,0.18268211,0.42181867,0.7927855,1.2270104,0.32424295,0.78597367,0.37716392,0.6585556,0.8985676,0.53471303,0.3895641,0.08729511,0.1367796,0.15317394,0.13091592,0.04853939,0.1419746
2,3,0.34823647,0.9715353,0.7215477,1.5267106,0.61616206,0.5569422,1.0523341,0.4339873,0.5787548,0.3516319,0.412729,0.643711,0.8037254,0.6631393,1.4862947,1.8024237,2.7556973,2.7362268,7.638775,5.0834937,6.220028,5.518353,5.591888,5.0736465,1.6774321,3.3170757,4.929016,5.0095224,5.023843,4.4431047,3.8089435,3.0859258,1.1748388,0.7319835,1.7230108,0.28203964
4,5,0.52947295,0.6973242,0.47991493,0.121906966,0.6357942,0.45222253,0.48634896,0.2059021,0.39457035,0.3408967,0.44352353,0.12322259,2.3700805,2.4780226,0.70096356,1.1607412,2.1089242,1.3189666,0.39466262,1.0191947,0.64163315,0.8251468,1.1261119,0.25105587,1.0933114,1.5992199,0.06699043,0.920621,1.7705508,0.23295648,0.6572002,1.425528,2.6693256,3.3046253,1.3143059,3.7857306
5,6,0.3790565,0.51145405,1.5877862,1.7927182,1.5599086,0.7234575,1.7498019,0.815407,0.9997048,1.3407893,0.8334162,1.5961609,0.76649725,1.2025204,2.069216,1.6640441,0.49183536,0.75526834,0.38621438,1.2050081,1.7445017,0.4057431,1.3916137,1.7471967,1.7554207,0.67710954,1.1451356,1.7384204,1.1199106,2.2814753,1.0247875,0.32708687,0.680651,1.0334841,0.58283424,0.56064177
6,7,0.44796446,0.14314172,0.18083619,0.42604545,0.18542534,0.11380414,0.062952876,0.2066706,0.2920682,0.074845284,0.59671515,0.28238454,0.14518549,0.26926976,0.30916196,0.19829546,0.548713,0.84772146,1.498666,1.6218857,0.9609471,0.6386187,0.13639066,0.9070302,0.6783229,1.9411149,0.49249762,0.5959303,1.5901453,1.1332871,0.78534365,0.43691078,0.20359844,0.3384921,0.42573678,0.357541
7,8,0.34279314,1.7562335,0.07687252,0.5567626,0.49573562,1.2806271,0.18554127,0.38333037,1.8813056,2.4348943,2.9202785,1.0467621,2.9044538,2.8778188,5.07445,4.482897,1.4297534,3.8859859,2.5908854,0.54918927,0.76919866,1.5153599,0.9498116,1.8492825,2.115108,4.395169,5.7942796,4.815899,3.91786,5.226236,5.04048,5.1290817,3.0407023,2.1371968,2.763125,4.144845
10,11,1.0974483,0.70308316,0.1554825,0.74061984,1.7349436,2.6137607,0.9560065,0.690461,1.3131363,0.44260535,0.85964555,0.25338167,0.70004094,1.1562957,0.94258446,1.7781018,0.51292336,0.45838603,1.306351,0.43904772,0.777878,1.0992441,1.0709109,1.3787681,1.9462651,1.4150047,2.509855,2.4694939,2.641301,1.0837324,1.0969701,0.15105218,0.27767605,1.2194403,1.3602737,1.2826778
11,12,2.6237385,1.9063473,1.2239302,1.6903108,1.6257718,1.7205638,1.9959562,0.9488211,1.9294405,1.7664183,1.4297045,1.6754708,1.0853668,3.1945782,1.5008405,2.698259,2.2732272,2.836772,2.1421354,1.4444368,0.5218657,0.81496245,0.5769483,1.1311325,0.84413046,2.662881,2.8205054,3.1818995,2.6035345,2.2380776,2.5058742,2.1667025,0.69943964,0.7073034,1.8250105,1.6888304
12,13,0.40222487,0.51533645,0.53444356,1.6944228,1.2237866,1.4568878,1.9209416,1.2011509,2.512058,1.4313954,1.539031,1.6197532,0.58275247,1.6494887,2.5603979,1.6893859,1.7721252,1.814823,1.5047282,2.3320632,2.119093,2.006097,1.9161446,4.94688,2.3319843,1.1671404,4.0771008,3.5571578,1.0369842,3.235755,2.5140054,1.4674523,1.3650359,0.9458411,1.0460793,1.3319435
