time_step,variable,PCA_1,PCA_2,PCA_3,PCA_4
1,mean_surface_latent_heat_flux_std,-3.4087377788541247,-2.281814379932369,-1.2882907571713973,1.6926690740694297
2,mean_surface_latent_heat_flux_std,-3.4565838025560955,-2.24886632603922,-1.1501014831775302,1.5365579869517232
3,mean_surface_latent_heat_flux_std,-3.600983504875479,-2.1903499061442457,-0.6899158239873588,1.308228152551902
4,mean_surface_latent_heat_flux_std,-3.5887698617249137,-1.8424065017295412,-0.3452111538928507,0.8955290188380001
5,mean_surface_latent_heat_flux_std,-3.601714750113479,-1.750442761052923,-0.16413754427276092,0.636056439898034
6,mean_surface_latent_heat_flux_std,-3.5119138295184635,-1.5960136205778528,-0.12469303982026589,0.36675178093194793
7,mean_surface_latent_heat_flux_std,-3.2495771881730553,-1.2927895878110462,0.08407467861465256,-0.0906076771751008
8,mean_surface_latent_heat_flux_std,-2.961419736326464,-0.747433331885487,0.5255907370370572,-1.060250034213105
9,mean_surface_latent_heat_flux_std,-2.6465364630077364,-0.17855041921900916,0.6163376560445613,-1.4280405230361128
10,mean_surface_latent_heat_flux_std,-2.353808360639474,0.3576410079313027,0.7756242400329377,-1.821046069027952
11,mean_surface_latent_heat_flux_std,-2.1279124118500046,0.5970852409759505,0.6908896890374825,-1.925996867079094
12,mean_surface_latent_heat_flux_std,-1.9342168841065261,0.7822591754725586,0.6087263189831352,-2.115671809588623
13,mean_surface_latent_heat_flux_std,-1.5613284107776055,1.4055151287322982,0.570256735868917,-1.9398956959270073
14,mean_surface_latent_heat_flux_std,-1.248072506612623,1.8509062763572555,0.6864349181528151,-1.4371415468433697
15,mean_surface_latent_heat_flux_std,-0.9244271619793313,2.199916565922327,0.8165427650889663,-0.9441838479935774
16,mean_surface_latent_heat_flux_std,-0.7736673893070555,2.412475240044179,0.9873368156664167,-0.41672506091249073
17,mean_surface_latent_heat_flux_std,-0.4637817201749478,2.5985244812564874,1.0980941619913076,0.11994827367533535
18,mean_surface_latent_heat_flux_std,0.0038179836302205967,2.5690683404214494,1.1129051146594549,0.8650862070951671
19,mean_surface_latent_heat_flux_std,0.3627845440290861,2.587089184731369,1.0693857089272578,1.4650095980670759
20,mean_surface_latent_heat_flux_std,0.5869081793478086,2.365966048065802,0.7934446648632059,1.9681801631038174
21,mean_surface_latent_heat_flux_std,0.5920158129874615,2.0854911746281473,0.39759766933281254,2.1045571878380294
22,mean_surface_latent_heat_flux_std,0.7599140981145465,2.1370704574819115,-0.471749551131558,2.1672489184349666
23,mean_surface_latent_heat_flux_std,1.141676591094258,1.9536686259120564,-1.0124904107253172,1.8225932247047067
24,mean_surface_latent_heat_flux_std,1.7006493482295812,1.1586266394619944,-2.5447805561212538,0.20968346350268086
25,mean_surface_latent_heat_flux_std,2.008913652152976,0.7317832752016676,-2.7481033140127398,-0.1987801820225017
26,mean_surface_latent_heat_flux_std,2.168847659923011,0.296883730261073,-2.807765983350404,-0.6122080169060015
27,mean_surface_latent_heat_flux_std,2.6008242414241756,-0.23158083329288365,-2.7151586816143993,-0.932656954134142
28,mean_surface_latent_heat_flux_std,2.8044630480923423,-0.5450979893117045,-2.2998861400506367,-1.0454860558210584
29,mean_surface_latent_heat_flux_std,2.9291214638452643,-0.7554609319417441,-1.7482370147961996,-0.916645237791924
30,mean_surface_latent_heat_flux_std,2.9691116582396133,-1.0149122660786232,-0.9530779047589232,-0.7439664271879772
31,mean_surface_latent_heat_flux_std,3.2328526467181575,-1.4018607175710636,-0.2453940884488454,-0.4822712637949662
32,mean_surface_latent_heat_flux_std,3.313802555432546,-1.6121660231501957,0.5474418883735968,-0.18879340322969554
33,mean_surface_latent_heat_flux_std,3.4600407200991508,-2.018223158267063,1.6193540856861441,0.24238258189750536
34,mean_surface_latent_heat_flux_std,3.6947925542030284,-2.043032240893811,2.4165743585677113,0.3139163590801857
35,mean_surface_latent_heat_flux_std,3.5880993584274075,-2.096353622263917,2.8518840764345983,0.31102001927949247
36,mean_surface_latent_heat_flux_std,3.4948156446067364,-2.242615975695135,3.040497163969408,0.2749482227646969
