time_step,variable,PCA_1,PCA_2
1,relative_humidity_20_mean,3.8305746932779856,1.9439358677154472
2,relative_humidity_20_mean,3.616037318470098,1.7154112949831566
3,relative_humidity_20_mean,3.4758337115675326,1.1133991732967412
4,relative_humidity_20_mean,3.277070286975821,0.9153547662024722
5,relative_humidity_20_mean,3.1316969789643605,0.7650868504320462
6,relative_humidity_20_mean,3.0834468356362437,0.6087800609604475
7,relative_humidity_20_mean,3.0739301621172173,0.4857113216149857
8,relative_humidity_20_mean,2.950722480685533,0.22928288329681068
9,relative_humidity_20_mean,2.7376892121418046,0.06555397070113302
10,relative_humidity_20_mean,2.4655767524006382,-0.28210076663194183
11,relative_humidity_20_mean,2.31087655665861,-0.5135699970352763
12,relative_humidity_20_mean,2.114014075538797,-0.620949388621875
13,relative_humidity_20_mean,1.427489556835545,-0.921862001076137
14,relative_humidity_20_mean,1.1068047439934505,-1.0722685915524126
15,relative_humidity_20_mean,0.8382633723226308,-1.158468448140466
16,relative_humidity_20_mean,0.5861841473034045,-1.284420379491049
17,relative_humidity_20_mean,0.28404830145523013,-1.4157943499935361
18,relative_humidity_20_mean,-0.02984258912367717,-1.4407003651326484
19,relative_humidity_20_mean,-0.28374957833085823,-1.5353549325953468
20,relative_humidity_20_mean,-0.5329258655497596,-1.5127491554983394
21,relative_humidity_20_mean,-0.8077346546595079,-1.4601358651851783
22,relative_humidity_20_mean,-1.0362144280103944,-1.3911140707919993
23,relative_humidity_20_mean,-1.3198941743188932,-1.2642542871405449
24,relative_humidity_20_mean,-2.1290111724926994,-0.29428014450239154
25,relative_humidity_20_mean,-2.286454741100972,-0.18128811278885723
26,relative_humidity_20_mean,-2.2745652111849135,-0.004832931889664825
27,relative_humidity_20_mean,-2.31236513736135,0.2797660278898806
28,relative_humidity_20_mean,-2.4665909789992067,0.6357406225574049
29,relative_humidity_20_mean,-2.656325314386224,0.9001353022060457
30,relative_humidity_20_mean,-2.7811987601303128,0.9447858759301794
31,relative_humidity_20_mean,-2.864730002161736,0.9295273187093861
32,relative_humidity_20_mean,-3.070840631248974,0.8124943718107753
33,relative_humidity_20_mean,-3.196655849363374,0.8570999335809586
34,relative_humidity_20_mean,-3.30942559176039,0.894244938917126
35,relative_humidity_20_mean,-3.4349810893911497,1.0684139947436195
36,relative_humidity_20_mean,-3.516753416770509,1.1894192125190526
