time_step,variable,PCA_1,PCA_2
1,relative_humidity_800_mean,-4.940075425461645,2.54231470670558
2,relative_humidity_800_mean,-5.182107392012618,2.425303354479387
3,relative_humidity_800_mean,-5.385197632876789,2.032782384821383
4,relative_humidity_800_mean,-5.588126714867544,1.771864593368216
5,relative_humidity_800_mean,-5.738187254017142,1.5845641697725608
6,relative_humidity_800_mean,-5.68098578766782,1.8698324878262915
7,relative_humidity_800_mean,-5.541897235318345,1.7822464424235787
8,relative_humidity_800_mean,-5.66457902045684,1.2501925053337217
9,relative_humidity_800_mean,-5.396672828918706,0.5028196451794276
10,relative_humidity_800_mean,-4.923372739380469,-0.07536996988186138
11,relative_humidity_800_mean,-4.310701783137831,-0.6159514254360238
12,relative_humidity_800_mean,-4.0109330727886805,-1.0494094174571242
13,relative_humidity_800_mean,-3.8311197879534826,-1.4372837665222415
14,relative_humidity_800_mean,-3.421294275892223,-1.6930838868729958
15,relative_humidity_800_mean,-2.972312349813406,-2.2411301532937147
16,relative_humidity_800_mean,-2.2030391525450654,-2.636342105967382
17,relative_humidity_800_mean,-1.2886178448198202,-3.0932612166229956
18,relative_humidity_800_mean,-0.11946153685387215,-3.4118043286405673
19,relative_humidity_800_mean,0.7821602530929268,-3.5556850682063206
20,relative_humidity_800_mean,1.7743244443725041,-3.505929854904438
21,relative_humidity_800_mean,2.4678744286158474,-3.3732953650396653
22,relative_humidity_800_mean,3.0597665965531946,-3.146684482994205
23,relative_humidity_800_mean,3.432758541421385,-2.7893084973501847
24,relative_humidity_800_mean,3.863186489367074,-2.4389072769432247
25,relative_humidity_800_mean,4.24578258585118,-1.9999680397996078
26,relative_humidity_800_mean,4.6758099798901585,-1.4308319263026916
27,relative_humidity_800_mean,5.169963379679161,-0.6201186056945328
28,relative_humidity_800_mean,5.457768814779444,-0.15678951606860586
29,relative_humidity_800_mean,5.684200738392456,0.3848992585236783
30,relative_humidity_800_mean,5.744008375164028,1.0655709220754745
31,relative_humidity_800_mean,5.596547515692714,1.9095499629855295
32,relative_humidity_800_mean,5.49433721091643,2.873549176871037
33,relative_humidity_800_mean,5.179442553100828,3.6155516439731237
34,relative_humidity_800_mean,4.746857980545709,4.238904632832745
35,relative_humidity_800_mean,4.527317809858551,4.55283372682459
36,relative_humidity_800_mean,4.296574137488717,4.868375290002069
