time_step,variable,PCA_1,PCA_2
1,2m_dewpoint_temperature_max,-2.550185427126737,-1.001213565028535
2,2m_dewpoint_temperature_max,-2.6330066734496222,-1.0279011029246903
3,2m_dewpoint_temperature_max,-2.7949356655865554,-1.016044533071881
4,2m_dewpoint_temperature_max,-2.752921127911591,-0.9196571650873173
5,2m_dewpoint_temperature_max,-2.6655596298535977,-0.8132304234329114
6,2m_dewpoint_temperature_max,-2.6245681584742147,-0.7224807555646785
7,2m_dewpoint_temperature_max,-2.6109495492482964,-0.7285727993486864
8,2m_dewpoint_temperature_max,-2.3821858966411154,-0.43388405332139635
9,2m_dewpoint_temperature_max,-2.2136193827802058,-0.03324540641058803
10,2m_dewpoint_temperature_max,-2.295494850687006,0.034351642064084344
11,2m_dewpoint_temperature_max,-2.0678674425242565,0.21887120463843646
12,2m_dewpoint_temperature_max,-1.8522133954062852,0.3515189818054175
13,2m_dewpoint_temperature_max,-1.4617615815267924,0.49339040633569375
14,2m_dewpoint_temperature_max,-1.2140966793983146,0.6274120911832948
15,2m_dewpoint_temperature_max,-0.8733637141218292,0.8299675177069621
16,2m_dewpoint_temperature_max,-0.5343426488077964,0.8700095070063472
17,2m_dewpoint_temperature_max,-0.5154658758135341,1.0682134491517463
18,2m_dewpoint_temperature_max,-0.10026893900630264,1.0781498642675948
19,2m_dewpoint_temperature_max,0.09981007423626322,1.168785717234357
20,2m_dewpoint_temperature_max,0.393413674898762,1.330092659775363
21,2m_dewpoint_temperature_max,0.5326931813237993,1.3617553658679333
22,2m_dewpoint_temperature_max,0.590494135762259,1.4006804784235232
23,2m_dewpoint_temperature_max,0.8664818736517993,1.2639822048551095
24,2m_dewpoint_temperature_max,1.107378731804738,0.9759528608204392
25,2m_dewpoint_temperature_max,2.0020613718133897,0.554654629306627
26,2m_dewpoint_temperature_max,2.136716605635422,0.259189438798183
27,2m_dewpoint_temperature_max,2.416320184713214,-0.19430780879345055
28,2m_dewpoint_temperature_max,2.4123191994451365,-0.41096354010858904
29,2m_dewpoint_temperature_max,2.5182563205805706,-0.7335498122432152
30,2m_dewpoint_temperature_max,2.6337285946868776,-0.7910211220871013
31,2m_dewpoint_temperature_max,2.485350675597247,-0.8641310282931807
32,2m_dewpoint_temperature_max,2.4675677527408175,-0.8845810262309968
33,2m_dewpoint_temperature_max,2.7142565428619774,-0.8445363873298735
34,2m_dewpoint_temperature_max,2.8736764710388165,-0.8426505969423206
35,2m_dewpoint_temperature_max,2.9512144108888414,-0.8234426782850973
36,2m_dewpoint_temperature_max,2.9410668366841204,-0.8015642147365938
