time_step,variable,PCA_1,PCA_2,PCA_3
1,k_index_max,-4.471089693944063,2.2723848060460266,1.9699373331159034
2,k_index_max,-4.375212613704414,2.4842661554362615,1.8226119034238235
3,k_index_max,-4.527984484699771,2.201802689254539,1.7448392088131448
4,k_index_max,-4.566688527789586,2.010548901402302,1.4490321034997211
5,k_index_max,-4.3432921619652625,1.7130669448351727,0.9188029287976889
6,k_index_max,-4.082992075668523,1.5512120126787514,0.5598937342717242
7,k_index_max,-3.978755490816044,1.1075621064638508,0.13517152286977838
8,k_index_max,-3.8558028609068398,0.6436490471933524,-0.14455307466339673
9,k_index_max,-3.511374710415344,0.1836325508265382,-0.7974204460393691
10,k_index_max,-3.1725863168094506,-0.25133877916494185,-1.0999462373461792
11,k_index_max,-2.8782080059843143,-0.48482880209874574,-1.3846014389671764
12,k_index_max,-2.5049230534990405,-0.7863807752268621,-1.9242025220302779
13,k_index_max,-2.365242038003084,-1.2796730630302042,-1.9868761789848355
14,k_index_max,-2.2394801826416644,-1.4100508892771073,-1.8064127707486515
15,k_index_max,-2.0311611228870157,-1.580627047778224,-1.775172837560574
16,k_index_max,-1.6027710653534575,-1.7411746328040134,-1.3048995241606303
17,k_index_max,-1.258930367225556,-1.7273586145590567,-1.2260408824119169
18,k_index_max,-0.18104114374449998,-2.3315842478660804,-0.15437724307314565
19,k_index_max,0.2289683801956978,-2.3708775315324617,0.013714916888184252
20,k_index_max,0.4836239264403284,-2.4104469814054297,0.20463554005740536
21,k_index_max,0.826173723146423,-2.257122983600118,0.27892578118727884
22,k_index_max,1.4041729710629436,-2.0597841510079675,0.4517424333249228
23,k_index_max,1.8374518635620551,-1.6682627527879872,0.3882925495570342
24,k_index_max,2.169977276668811,-1.7328202565222888,0.6624886666938516
25,k_index_max,2.5783448102270747,-1.9261179450252088,1.6097947343542134
26,k_index_max,2.7021019996906115,-1.6521205363347484,1.559053001066317
27,k_index_max,3.4774654684380355,-1.3982399582794238,2.225703120779358
28,k_index_max,3.6449262799674806,-1.0363558033936346,1.6301665964196612
29,k_index_max,3.996393391564318,-0.30690947872222585,0.7554124354049914
30,k_index_max,4.629763709632148,0.4669746693513977,1.0216280329137517
31,k_index_max,4.95427153092049,1.1057218886118865,0.5866274660629308
32,k_index_max,4.642468201835262,2.1532484572748096,-0.691796704969285
33,k_index_max,4.588535988141059,2.597325132795657,-0.9945063686752085
34,k_index_max,4.533676553462771,2.8106315189538944,-1.390430739057306
35,k_index_max,4.706129729759433,3.2636952369495154,-1.628052267855443
36,k_index_max,4.543090111342993,3.8463531123427797,-1.679184772958308
