time_step,variable,PCA_1,PCA_2,PCA_3
1,mean_top_net_short_wave_radiation_flux_min,-0.9884683120254094,5.5833411263534565,-3.1338608139013835
2,mean_top_net_short_wave_radiation_flux_min,-3.1171971959745766,4.363462602072943,-1.5434282745412333
3,mean_top_net_short_wave_radiation_flux_min,-4.669395984324384,2.5137908253627916,0.2603683795083662
4,mean_top_net_short_wave_radiation_flux_min,-5.288713096576594,0.5850518970828726,1.7248067942629752
5,mean_top_net_short_wave_radiation_flux_min,-5.41816510233997,-0.5970812583363325,2.3496680672600383
6,mean_top_net_short_wave_radiation_flux_min,-5.357376872432459,-1.3180639338433804,2.351168166470868
7,mean_top_net_short_wave_radiation_flux_min,-5.119852789733134,-2.195474312539887,1.83596544657585
8,mean_top_net_short_wave_radiation_flux_min,-4.344149114847856,-3.2692413717796214,0.8677025927233633
9,mean_top_net_short_wave_radiation_flux_min,-2.3987299844162915,-4.69978333914085,-0.9753856336695513
10,mean_top_net_short_wave_radiation_flux_min,0.5023450356292896,-5.3219489243239355,-3.03388987929647
11,mean_top_net_short_wave_radiation_flux_min,3.1267816388369294,-4.890895313951973,-3.986931774140323
12,mean_top_net_short_wave_radiation_flux_min,4.82583199730847,-3.9946726029457973,-3.1082177891099207
13,mean_top_net_short_wave_radiation_flux_min,6.187142238562431,-2.2653133891270447,-0.4377016632470499
14,mean_top_net_short_wave_radiation_flux_min,6.554974411234343,-1.3388372460947329,1.0868558843348373
15,mean_top_net_short_wave_radiation_flux_min,6.716282408042542,-0.6295302909274115,2.3834115522752835
16,mean_top_net_short_wave_radiation_flux_min,6.528554627455082,0.28276864350075304,3.7973758528187584
17,mean_top_net_short_wave_radiation_flux_min,5.959179062152136,1.3236298752344051,4.89232116143392
18,mean_top_net_short_wave_radiation_flux_min,5.247814324280407,2.0486313333795443,5.24229255624729
19,mean_top_net_short_wave_radiation_flux_min,5.040726655716872,2.291971200972005,4.930895549924545
20,mean_top_net_short_wave_radiation_flux_min,4.636602632777305,3.6744646601471596,3.3364232447927096
21,mean_top_net_short_wave_radiation_flux_min,2.9030060421075676,5.813269405363338,-0.8187337139331587
22,mean_top_net_short_wave_radiation_flux_min,1.4119969239095584,6.364643335868319,-3.38855682597504
23,mean_top_net_short_wave_radiation_flux_min,0.9103531097234429,6.456067756387445,-4.176205200247434
24,mean_top_net_short_wave_radiation_flux_min,-0.14397321233982316,6.690995300926543,-4.086011618969684
25,mean_top_net_short_wave_radiation_flux_min,-1.6882541620600127,5.933727868259197,-3.0009968075863283
26,mean_top_net_short_wave_radiation_flux_min,-4.046078832197584,3.7412404757116278,-0.7815123000557781
27,mean_top_net_short_wave_radiation_flux_min,-5.0437582958874065,1.4324286615351423,1.067241989576011
28,mean_top_net_short_wave_radiation_flux_min,-5.406538957510695,-0.3672726158725004,2.226416168242205
29,mean_top_net_short_wave_radiation_flux_min,-5.3593870697797374,-1.3213937388795893,2.2521190713391053
30,mean_top_net_short_wave_radiation_flux_min,-5.179128452556879,-2.000946853602148,1.8587390881622838
31,mean_top_net_short_wave_radiation_flux_min,-4.7498296948812655,-2.866638641042943,1.068443544008384
32,mean_top_net_short_wave_radiation_flux_min,-3.64982027302118,-4.00868333168469,-0.20049959027314798
33,mean_top_net_short_wave_radiation_flux_min,-1.0772702276386168,-5.137005998745354,-2.285316610556712
34,mean_top_net_short_wave_radiation_flux_min,1.8906703490777395,-5.271025752117673,-3.7123594401941897
35,mean_top_net_short_wave_radiation_flux_min,4.637664181924646,-4.4132522011967,-3.421107695690367
36,mean_top_net_short_wave_radiation_flux_min,5.966161991805111,-3.1924238520049695,-1.4414994785690376
