time_step,variable,PCA_1,PCA_2
1,relative_humidity_500_mean,5.544641287518137,2.706823604758844
2,relative_humidity_500_mean,5.615118992635366,2.602040532140933
3,relative_humidity_500_mean,5.665046438917671,2.6657801277977113
4,relative_humidity_500_mean,5.802624900310616,2.4319162030104677
5,relative_humidity_500_mean,5.728879055284467,2.0727333743186005
6,relative_humidity_500_mean,5.713962008208127,1.7877836875320403
7,relative_humidity_500_mean,5.471052830887339,1.4866822026397477
8,relative_humidity_500_mean,5.1255421274826505,1.2333088318578036
9,relative_humidity_500_mean,4.7808441323230495,0.5757196318158047
10,relative_humidity_500_mean,4.391759401245501,-0.11414199826955262
11,relative_humidity_500_mean,3.8957631916224083,-0.8668265646358898
12,relative_humidity_500_mean,3.4437099895221897,-1.3875033530272887
13,relative_humidity_500_mean,2.8367649529762375,-2.0240980671821807
14,relative_humidity_500_mean,2.2265522457761775,-2.554533447948119
15,relative_humidity_500_mean,1.5342546015198908,-3.0223368616754795
16,relative_humidity_500_mean,1.0537307375104457,-3.338825785928789
17,relative_humidity_500_mean,0.5204475486052592,-3.6047095047888233
18,relative_humidity_500_mean,0.06173591937155356,-3.675415812578333
19,relative_humidity_500_mean,-0.6508610841117316,-3.678797824348683
20,relative_humidity_500_mean,-1.2778155648800904,-3.498227933201495
21,relative_humidity_500_mean,-1.941415682798001,-3.2391882159409953
22,relative_humidity_500_mean,-2.4608971948672425,-2.891810042969779
23,relative_humidity_500_mean,-2.9642791055410465,-2.540563343377864
24,relative_humidity_500_mean,-3.5721716833362223,-1.9902722526623158
25,relative_humidity_500_mean,-3.9646935323310135,-1.5287514632470336
26,relative_humidity_500_mean,-4.289262144312958,-1.0107252666206274
27,relative_humidity_500_mean,-4.479951628631875,-0.5702854227453412
28,relative_humidity_500_mean,-4.684170282772785,0.02985604294306536
29,relative_humidity_500_mean,-4.939866970056352,0.7535468218933826
30,relative_humidity_500_mean,-5.054533004968277,1.6003668014047445
31,relative_humidity_500_mean,-5.060800309139145,2.2631149489025675
32,relative_humidity_500_mean,-5.206463872778775,3.0107451862560084
33,relative_humidity_500_mean,-5.124331034915449,3.5718489102644595
34,relative_humidity_500_mean,-4.863159889743215,4.05755211035504
35,relative_humidity_500_mean,-4.617618315745614,4.258105914552444
36,relative_humidity_500_mean,-4.260139060787311,4.4290882287049325
