time_step,variable,PCA_1,PCA_2,PCA_3
1,2m_temperature_min,-2.3273111770507753,3.7810873826454223,-0.47275359133180267
2,2m_temperature_min,-2.216754796845567,3.555049975186127,-0.49837371878023645
3,2m_temperature_min,-2.467931250444362,3.4125133647843575,-0.667081320583785
4,2m_temperature_min,-2.5912492784981134,2.918178959789136,-0.43585182771526065
5,2m_temperature_min,-2.6390770522453804,2.5049230937314557,-0.68015721914055
6,2m_temperature_min,-2.726926800570311,2.1521679517458874,-0.709548561238538
7,2m_temperature_min,-2.510047248669751,1.7028170317598592,-0.6584980777957088
8,2m_temperature_min,-2.553215611292452,1.2536388002058005,-0.291959494721821
9,2m_temperature_min,-2.3919375986656664,0.7410701421040709,0.025616771505354113
10,2m_temperature_min,-2.4355882000141422,-0.0615319907191876,0.6184611992949497
11,2m_temperature_min,-2.1368558612946873,-0.9401005298536407,1.0678892497434262
12,2m_temperature_min,-1.8770808481037637,-1.6128699531372261,1.3515470868460033
13,2m_temperature_min,-1.8098084349975991,-2.0721441905524274,1.6699608540283686
14,2m_temperature_min,-1.9032104866031716,-2.0799547006706756,1.6362041017722286
15,2m_temperature_min,-1.8251721010189164,-2.4466777807149085,1.2602764327878138
16,2m_temperature_min,-1.453642462696965,-2.7519993490523484,0.857036756530612
17,2m_temperature_min,-1.1118078500645066,-2.895917014037836,0.47602308718079567
18,2m_temperature_min,-1.0102257471115281,-3.0649350813132212,0.01495307765168673
19,2m_temperature_min,-0.7105739300298252,-2.7249880727705116,-0.6288128679318398
20,2m_temperature_min,-0.4384689202121179,-2.721438594506192,-0.5826180946408764
21,2m_temperature_min,0.2770612459491053,-2.508941421911991,-0.8953157694752152
22,2m_temperature_min,0.7394401284440437,-2.1878293709056984,-0.9744298676224898
23,2m_temperature_min,1.4020837151326215,-1.7540168693907703,-1.3906933006084423
24,2m_temperature_min,1.7399554742407721,-1.4404186302623685,-1.5417393811623354
25,2m_temperature_min,2.049771528934855,-0.9765244611103785,-1.6682659352317633
26,2m_temperature_min,2.4244019909459724,-0.5324168622542599,-1.6137916323052959
27,2m_temperature_min,2.5568610590657688,-0.24649301121337155,-1.7080439371162444
28,2m_temperature_min,2.7980778885742787,0.24376076076545078,-1.3742185594322391
29,2m_temperature_min,3.053170428464941,0.7007662336092466,-0.7782379225836134
30,2m_temperature_min,2.961541898942,1.1722445962397154,-0.5096919810714756
31,2m_temperature_min,2.9730116161778963,1.3714456977783014,-0.1684701653492918
32,2m_temperature_min,3.1035749272748028,1.1263648968954212,0.4839585123611789
33,2m_temperature_min,3.1309301138044363,1.1140688040932931,1.3308834305825306
34,2m_temperature_min,3.3328476454310323,1.5450812093595627,2.2211092207990766
35,2m_temperature_min,3.2772085991812374,1.7789668598049273,2.531142965348165
36,2m_temperature_min,3.3169473958658373,1.9450521238789813,2.703490479406634
