time_step,variable,PCA_1,PCA_2,PCA_3
1,total_precipitation_mean,-3.6899462180495335,1.8924139284452595,3.292505055558943
2,total_precipitation_mean,-3.605795849983049,1.6990074121331424,2.9119913938937674
3,total_precipitation_mean,-3.6191484474604434,1.6856169085536492,1.6528636061937483
4,total_precipitation_mean,-3.468454817364492,1.6354837712748111,1.082631790608326
5,total_precipitation_mean,-3.524899249092972,1.6060976719066513,0.7461620375866259
6,total_precipitation_mean,-3.574953380814298,1.6545141865077664,0.17834000996274316
7,total_precipitation_mean,-3.5551751137915244,1.5267494685685177,-0.43940464286504677
8,total_precipitation_mean,-3.411020056222021,1.3791735346510228,-1.0378410550330737
9,total_precipitation_mean,-3.2750303992591765,1.0686038744638642,-1.4370970401934124
10,total_precipitation_mean,-2.8928154811821685,0.5638940239908565,-1.8385053369914597
11,total_precipitation_mean,-2.6037106319808374,0.22484946858995097,-1.9145507053173998
12,total_precipitation_mean,-2.3233709609971998,-0.23660216578947724,-1.9430857302954674
13,total_precipitation_mean,-1.592551813754094,-0.6570125924863757,-1.719805523871022
14,total_precipitation_mean,-1.4820783158293658,-1.0630771854200538,-1.4763882634461243
15,total_precipitation_mean,-1.1941539486830823,-1.5271973136979533,-1.2107005631288201
16,total_precipitation_mean,-0.8392601781012702,-2.1952424586051706,-1.2768268290156621
17,total_precipitation_mean,-0.3733325778597385,-2.7180735773417766,-0.4875636131142796
18,total_precipitation_mean,0.0046216233944831354,-2.8132651204511427,-0.05271680591990964
19,total_precipitation_mean,0.28853551816037004,-2.7631948391363728,0.10750273914729531
20,total_precipitation_mean,0.2023937710492347,-2.757669364285597,0.06661244000182966
21,total_precipitation_mean,0.4685634250512634,-2.786394402302459,0.469000519970429
22,total_precipitation_mean,1.0762873317729176,-2.728950385615124,0.805701866878403
23,total_precipitation_mean,1.3781480470013727,-2.622701393531496,1.0162535775206276
24,total_precipitation_mean,1.7225884745866062,-2.0651700480539823,0.8476392070259718
25,total_precipitation_mean,2.0044778073670932,-1.5440433019261217,0.8920569594941965
26,total_precipitation_mean,2.1711679143507614,-1.099298455329034,0.8524553699807754
27,total_precipitation_mean,2.201756320942573,-0.6294951200165378,0.8674803595951651
28,total_precipitation_mean,2.542404190861948,-0.31296488024596736,0.7533482827443141
29,total_precipitation_mean,2.77499762640988,0.028847293621297523,0.544692478921511
30,total_precipitation_mean,3.2651330764752973,0.3999335495521119,0.14085708012309497
31,total_precipitation_mean,3.805010448413118,0.7043346500247218,0.2769897729965453
32,total_precipitation_mean,4.131449950217282,1.2575767800262012,0.38847776428034025
33,total_precipitation_mean,4.533087598713169,2.6223858345786115,-0.2642848166177777
34,total_precipitation_mean,4.41855014419959,3.2322981518303817,-0.6718371030662978
35,total_precipitation_mean,4.116834803194211,3.5766943341863175,-1.0028046701632385
36,total_precipitation_mean,3.919689368264073,3.761877761329488,-1.1201496134456748
