time_step,variable,PCA_1,PCA_2,PCA_3
1,total_totals_index_mean,5.620684858997381,0.9297916485075639,-2.209372177081724
2,total_totals_index_mean,5.8295418124085305,0.9079703874589249,-1.891840017662271
3,total_totals_index_mean,6.0104133495895,0.8748148530784626,-1.5741335969647041
4,total_totals_index_mean,6.115809939354112,0.8205648934344638,-1.2452989185559749
5,total_totals_index_mean,6.131061271997849,0.7983190112470807,-0.8968262290609578
6,total_totals_index_mean,5.971453470050788,0.7862541206071787,-0.5352957131977748
7,total_totals_index_mean,5.67939458911804,0.6305499438240927,-0.20542083028417982
8,total_totals_index_mean,5.252592641218554,0.2761394649886847,0.07557648112039896
9,total_totals_index_mean,4.710181292268222,-0.2663624622384147,0.37269569799283403
10,total_totals_index_mean,3.9449991936973174,-1.1787813421514268,0.6685428242536703
11,total_totals_index_mean,2.9906640550967145,-2.2788579743097053,1.1080142420580492
12,total_totals_index_mean,1.9759556781300682,-3.252370782851222,1.5438666951873625
13,total_totals_index_mean,1.0052602385238867,-3.9744906828710507,1.8866160356433783
14,total_totals_index_mean,0.2778152461349577,-4.490943046486762,2.136067358023481
15,total_totals_index_mean,-0.34444637119841426,-4.688036005940064,2.270936157106327
16,total_totals_index_mean,-1.2173344971154858,-4.620079868056393,2.2572732345275015
17,total_totals_index_mean,-2.037252157914278,-4.435304838003078,2.0938895207358175
18,total_totals_index_mean,-2.852507475205316,-4.105756177037122,1.5425049160379944
19,total_totals_index_mean,-3.422656722208573,-3.7373791756718813,0.7852095992631136
20,total_totals_index_mean,-3.8071351564098226,-3.347764702770471,-0.1139746547356869
21,total_totals_index_mean,-3.9056307459146495,-2.9762501933396512,-1.0501329122633971
22,total_totals_index_mean,-3.9077367573766315,-2.497541098439756,-1.9737089674164503
23,total_totals_index_mean,-3.807394729776758,-1.9164523025897304,-2.6463588385799865
24,total_totals_index_mean,-3.765007727484109,-1.2554686960208457,-3.0652919874435276
25,total_totals_index_mean,-3.7768092695894318,-0.4421341256030827,-3.1278077644922653
26,total_totals_index_mean,-3.7466476248522413,0.42305090802581946,-2.8000324826053378
27,total_totals_index_mean,-3.6178811867287637,1.3358406195484844,-2.3317862315755344
28,total_totals_index_mean,-3.3499731271187896,2.3261244292680083,-1.7171630735133714
29,total_totals_index_mean,-2.9955388139584636,3.178070799281891,-1.0923102748574907
30,total_totals_index_mean,-2.743445586159501,3.9732233106501855,-0.369731299892844
31,total_totals_index_mean,-2.4782592945616915,4.5948655522380495,0.3953697054528614
32,total_totals_index_mean,-2.2754939596776835,5.108691843522509,1.1005740893502771
33,total_totals_index_mean,-2.0581822593524643,5.5556157004720825,1.8028655507173443
34,total_totals_index_mean,-1.8590242016838492,5.768531346955752,2.4596762784774207
35,total_totals_index_mean,-1.7915463264636955,5.707782080063635,2.996500724876271
36,total_totals_index_mean,-1.7559236458353054,5.467772561207796,3.350306859359379
