time_step,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5
1,mean_top_net_long_wave_radiation_flux_min,-2.5121215843311346,0.6740464111876282,3.099540207955043,2.1990330400681986,-0.3751290874286632
2,mean_top_net_long_wave_radiation_flux_min,-2.353861812959634,1.0441658449243565,3.0575812169240644,1.8005173245808426,-0.3502626894849096
3,mean_top_net_long_wave_radiation_flux_min,-3.27311257124083,1.2425798129264791,2.116793957309039,0.9856165329953455,-0.3704795214860642
4,mean_top_net_long_wave_radiation_flux_min,-3.79360319602944,1.0982265040021597,1.4374695606662782,-0.40121037688527417,0.011260843497856193
5,mean_top_net_long_wave_radiation_flux_min,-4.05640889523128,1.3739640390090737,0.9542195677906419,-1.0306892320208223,-0.14446223810242073
6,mean_top_net_long_wave_radiation_flux_min,-4.117153995460449,1.4526787083291555,0.060796825961194206,-1.4246662222670912,-0.10903565288400448
7,mean_top_net_long_wave_radiation_flux_min,-4.169336279874854,1.09989075052929,-0.2908720582015467,-1.5397052786145429,-0.03027435256113865
8,mean_top_net_long_wave_radiation_flux_min,-3.87260259260798,0.98493130478151,-0.5498697636050318,-1.327682284373833,-0.2578846558089389
9,mean_top_net_long_wave_radiation_flux_min,-3.8001311377555727,0.9320162094925043,-1.0494505224792838,-1.3110963793442334,0.15792803578600678
10,mean_top_net_long_wave_radiation_flux_min,-3.4567693382012883,0.4548899422121251,-1.371987209650775,-0.8690904604950886,0.45694756587402285
11,mean_top_net_long_wave_radiation_flux_min,-2.6717721947609614,-0.2732839682071734,-1.2183598941428657,-0.16474054694322737,0.36955810879486856
12,mean_top_net_long_wave_radiation_flux_min,-2.4163343296364075,-0.8261847694003905,-0.9819405743188979,0.6106398148141146,0.6626009373266436
13,mean_top_net_long_wave_radiation_flux_min,-1.7637457542579518,-1.4292660558893642,-0.6380828847426692,0.9100359243798609,0.1832277311992069
14,mean_top_net_long_wave_radiation_flux_min,-1.56330683029432,-1.869067887963344,-0.9842627263098713,0.9055129174933306,0.39514106350916006
15,mean_top_net_long_wave_radiation_flux_min,-1.19806164910206,-2.041977400836339,-1.158881061435819,0.9044135997618279,0.10324877402608637
16,mean_top_net_long_wave_radiation_flux_min,-0.5505562058590606,-2.226754175434426,-1.3485640485681316,0.40287772437973873,-0.6073237597928305
17,mean_top_net_long_wave_radiation_flux_min,-0.21982394023805044,-2.3226067212103403,-1.3103082190894177,0.7822041852101226,-0.8207163356607251
18,mean_top_net_long_wave_radiation_flux_min,0.10345895220996965,-2.094328205308274,-0.950792073809352,0.6798526246327231,-0.6865248000811628
19,mean_top_net_long_wave_radiation_flux_min,-0.12011410000487872,-2.070441516467898,-1.2374044913108573,0.1523901446466382,-0.5911910772538973
20,mean_top_net_long_wave_radiation_flux_min,0.5844868376615983,-2.3736418631016702,-0.28902619334455026,0.4244460599891322,-0.6335165896252318
21,mean_top_net_long_wave_radiation_flux_min,1.0380764837927257,-1.9483057107160562,0.2195204093711315,-0.41932309648418975,-0.5822854236689883
22,mean_top_net_long_wave_radiation_flux_min,1.971266563481454,-1.6461237234468582,1.1819385898951111,-0.0670417792189772,-0.06207030328183183
23,mean_top_net_long_wave_radiation_flux_min,2.1047970612480382,-1.2348491724613366,1.2900749076711493,-0.20448824216216613,0.522458517197982
24,mean_top_net_long_wave_radiation_flux_min,2.0813071184780654,-1.324195708547361,1.1447617028816792,-0.3637931969472313,1.464650146361704
25,mean_top_net_long_wave_radiation_flux_min,2.5948522716181497,-1.345641675436325,1.5321856161699985,0.018891817571771025,1.9859881194007534
26,mean_top_net_long_wave_radiation_flux_min,2.9695407926352666,-0.6545116987307048,1.108913140430594,-1.2151298802320016,1.724939527642014
27,mean_top_net_long_wave_radiation_flux_min,3.5300113499581425,-0.5939102200890194,1.1624609020353094,-1.2780138537614956,0.7600454960490453
28,mean_top_net_long_wave_radiation_flux_min,4.210810346809933,-0.2494939876808448,0.43810795661919666,-1.448339129118449,-0.7346173302343958
29,mean_top_net_long_wave_radiation_flux_min,3.7652450625024785,0.5147556202421808,0.21402527469069585,-1.414692252393966,-1.0859192634228552
30,mean_top_net_long_wave_radiation_flux_min,3.8595949757954813,0.9619759911979836,0.08960173873769146,-1.1758141825291997,-1.2292936923086266
31,mean_top_net_long_wave_radiation_flux_min,3.5632820436740635,1.5912844950670162,0.22199196628945528,0.1686823539479053,-1.0260666437297936
32,mean_top_net_long_wave_radiation_flux_min,3.186719546933231,1.936846855221374,-0.06633789428254228,0.36073193480500465,-1.3392996298742414
33,mean_top_net_long_wave_radiation_flux_min,3.265820950676791,2.205530302676272,-0.5009339040490927,1.2001055875674287,-0.32842385340217944
34,mean_top_net_long_wave_radiation_flux_min,2.982542245467981,2.7692587202221004,-1.289463160846322,0.9611436819959494,0.04016753765423478
35,mean_top_net_long_wave_radiation_flux_min,2.350778373171252,3.1438504028429035,-1.9072244245129943,0.8876770850237478,0.9980842379366173
36,mean_top_net_long_wave_radiation_flux_min,1.7462254317315233,3.0436925460636264,-2.186222436698249,1.300744039928101,1.5285302578367026
