time_step,variable,PCA_1,PCA_2,PCA_3,PCA_4
1,surface_sensible_heat_flux_min,-1.9983606937894276,-1.2334156662833258,0.02076359947188162,2.158308569206281
2,surface_sensible_heat_flux_min,-1.8138180466627796,-1.4811685817518596,0.24077327231243487,1.9293395642903501
3,surface_sensible_heat_flux_min,-1.7412163107050065,-1.6342581588273806,0.3258236310560799,1.486610890182403
4,surface_sensible_heat_flux_min,-1.6339250650240988,-1.689239285457038,0.4247882132793073,0.8301527437267725
5,surface_sensible_heat_flux_min,-1.4911240853982226,-1.9694784361139586,0.421930626018827,0.14707517134452291
6,surface_sensible_heat_flux_min,-1.2451168698538229,-2.213971920095401,0.5906229260842902,-0.016624441836995574
7,surface_sensible_heat_flux_min,-1.3724992565485103,-2.2498321955915084,0.22792591304734125,-0.4619538542829835
8,surface_sensible_heat_flux_min,-1.3139333320671407,-2.0975088305367513,-0.04793626643172202,-0.9569232411187643
9,surface_sensible_heat_flux_min,-1.215075038656263,-1.9735190862547676,-0.06552603137029546,-1.0368928289939363
10,surface_sensible_heat_flux_min,-0.7415751381557613,-1.582224986277431,-0.035066131398872845,-1.3564395334036428
11,surface_sensible_heat_flux_min,-0.701193188864606,-1.244526783080693,-0.4005211264707969,-1.2963339498344681
12,surface_sensible_heat_flux_min,-1.1398941809008827,-0.986590618822214,-0.7057777949651811,-1.0795327078048003
13,surface_sensible_heat_flux_min,-1.2888956683905086,-0.4403215681692806,-1.07519849533146,-0.807687599762367
14,surface_sensible_heat_flux_min,-1.2243485531408844,0.20224781248928178,-1.5019787565118212,-0.5331307329377182
15,surface_sensible_heat_flux_min,-1.4397381862549792,1.0126842503910005,-1.6831277195164525,-0.18077769378952008
16,surface_sensible_heat_flux_min,-1.3811437206337072,1.720809618363349,-1.8245418541336798,0.046118818140451275
17,surface_sensible_heat_flux_min,-1.2675383816316605,2.333024777207153,-1.831685495473325,0.2629093436814394
18,surface_sensible_heat_flux_min,-1.2418716215556287,2.75559718099079,-1.1816158660999392,0.21552130260621363
19,surface_sensible_heat_flux_min,-1.09670613171505,2.9810200781029677,-0.6461737789266706,0.21654273326652754
20,surface_sensible_heat_flux_min,-0.9920970261691542,2.7477724840356808,-0.017468952102507932,0.1568689701193883
21,surface_sensible_heat_flux_min,-0.6650426563350219,2.2106237214947786,0.6647321618160078,0.035063656147519336
22,surface_sensible_heat_flux_min,-0.6072511124446771,1.9900715204962562,1.0723086541459002,-0.034064022210742104
23,surface_sensible_heat_flux_min,-0.47347411510537063,1.658186055898311,1.617275456339855,-0.0642293946615639
24,surface_sensible_heat_flux_min,-0.1579791926895389,1.2440232850371251,2.2342088046159936,-0.2219281233701939
25,surface_sensible_heat_flux_min,0.05765338448254508,1.4404134514559592,2.379635917562891,-0.3019778667107651
26,surface_sensible_heat_flux_min,0.6670701804993294,1.104158541325179,1.8336424299291847,-0.645720966658913
27,surface_sensible_heat_flux_min,1.1782708235025265,0.5927214322128874,1.7520125783403475,-0.4934821634638087
28,surface_sensible_heat_flux_min,1.821769238270455,0.13604094326651117,1.0090269132091523,0.0871246172999841
29,surface_sensible_heat_flux_min,2.284817539680253,-0.14450523596283127,0.7397043341526724,0.3313122971597389
30,surface_sensible_heat_flux_min,2.7266201184119634,-0.7445138441222326,0.4152178230613013,0.3979127751617036
31,surface_sensible_heat_flux_min,2.8639919798372224,-0.7743498108470501,-0.3243640330851745,0.5628620962034141
32,surface_sensible_heat_flux_min,3.2540840314295583,-0.6556683661447701,-0.8585318338677865,0.27653097323703996
33,surface_sensible_heat_flux_min,3.258303899740922,-0.4163784914520522,-0.7129717127207873,-0.22167405895321468
34,surface_sensible_heat_flux_min,3.2887211334610074,-0.37206085886253615,-0.9113392006083527,0.040441285217179664
35,surface_sensible_heat_flux_min,3.360783329681918,0.006895797247299493,-1.0201566433748692,0.2825201270670782
36,surface_sensible_heat_flux_min,3.4817319136949956,-0.2327582253614481,-1.1264115620537645,0.24615724573638592
