time_step,variable,PCA_1,PCA_2,PCA_3,PCA_4
1,surface_sensible_heat_flux_max,3.5858975454218287,-0.8577181788503172,-1.0168104797681945,1.5636470776967384
2,surface_sensible_heat_flux_max,3.2520532444134336,-1.3002255925247053,-1.0639961043836983,1.2076030047726654
3,surface_sensible_heat_flux_max,3.2433119546275773,-1.2252233014616958,-0.7743048887451038,-0.16197267257957365
4,surface_sensible_heat_flux_max,3.2126386406961633,-1.2203091165089366,-0.6444046043849757,-0.44965772413559024
5,surface_sensible_heat_flux_max,2.9664140286647838,-1.5970702647141524,-0.5426365968377111,-0.5733579866343261
6,surface_sensible_heat_flux_max,2.77799090040274,-1.8156328323094368,-0.4380075103866417,-0.6630025415911487
7,surface_sensible_heat_flux_max,2.6442258941217442,-1.529971612775912,-0.09959127649330073,-0.5831657034012724
8,surface_sensible_heat_flux_max,2.6909436021851834,-1.0187644805152622,0.5853552996038676,-0.5628796189214599
9,surface_sensible_heat_flux_max,2.730535375161072,-0.4616381518362913,0.9143337162488863,-0.36778847276427773
10,surface_sensible_heat_flux_max,2.2941226493114315,0.3121885692358819,1.2306815484386369,-0.7979652254605829
11,surface_sensible_heat_flux_max,1.9267508003495442,0.6105879847262836,1.13862152718538,-0.8542452486766003
12,surface_sensible_heat_flux_max,2.645925811229185,1.3611642406481037,0.959612092700345,-0.14968523045755197
13,surface_sensible_heat_flux_max,1.8443839164937819,2.034571126950435,0.8762654077151351,-0.005464930681365607
14,surface_sensible_heat_flux_max,1.591719115554989,1.959887890069887,0.17270200159899127,0.3755907595549029
15,surface_sensible_heat_flux_max,0.8051403458817732,1.9634520990293132,0.34787963557063506,0.5622610548513753
16,surface_sensible_heat_flux_max,0.8870700520172763,1.9208840070211766,0.0771862444399518,0.40582718212591257
17,surface_sensible_heat_flux_max,0.5060866388357785,2.0944372414986603,-0.06017854287887504,0.1599149681671099
18,surface_sensible_heat_flux_max,0.6492900856458732,2.144641201677274,-0.10906589250855538,0.11713099827910599
19,surface_sensible_heat_flux_max,-0.11587768397787504,1.877892789366274,-0.6681351303312565,0.20754349190410426
20,surface_sensible_heat_flux_max,-0.6632510161037183,1.4865057960916874,-0.9631253793569126,0.0828324747373664
21,surface_sensible_heat_flux_max,-1.9760066507301595,1.4084571776293127,-1.2868157904696136,0.052941654888989165
22,surface_sensible_heat_flux_max,-1.9856332795055391,0.331511625016482,-1.235276671207208,-0.3401862348417372
23,surface_sensible_heat_flux_max,-2.9648620716693577,-0.14140642196575035,-1.555532466093062,-0.7080340613490973
24,surface_sensible_heat_flux_max,-2.7825489768855824,0.19881926537818623,-1.5164823294891854,-0.8054343892127471
25,surface_sensible_heat_flux_max,-3.1951768197324597,0.07628157555873044,-0.7842471692041283,-1.0790584105079712
26,surface_sensible_heat_flux_max,-3.0477396094004274,-0.4531351926456672,-0.1970138334376159,-0.8153397929713533
27,surface_sensible_heat_flux_max,-2.5245357833296387,-0.7223825060599309,0.14265180687574894,-0.6796591361553007
28,surface_sensible_heat_flux_max,-2.6079555070270284,-0.48552057539482296,0.049962588350972476,0.18506049267360702
29,surface_sensible_heat_flux_max,-2.471274402452855,-0.6692622719903556,0.10621194835275696,0.4107490389620423
30,surface_sensible_heat_flux_max,-1.6721621114060277,-1.2129031846993101,-0.4853674722274926,1.8408583071254596
31,surface_sensible_heat_flux_max,-2.289215064600457,-1.0912063640165701,0.26391748957301525,1.1545699843429154
32,surface_sensible_heat_flux_max,-2.130494198896819,-1.0299763604932075,0.7980033378674026,0.4204081504348263
33,surface_sensible_heat_flux_max,-2.2702852325402585,-0.9724966562181785,1.223973276035386,0.36827886651695446
34,surface_sensible_heat_flux_max,-2.2528377741787056,-0.8415980166202187,1.1957269019939567,0.20101171512201332
35,surface_sensible_heat_flux_max,-2.7246398695505576,-0.4779386996307387,1.7751897330924047,-0.009083076840684963
36,surface_sensible_heat_flux_max,-2.5800045490266905,-0.6569028086662242,1.5827175825600708,0.2897512350265438
