time_step,variable,PCA_1,PCA_2,PCA_3
1,mean_top_net_short_wave_radiation_flux_std,-3.2464094313346954,5.380258328825387,-4.080783589505491
2,mean_top_net_short_wave_radiation_flux_std,-4.792889953333754,3.7792217735637594,-3.9283863965070984
3,mean_top_net_short_wave_radiation_flux_std,-5.855636028363731,1.6412404453079732,-2.2997089026016164
4,mean_top_net_short_wave_radiation_flux_std,-6.041598928911043,-0.5850915169106138,-0.209475504784291
5,mean_top_net_short_wave_radiation_flux_std,-5.691361808899324,-2.422171291053844,1.4096275754185146
6,mean_top_net_short_wave_radiation_flux_std,-4.753687502319682,-3.8182609728214043,2.360124942185744
7,mean_top_net_short_wave_radiation_flux_std,-2.9401302619600953,-5.042626009120743,2.1205573369857884
8,mean_top_net_short_wave_radiation_flux_std,-0.7332341425316209,-5.526804877088668,1.3371606406852001
9,mean_top_net_short_wave_radiation_flux_std,1.3327963210956726,-5.365020231026962,0.1584804626076361
10,mean_top_net_short_wave_radiation_flux_std,3.4615605146678763,-4.642886188171625,-1.3060749930158788
11,mean_top_net_short_wave_radiation_flux_std,4.9705874153883975,-3.5877905488647666,-2.348100407507863
12,mean_top_net_short_wave_radiation_flux_std,5.904130790682982,-2.4577576014922573,-2.7580283207973673
13,mean_top_net_short_wave_radiation_flux_std,6.435520687670383,-1.1973576789239386,-2.2214907981235426
14,mean_top_net_short_wave_radiation_flux_std,6.6407499671251236,0.8284935374451854,-0.4933331614939456
15,mean_top_net_short_wave_radiation_flux_std,5.897296687666702,2.9740116755232315,2.090265479173793
16,mean_top_net_short_wave_radiation_flux_std,4.718432969143754,4.578258034831951,3.8384704337148334
17,mean_top_net_short_wave_radiation_flux_std,3.673728167999319,5.560823632273884,4.63876485997928
18,mean_top_net_short_wave_radiation_flux_std,2.6844845943412206,6.20656952416032,4.647720303291556
19,mean_top_net_short_wave_radiation_flux_std,1.9062065437989104,6.713826790797464,3.8614810903200274
20,mean_top_net_short_wave_radiation_flux_std,1.0180049368472448,7.0513919526739155,2.537208295452496
21,mean_top_net_short_wave_radiation_flux_std,-0.07135591020490122,7.292666867076113,0.5285341150215066
22,mean_top_net_short_wave_radiation_flux_std,-1.2421829677594836,7.055671673440415,-1.7155526704696233
23,mean_top_net_short_wave_radiation_flux_std,-2.865347733884619,6.000842017750228,-3.761145600554416
24,mean_top_net_short_wave_radiation_flux_std,-4.6848603485963025,3.9715355486938697,-3.924149938758462
25,mean_top_net_short_wave_radiation_flux_std,-5.887795033867956,1.8037326440578465,-2.466496222642183
26,mean_top_net_short_wave_radiation_flux_std,-6.225090293991681,-0.3913809192784422,-0.28830198245915906
27,mean_top_net_short_wave_radiation_flux_std,-5.94846063445987,-2.039307671791858,1.3947584377112634
28,mean_top_net_short_wave_radiation_flux_std,-5.229666581917267,-3.3580658020836105,2.4574070750624943
29,mean_top_net_short_wave_radiation_flux_std,-4.306102706419714,-4.345898152113646,2.7976100619453086
30,mean_top_net_short_wave_radiation_flux_std,-2.7857955255349136,-5.271161075864855,2.3989357251674828
31,mean_top_net_short_wave_radiation_flux_std,-0.702025711226224,-5.808989464767814,1.4763990673518905
32,mean_top_net_short_wave_radiation_flux_std,2.1852816241591397,-5.522174401617587,-0.21237545484488038
33,mean_top_net_short_wave_radiation_flux_std,4.358787410375997,-4.417671425359047,-1.7644855521282248
34,mean_top_net_short_wave_radiation_flux_std,5.7050955352163095,-3.151571722371675,-2.468691178662221
35,mean_top_net_short_wave_radiation_flux_std,6.447057128286762,-1.747921006657676,-2.4784939061404727
36,mean_top_net_short_wave_radiation_flux_std,6.66391021105107,-0.13863588904051807,-1.3284313210780714
