time_step,variable,PCA_1,PCA_2,PCA_3
1,large_scale_snowfall_mean,-2.1615873546784536,4.451303111868625,-1.0333004421639402
2,large_scale_snowfall_mean,-2.3026255793874775,4.2264256957632265,-1.0980584929688435
3,large_scale_snowfall_mean,-2.532430825656472,3.4267043839763835,-0.908747411106216
4,large_scale_snowfall_mean,-2.783501901580689,2.8723073734015565,-1.1579922662890563
5,large_scale_snowfall_mean,-3.0768919030033506,2.6002805363643224,-1.18275522020539
6,large_scale_snowfall_mean,-3.3644731221716135,2.346636012769371,-0.916527056296356
7,large_scale_snowfall_mean,-3.401876064677312,2.0378057990052256,-0.6737718649384569
8,large_scale_snowfall_mean,-3.3774147335562277,1.7381427057400236,-0.2123870845534973
9,large_scale_snowfall_mean,-3.309196941914591,1.382582405203766,0.16518688220817818
10,large_scale_snowfall_mean,-3.0863021440272447,0.8156627019244391,0.3710643726745524
11,large_scale_snowfall_mean,-3.000524086286417,0.4108312320919543,0.602081015367184
12,large_scale_snowfall_mean,-3.081415397227562,-0.004555590243543444,0.645809606097287
13,large_scale_snowfall_mean,-3.254478012054411,-0.1896337017589424,0.4819507411692162
14,large_scale_snowfall_mean,-3.364297321020457,-0.4006415749287907,0.49530694807059794
15,large_scale_snowfall_mean,-3.049595285262561,-1.166395917226219,0.6324076995264368
16,large_scale_snowfall_mean,-3.009870777010133,-1.9373551520274592,0.5062627629602359
17,large_scale_snowfall_mean,-3.084191474983895,-2.451864450415841,0.5421512575063586
18,large_scale_snowfall_mean,-2.770285358187302,-3.2635680429200793,0.6499643351069282
19,large_scale_snowfall_mean,-2.390867684656176,-3.5700971042852765,0.7758876935195144
20,large_scale_snowfall_mean,-1.9330237038792304,-3.7513245352527402,1.0270087681006208
21,large_scale_snowfall_mean,-1.2654055828171118,-3.8980213672161317,0.9690703038588906
22,large_scale_snowfall_mean,-0.1135050069565225,-4.000546239080329,0.438306728269832
23,large_scale_snowfall_mean,0.6363009241409672,-3.8076211165883604,-0.18161350891611938
24,large_scale_snowfall_mean,1.9007893446200537,-3.135710385837268,-0.705098992461836
25,large_scale_snowfall_mean,2.9525610899986865,-2.084941741951047,-1.1625849163020612
26,large_scale_snowfall_mean,3.9031712820352586,-1.040249712706137,-1.4071246436174036
27,large_scale_snowfall_mean,4.7205547519004645,-0.35273412712851193,-1.1659264059952528
28,large_scale_snowfall_mean,4.915827731618389,-0.7131561747975503,-1.3387060295426203
29,large_scale_snowfall_mean,5.031045295496406,-0.8466401295147925,-1.5407418493565568
30,large_scale_snowfall_mean,4.9507102477567715,-0.7197992689438019,-1.621330136384872
31,large_scale_snowfall_mean,5.122970750736211,-0.13922714055747973,-1.3229433080746063
32,large_scale_snowfall_mean,5.303580003920079,0.485120227492742,-0.7632357159072695
33,large_scale_snowfall_mean,5.303882326908597,1.8280022452345823,1.2165771294916723
34,large_scale_snowfall_mean,5.389118067636406,2.578622234330559,1.8474634871456679
35,large_scale_snowfall_mean,5.113707651944508,3.117157017770605,3.1068738124557362
36,large_scale_snowfall_mean,4.469540792282427,3.156499790442917,3.9194718015514445
