time_step,variable,PCA_1,PCA_2
1,10m_v_component_of_wind_std,4.986369939661848,-2.7415499943438517
2,10m_v_component_of_wind_std,4.981259194842004,-2.4931378599527174
3,10m_v_component_of_wind_std,4.939783164673717,-2.1693594014324837
4,10m_v_component_of_wind_std,4.748070926945279,-1.9822799916583584
5,10m_v_component_of_wind_std,4.559064966192755,-1.9036142699031857
6,10m_v_component_of_wind_std,4.354877673848194,-1.5935700767927978
7,10m_v_component_of_wind_std,4.16136638371261,-1.2255329389562002
8,10m_v_component_of_wind_std,4.032122493403268,-0.5805370764365817
9,10m_v_component_of_wind_std,3.749120234305062,0.06507985491667517
10,10m_v_component_of_wind_std,3.4589319841484043,0.578586120282769
11,10m_v_component_of_wind_std,3.182050312734019,1.1384009957398837
12,10m_v_component_of_wind_std,2.7688664924767994,1.492629783037713
13,10m_v_component_of_wind_std,2.3946170468482593,1.7749463412544155
14,10m_v_component_of_wind_std,2.0362401351570507,2.0684796958510017
15,10m_v_component_of_wind_std,1.5885781142986108,2.3586483937678593
16,10m_v_component_of_wind_std,1.0212972638240352,2.611632025726814
17,10m_v_component_of_wind_std,0.4941923485420772,2.812986000928422
18,10m_v_component_of_wind_std,-0.15883264914785264,2.918506214261324
19,10m_v_component_of_wind_std,-0.7532048974617719,2.843512293219304
20,10m_v_component_of_wind_std,-1.2428109568749477,2.715274532417591
21,10m_v_component_of_wind_std,-1.6905423135761706,2.5296392416232085
22,10m_v_component_of_wind_std,-2.177252453402776,2.2749063871869026
23,10m_v_component_of_wind_std,-2.5082475045898347,1.882900297139711
24,10m_v_component_of_wind_std,-2.855663789472602,1.4400018995565311
25,10m_v_component_of_wind_std,-3.275015749239502,0.8271717779533646
26,10m_v_component_of_wind_std,-3.527073481558649,0.1683138968299715
27,10m_v_component_of_wind_std,-3.776581322535525,-0.345749730415634
28,10m_v_component_of_wind_std,-3.8420247346464516,-0.8020769694980325
29,10m_v_component_of_wind_std,-3.8828928961815063,-1.2324189302661404
30,10m_v_component_of_wind_std,-3.9252475715863984,-1.556463009807892
31,10m_v_component_of_wind_std,-3.9742515875180144,-1.748815302091337
32,10m_v_component_of_wind_std,-4.023959175694162,-1.9389497421102986
33,10m_v_component_of_wind_std,-3.992673998793215,-2.215421365333669
34,10m_v_component_of_wind_std,-3.995092349928937,-2.486495570185008
35,10m_v_component_of_wind_std,-3.9478414454077546,-2.656375861407554
36,10m_v_component_of_wind_std,-3.9075997979979245,-2.8292676611017185
