time_step,variable,PCA_1,PCA_2
1,mean_sea_level_pressure_std,6.515907657740592,3.0661496768678025
2,mean_sea_level_pressure_std,6.223940107920101,2.9567036293464053
3,mean_sea_level_pressure_std,6.135305771230839,2.617093642133749
4,mean_sea_level_pressure_std,5.963906992773957,2.0482806444067743
5,mean_sea_level_pressure_std,5.52575865649846,1.4281619454094132
6,mean_sea_level_pressure_std,5.406601867164363,0.8759568592824715
7,mean_sea_level_pressure_std,5.040191402714955,0.3440797039729402
8,mean_sea_level_pressure_std,4.509451445359325,-0.3991526061915616
9,mean_sea_level_pressure_std,3.820553424435518,-0.9128332405242446
10,mean_sea_level_pressure_std,3.2824863089094864,-1.4014316227606647
11,mean_sea_level_pressure_std,2.8781024891556135,-1.6860633797430706
12,mean_sea_level_pressure_std,2.230026464669259,-2.1916793146187232
13,mean_sea_level_pressure_std,1.8068311918170548,-2.313004673222572
14,mean_sea_level_pressure_std,1.2902597684629777,-2.7078208035705855
15,mean_sea_level_pressure_std,0.6290490473463582,-2.726111806441223
16,mean_sea_level_pressure_std,0.2565681885828369,-2.8786168567529247
17,mean_sea_level_pressure_std,-0.287357623479835,-2.7790632045012167
18,mean_sea_level_pressure_std,-0.648213523867763,-2.7947219571744424
19,mean_sea_level_pressure_std,-1.3192113615698016,-2.378235291721712
20,mean_sea_level_pressure_std,-1.9673924310940782,-1.930328856338988
21,mean_sea_level_pressure_std,-2.110196229450275,-1.683100367176844
22,mean_sea_level_pressure_std,-2.542165009162428,-1.4546715828525671
23,mean_sea_level_pressure_std,-2.919471997439884,-0.977267419599536
24,mean_sea_level_pressure_std,-3.220857028607057,-0.5556701485693512
25,mean_sea_level_pressure_std,-3.440882908412381,-0.13736901858921136
26,mean_sea_level_pressure_std,-3.7228746480147903,0.22868770017818468
27,mean_sea_level_pressure_std,-3.837380516971376,0.6336429773792591
28,mean_sea_level_pressure_std,-3.883996541330508,1.1524721218694483
29,mean_sea_level_pressure_std,-3.9417200080324073,1.4398931836990476
30,mean_sea_level_pressure_std,-3.9714001430716017,1.6878843697641464
31,mean_sea_level_pressure_std,-3.9835322454926474,1.9604521424075998
32,mean_sea_level_pressure_std,-3.969569795844691,2.0654448428757575
33,mean_sea_level_pressure_std,-3.9232523754243607,2.1266116107620845
34,mean_sea_level_pressure_std,-3.92413272716561,2.2614015621231602
35,mean_sea_level_pressure_std,-3.9631287563291497,2.4391392775866416
36,mean_sea_level_pressure_std,-3.9382049140210484,2.575086260284552
