time_step,variable,PCA_1,PCA_2
1,geopotential_1000_std,-4.0281201536455455,-1.747502599165418
2,geopotential_1000_std,-4.01564853858796,-1.8237884451122819
3,geopotential_1000_std,-3.9996298928812895,-1.6504060037936612
4,geopotential_1000_std,-4.0248783503649355,-1.643676640475828
5,geopotential_1000_std,-3.9242525967899886,-1.4310654683543882
6,geopotential_1000_std,-3.9934127832650286,-1.360094844057828
7,geopotential_1000_std,-3.904086445586401,-1.3286601215883522
8,geopotential_1000_std,-3.7350721608098145,-1.185264940254085
9,geopotential_1000_std,-3.580051128891288,-0.9834041262545519
10,geopotential_1000_std,-3.388215986055795,-0.5272687385840888
11,geopotential_1000_std,-3.116590336465712,-0.1924792744983401
12,geopotential_1000_std,-2.887764487483403,0.1396954898573648
13,geopotential_1000_std,-2.1759850063908157,1.6848237681138836
14,geopotential_1000_std,-1.8398038799438812,1.8145310194238393
15,geopotential_1000_std,-1.6725391607461326,1.9922834176717366
16,geopotential_1000_std,-1.3071571146158054,2.295995324313117
17,geopotential_1000_std,-0.9319973955509083,2.396570796879354
18,geopotential_1000_std,-0.4200737626623456,2.3250206704660026
19,geopotential_1000_std,0.010403848716704989,2.584786969405026
20,geopotential_1000_std,0.6150866825602076,2.583665837147676
21,geopotential_1000_std,1.049044401882719,2.5217980484563602
22,geopotential_1000_std,1.367509585575803,2.0603871935261457
23,geopotential_1000_std,1.9556259581678588,1.7495888745617512
24,geopotential_1000_std,2.268403965650729,1.109094217048737
25,geopotential_1000_std,2.5143175948635266,0.7383224311263759
26,geopotential_1000_std,2.875246527075408,0.48417089195453383
27,geopotential_1000_std,3.2507363357818426,-0.03003864170600463
28,geopotential_1000_std,3.47806815159157,-0.45963844948173477
29,geopotential_1000_std,3.718961760778866,-0.8004265303793384
30,geopotential_1000_std,3.792036812100742,-1.1470665843881442
31,geopotential_1000_std,3.9655471923258117,-1.3215966605501392
32,geopotential_1000_std,4.083990044798213,-1.5169447552649427
33,geopotential_1000_std,4.428189703272566,-1.7669766624828736
34,geopotential_1000_std,4.483108598897626,-1.7664283394859597
35,geopotential_1000_std,4.622547273743101,-1.892469158693487
36,geopotential_1000_std,4.4664547429537755,-1.9055379653804592
