time_step,variable,PCA_1,PCA_2,PCA_3
1,high_cloud_cover_mean,-3.651103312016558,-2.061987526982763,-1.8216113646575782
2,high_cloud_cover_mean,-3.6822596597111983,-2.153013218855053,-1.9254075391709389
3,high_cloud_cover_mean,-4.341057238346626,-1.6746568573102019,-1.232229804352504
4,high_cloud_cover_mean,-4.529990929275689,-1.5323558373217898,-0.9765369440016403
5,high_cloud_cover_mean,-4.543291860017262,-1.4798576690664966,-0.7219073971583703
6,high_cloud_cover_mean,-4.581605189078787,-1.5385170442138008,-0.41337379624880616
7,high_cloud_cover_mean,-4.521534003840316,-1.3840757688816496,-0.18940802449625865
8,high_cloud_cover_mean,-4.389978086018827,-0.9053867975742113,-0.03680597669299927
9,high_cloud_cover_mean,-3.9560758013321378,-0.5433124715775863,0.10145104767272548
10,high_cloud_cover_mean,-3.6184521061990056,-0.04984748088922429,0.38237724907953974
11,high_cloud_cover_mean,-3.453933880340159,0.3435936210029092,0.46603527054049404
12,high_cloud_cover_mean,-3.18671996779914,0.5880450386091234,0.7309981942365689
13,high_cloud_cover_mean,-2.8095134072410044,0.8422964812548777,1.5530279636456734
14,high_cloud_cover_mean,-2.5351298507795756,1.2364483070943915,1.671875318399589
15,high_cloud_cover_mean,-2.0095627154443583,1.5426358527435475,1.7093591397908372
16,high_cloud_cover_mean,-1.5430145576682004,1.7906447890029404,1.8616611388511208
17,high_cloud_cover_mean,-0.7737491156514957,2.1726095552347493,1.602938916990701
18,high_cloud_cover_mean,-0.21364861593692006,2.366090772205068,1.5542345265799125
19,high_cloud_cover_mean,0.410161661024796,2.618540184043232,1.177612447497595
20,high_cloud_cover_mean,0.8432131145524477,2.780317469454123,0.6034878425109492
21,high_cloud_cover_mean,1.3888244930931102,2.9073605867532035,-0.14217047087382476
22,high_cloud_cover_mean,1.9113518520831259,2.6762293312973915,-1.0150535580608484
23,high_cloud_cover_mean,2.2364328066814205,2.507326602737411,-1.5629638991316035
24,high_cloud_cover_mean,2.4199578864636875,2.064657746519106,-1.9950358298785345
25,high_cloud_cover_mean,2.9220336601617847,1.6395077498803674,-1.9810453052078425
26,high_cloud_cover_mean,3.3027207158071934,0.9991183137076026,-1.94251387200114
27,high_cloud_cover_mean,3.6209763598442075,0.3834404244311042,-1.709713930114682
28,high_cloud_cover_mean,3.8976712888921967,-0.15189036468772793,-1.371684028327402
29,high_cloud_cover_mean,4.053709090831304,-0.7703301172975309,-0.9912522210611834
30,high_cloud_cover_mean,4.161022997060376,-1.156399144073983,-0.627906339781906
31,high_cloud_cover_mean,4.362598441254676,-1.5716166628391095,-0.28451138940319515
32,high_cloud_cover_mean,4.63339175302684,-1.9522068671937969,0.2919252952707206
33,high_cloud_cover_mean,4.838945920040581,-2.156734774613412,0.7917142290741322
34,high_cloud_cover_mean,4.70595204342662,-2.662019739407493,1.6083555068523094
35,high_cloud_cover_mean,4.476303183637713,-2.8271538353267145,2.3158895455062374
36,high_cloud_cover_mean,4.155353028815185,-2.887500647858609,2.518188058122145
