time_step,variable,PCA_1,PCA_2,PCA_3
1,relative_humidity_200_max,-2.827933228433847,3.072756153114619,-0.024038399184315284
2,relative_humidity_200_max,-2.8513204860568213,2.871694774063303,0.02356127156386213
3,relative_humidity_200_max,-3.0281511188619596,2.4818279548542543,-0.09531545620797381
4,relative_humidity_200_max,-3.0850957639763643,2.3688292334720127,-0.16357045145963695
5,relative_humidity_200_max,-3.194087629846242,2.2287465972333966,-0.2825132664265493
6,relative_humidity_200_max,-3.159740838246048,2.002738938521888,-0.27256326564545463
7,relative_humidity_200_max,-3.0826763307031344,1.837634676261323,-0.3246065660573309
8,relative_humidity_200_max,-3.085918672294503,1.303566873452418,-0.07636909331472234
9,relative_humidity_200_max,-3.041209454924455,0.7009700961637312,0.03463162403256318
10,relative_humidity_200_max,-2.9089931627597663,0.17438451215617432,0.22118999824729524
11,relative_humidity_200_max,-2.845810493375582,-0.5704803977614502,0.6499930297977943
12,relative_humidity_200_max,-3.108236222168574,-0.8017070689292006,0.905273482769017
13,relative_humidity_200_max,-2.732589488001423,-1.4626586620271518,1.5755785083095601
14,relative_humidity_200_max,-2.2595035729774464,-1.7930334000061563,1.6580494525053855
15,relative_humidity_200_max,-1.8345277264254274,-2.2099813574299594,1.5554750338809997
16,relative_humidity_200_max,-1.5118524354758254,-2.5505710345516226,1.1902336666191202
17,relative_humidity_200_max,-1.4886230605851025,-2.7485505259039558,0.8625083389502283
18,relative_humidity_200_max,-1.0297537294271983,-2.9862194125293873,0.035269700064254936
19,relative_humidity_200_max,-0.7020808347600057,-2.80115565748457,-0.6118731562396811
20,relative_humidity_200_max,-0.3680988132158834,-2.8794392085791545,-0.9862281434026151
21,relative_humidity_200_max,0.15985890892227678,-2.394462034162853,-1.5562638154112811
22,relative_humidity_200_max,0.6482052987935872,-1.4713621004460724,-2.302558353069512
23,relative_humidity_200_max,0.7476563701110068,-1.5875361850024312,-2.0008707995293507
24,relative_humidity_200_max,1.0349008307422765,-0.7502867933389243,-2.25336528693602
25,relative_humidity_200_max,1.73660502613264,0.2278284572116358,-2.2628268515911
26,relative_humidity_200_max,2.7606138933204907,0.7804975397838674,-1.8617198332802056
27,relative_humidity_200_max,3.265137347565826,0.7938911872715885,-1.4708652239901192
28,relative_humidity_200_max,3.620056055631464,0.9447272004341986,-0.8576727090203272
29,relative_humidity_200_max,3.7768800369581985,0.7977360782157112,-0.6414809303026017
30,relative_humidity_200_max,4.159911994653242,0.9983391647428668,0.06851566196888638
31,relative_humidity_200_max,4.432213043313009,0.5177223842087503,0.6991469284158554
32,relative_humidity_200_max,4.658605822232111,0.42912220042066396,0.8255719009201271
33,relative_humidity_200_max,4.777934684629553,0.37106356020803277,1.3351359350692025
34,relative_humidity_200_max,4.422016643138422,0.7696596706019817,1.7347210853681703
35,relative_humidity_200_max,4.011933505666141,0.7994190674208008,2.169574643920402
36,relative_humidity_200_max,3.933673600705361,0.5342875183396836,2.5002713386660913
