time_step,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5
1,large_scale_precipitation_max,-2.112037502308621,4.5411097503025815,2.990440580755304,0.3394387756637908,0.5813292814398019
2,large_scale_precipitation_max,-2.197958863226822,4.513329963674419,3.1225066036447804,0.20920794589673364,0.4310480361678336
3,large_scale_precipitation_max,-2.7094498359165433,3.7433524720241937,2.1116477877828532,0.713749353534594,0.6167212437635391
4,large_scale_precipitation_max,-2.6202934736038186,2.9634243822060813,1.4193678785630213,0.4604734193023562,-0.10012728432288684
5,large_scale_precipitation_max,-3.0899786084066823,2.4407158175440267,0.0824837757912792,-0.4274759303613435,-0.8787608050539306
6,large_scale_precipitation_max,-3.359263398956101,1.4422761423975632,-1.474434222260817,-0.7546738105614599,-0.7424338631122938
7,large_scale_precipitation_max,-3.4078503330280228,0.6755862878970774,-2.2267910320429856,-0.6678992603094249,-0.6213041018933798
8,large_scale_precipitation_max,-3.6480722485444312,0.5762701029578629,-2.106837901105623,-0.09212814273728837,-0.8278929282636441
9,large_scale_precipitation_max,-3.598908370628965,0.5747303962571709,-2.092018469036643,-0.09611101523868203,-1.1562088239267554
10,large_scale_precipitation_max,-3.3035853904391907,0.30497650209046684,-2.175003554034637,-0.8814863741763596,-1.1562354234735048
11,large_scale_precipitation_max,-2.754695074885082,-0.5928087316234136,-2.097660849334456,-1.2387971545380454,-0.8309305050390301
12,large_scale_precipitation_max,-2.3142768835380374,-0.950948684788994,-2.038273980495564,-1.6916548767122794,1.3828828639473938
13,large_scale_precipitation_max,-2.415392406194056,-1.8735997507818731,-0.7873024236300229,-0.7028988654891234,2.3104823026688397
14,large_scale_precipitation_max,-2.7906896411992803,-2.3024504798499814,-0.010365506973388098,0.3158809072026783,2.760686058443202
15,large_scale_precipitation_max,-2.6594862062574647,-2.465898781243665,0.21247661126241058,1.393205818889977,2.264732417406481
16,large_scale_precipitation_max,-2.3527591870032545,-2.660604223891351,0.40658680873548875,1.9466537572491398,1.1515442237349205
17,large_scale_precipitation_max,-1.5928595000337822,-3.0478123658439884,0.8539898722913132,2.006538874478884,-0.11961869226788559
18,large_scale_precipitation_max,-0.9773385822348658,-3.1120507044798855,1.2395767271023355,1.2881297905735427,-0.9334897286363213
19,large_scale_precipitation_max,-0.38819276268399866,-2.5517143356997463,1.2858582262920946,0.8709904534037989,-1.5816596753942473
20,large_scale_precipitation_max,-0.268219354782249,-2.2177741188571036,1.284781434702957,0.11955152230516745,-1.7988143918376684
21,large_scale_precipitation_max,0.3279250782766775,-2.1274093228025386,1.4819667227385822,0.0879255975711833,-1.4734322800045974
22,large_scale_precipitation_max,1.0814117017113838,-1.742925681824323,1.7626025717345024,0.11419163226779439,-1.1332717617167523
23,large_scale_precipitation_max,1.876948887484375,-1.6468249096273642,1.5929856186851394,-0.3547727939090666,-0.9032922309579399
24,large_scale_precipitation_max,2.4584115555693313,-1.324011454054851,1.4333816190461963,-0.883151644867121,-0.13088222535042301
25,large_scale_precipitation_max,2.4340804685713135,-0.8638049130506379,0.8264684094030745,-1.3841966465154196,0.3180660501486467
26,large_scale_precipitation_max,3.0164847383670943,-0.3404929621683931,0.5302322699473855,-1.636849648428217,0.607475692466725
27,large_scale_precipitation_max,3.1934912331879315,0.14300411145958167,0.6577432189928681,-1.7056147956340417,0.13628274689654374
28,large_scale_precipitation_max,3.713469197297058,-0.17618564820691782,0.4557311061713666,-1.5961666538759418,0.22458914082080883
29,large_scale_precipitation_max,3.5473910774922475,0.2842174611442263,-0.36812399609574387,-1.5645604461513465,0.8510818586059162
30,large_scale_precipitation_max,3.2584617549182577,0.4545868256054988,-0.548602153955375,-1.2068218280199958,0.3118780775411978
31,large_scale_precipitation_max,3.501268244950963,0.27752779681907236,-0.1071346595420828,-0.8243463530187465,-0.04239883919917331
32,large_scale_precipitation_max,3.4070041264888724,0.8678862402895172,-0.4724648092261297,-0.5637866680077388,0.006056414210174345
33,large_scale_precipitation_max,3.611345590461925,1.418344061531836,-1.0814493846703135,0.5863894454912397,0.365450787590673
34,large_scale_precipitation_max,4.513237840879286,1.5819416672296782,-1.5778856465963826,1.913480012277311,0.5140478976584666
35,large_scale_precipitation_max,4.359448490523872,1.7042214265251896,-2.214941925400898,2.91872323954352,0.07995315618720185
36,large_scale_precipitation_max,4.26092763769066,1.4898156608389763,-2.3715373292418898,2.9888623628999276,-0.48355468924792444
