time_step,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8
1,mean_total_precipitation_rate_min,-3.8097843506343825,0.30039408726988637,-1.5556236811962394,-0.8079729096108452,-2.1712569745902117,0.6051284450653955,1.7649170200778193,3.2520972267431967
2,mean_total_precipitation_rate_min,-3.2456666441197863,1.289577893086676,-0.523284963475107,-0.5534797247131997,-1.8321296428022316,0.11112071359650215,2.499641209340057,4.7182854287770555
3,mean_total_precipitation_rate_min,-4.30806177835665,1.51570450596461,-0.008140071531929334,-0.7056954240477594,-0.41715443155471515,-0.5718462599799701,1.725232105521627,1.6330371661634926
4,mean_total_precipitation_rate_min,-3.287679707662294,3.8877766483375447,1.1067544226855035,0.2734554400719233,1.3488501059429912,-1.9683476353889147,0.9251205976521808,0.21500585627980742
5,mean_total_precipitation_rate_min,-2.7152247162559098,3.0779722725795757,2.4008559329810115,0.698364344621296,2.772876297726069,-0.7322959645182663,-0.026217697080137038,-0.31244455028578616
6,mean_total_precipitation_rate_min,-4.243940172602452,1.4937588630741143,0.7587395924954241,0.2655508863031071,-0.5619951932762953,0.31197055724745987,-0.27272177851733403,-0.8181461362069711
7,mean_total_precipitation_rate_min,-3.1532225986894633,5.0872372448596215,2.177072441665497,1.6212187815770651,0.427971765445389,0.7650999366092985,-1.1015155741191338,-0.9426635414664375
8,mean_total_precipitation_rate_min,-2.8606208156823287,5.323781603485026,2.2119746008980163,1.7786023585091761,0.6292146397890988,0.7774388135041953,-1.2434605121652011,-0.6082001135854145
9,mean_total_precipitation_rate_min,-4.172392094586878,3.4237824004976765,1.3146791912646096,0.9275623895777921,-0.17105863381611838,0.1531270797319182,-1.249771247110488,-0.6845716122865777
10,mean_total_precipitation_rate_min,-4.691479053672438,-0.1601819523802121,-0.42535221579383004,-0.5549768134256742,-1.0468509307344667,-0.14327832045833172,-0.4321665633655072,-0.7307487610921354
11,mean_total_precipitation_rate_min,-3.9644051362760524,-1.5141069881031382,-0.5180992317803239,-1.0775487640540098,-0.014250086103480003,0.22002480442576608,-0.6586575633470532,-1.0419785481578252
12,mean_total_precipitation_rate_min,-3.3120538330042053,-2.3183255854303653,-0.8772339855203811,-1.3617246218061354,0.8804717356324514,0.37487939699311557,-0.5630103539718934,-0.9793208670950662
13,mean_total_precipitation_rate_min,-2.5771772735145704,-2.483140548117597,-1.141816523787402,-1.4643376639274697,2.520239059055086,0.6542836732806641,-0.23121212291022783,-0.6601679042894248
14,mean_total_precipitation_rate_min,-3.3872785693670053,-2.2436335257340176,-0.9665181327967404,-1.6445215292768554,1.0893834347124867,0.17162565942129637,0.2015883559945353,-0.9100380499359909
15,mean_total_precipitation_rate_min,-3.6943796741532804,-2.060740034613951,-1.046591004273435,-1.2261774533143415,0.08670685987213851,-0.47041759917542275,0.8398965046000386,-0.7903389147167793
16,mean_total_precipitation_rate_min,-2.315282972676776,-2.8216709873188246,0.3089075095530236,-1.1665750600772657,-0.03521239540535299,-1.0097760710606012,1.2799032063474431,-0.8258192026097645
17,mean_total_precipitation_rate_min,-3.5195879511601573,-2.0635168454121864,-0.8936035045770843,-1.0001885037270197,0.2965640215415916,-0.9908703326384758,0.9536902178534243,-0.7744483572676826
18,mean_total_precipitation_rate_min,-1.7616696496631574,-1.6160817674821302,-2.337682347400175,2.218841506180375,-1.4879550641357742,1.7226896055043102,-1.9469117141847225,0.06687640107709555
19,mean_total_precipitation_rate_min,-0.43792786564076197,-2.884944402820876,0.9276855758067091,1.4010953415154217,-2.6881612491571962,0.7133686181555404,-1.812634689821468,-1.3307302076988412
20,mean_total_precipitation_rate_min,-0.9735347909710297,-3.460086737718584,-0.18199195168252874,1.3370543636379388,-2.517926785778015,0.3667220451608403,-1.5671672757889312,-0.6253369788048353
21,mean_total_precipitation_rate_min,-2.5474039568269977,-2.8452248133427207,-1.2939323028904914,1.2477931607245452,-0.3092886433180792,-1.3216301502918562,0.102161759334213,-0.26135022985108536
22,mean_total_precipitation_rate_min,1.7113641282662675,-3.4895460565302585,1.064241019325974,1.0209540711238867,2.332245169548783,-1.5319903782471942,-0.8771848258163614,2.0237919398606503
23,mean_total_precipitation_rate_min,2.762815138357289,-1.249587423937996,1.71700019239029,2.4546958164477886,0.7607125504345187,0.7230449231379874,-3.5154299022162974,3.498724088264061
24,mean_total_precipitation_rate_min,4.1109191444904285,-1.4602179888031772,3.583946645376203,-1.016352890661643,3.034056394376006,0.18609017723698662,1.7208291574208658,-0.46065592023281066
25,mean_total_precipitation_rate_min,4.98123164004905,-1.948569571938742,4.032064337030539,-1.743777869106484,0.19652375617063106,-0.33066227448790086,-0.3761283008523602,0.5596120894912385
26,mean_total_precipitation_rate_min,4.675359173458603,-0.7859894759171698,3.4217007633366343,-2.6484059845939383,-0.7055775289907211,0.3999756710874952,-1.072302074261573,1.2059485198717206
27,mean_total_precipitation_rate_min,4.572790688639923,-1.0035111798046776,5.131847079596307,-1.110413246281128,-1.7748596688349405,1.1415642377839763,0.9200653074510461,-0.975075190260969
28,mean_total_precipitation_rate_min,4.4828687384112325,0.3879108180314322,0.8956500050470648,2.7486613393724157,-1.4539430241032962,2.0797889639564517,4.786855733537739,-1.759995277986999
29,mean_total_precipitation_rate_min,4.644167838146934,-0.8386543517381925,-0.9074135099115955,5.445696730021302,-0.7299189607863159,-0.8839175265201076,1.5003064631733583,0.1716229751139626
30,mean_total_precipitation_rate_min,5.024389869610256,-0.32539605456902176,-2.1938015811484117,3.8808352527465106,0.32233772694686097,-2.410439529793264,-0.18769966125315513,-0.06912595892476275
31,mean_total_precipitation_rate_min,4.6385056231107304,0.9752568337353681,-3.43227869127691,0.356490079437437,2.734943760179147,-2.9707718979798208,0.33395625277293833,-0.6377024805783088
32,mean_total_precipitation_rate_min,3.9501173808332184,0.42681726093428596,-2.9463955811846487,-1.4835161650305884,3.6609455755674607,2.7639756782041487,0.01773327852718614,1.1258665341257312
33,mean_total_precipitation_rate_min,3.7306292454114343,1.669307103545566,-3.813144581951503,0.30476313934303956,0.818538336645415,4.818352954621794,0.37363145008676996,-0.9801754045716672
34,mean_total_precipitation_rate_min,4.953033803865933,3.4604718907489773,-3.8970211142974875,-2.712473361755572,-0.9891296887429489,0.31017427390548297,-1.6831168229868172,0.48880909719896665
35,mean_total_precipitation_rate_min,5.032899470347903,3.0338251996022625,-1.7045223909280487,-1.9875558809970761,-2.6761476868875276,-3.720491427756136,-0.6720205632633501,-1.2149005648209066
36,mean_total_precipitation_rate_min,5.707681722517401,2.2195516659612284,-0.3886719420485359,-3.715941134804014,-2.3297646005684207,-0.3137108603343589,-0.45619937665922955,-0.5657425502399304
