time_step,variable,PCA_1,PCA_2,PCA_3
1,vertical_velocity_250_std,-2.639605778734208,-2.8709393085832353,0.7290972987560861
2,vertical_velocity_250_std,-2.4369539265223943,-2.614069087917454,0.3524092593401821
3,vertical_velocity_250_std,-2.0856886065844,-2.739680693251355,0.3170507846803354
4,vertical_velocity_250_std,-2.519806405335344,-3.073855926689868,0.09320465145105201
5,vertical_velocity_250_std,-2.271298348972437,-3.199041566666498,0.0601783239274868
6,vertical_velocity_250_std,-2.497679099423062,-2.903668639139807,-0.42896404045251263
7,vertical_velocity_250_std,-2.5115725247708363,-2.766129337360006,-0.1560680971568449
8,vertical_velocity_250_std,-2.6125394743170522,-2.615397929574959,0.274163027686562
9,vertical_velocity_250_std,-2.495344696284313,-2.2658153334117324,0.13499561843104205
10,vertical_velocity_250_std,-2.0404092905206963,-1.9902896686046665,0.08442152339098123
11,vertical_velocity_250_std,-1.969371512628387,-1.5801647824896947,-0.09304970155813774
12,vertical_velocity_250_std,-2.0803050135337937,-0.9031560507633712,-0.4657481470389954
13,vertical_velocity_250_std,-2.0153136426580596,-0.3890611741605746,-0.6136941986963976
14,vertical_velocity_250_std,-2.237824057706285,0.35051165258612665,-0.5849472145209652
15,vertical_velocity_250_std,-2.6941546808205854,1.1855446517966846,-0.4604646680305493
16,vertical_velocity_250_std,-3.2608321510532496,2.9374676370368094,0.3967932538060181
17,vertical_velocity_250_std,-3.4027292877520567,4.467203152023227,1.1602174809621963
18,vertical_velocity_250_std,-3.083391078259393,5.063422611806408,1.3784182357228925
19,vertical_velocity_250_std,-2.629025473055881,5.284741278696878,1.1842478925595923
20,vertical_velocity_250_std,-2.074160727597328,4.886783216962923,0.45938339848511733
21,vertical_velocity_250_std,-0.2807384463319673,3.692800374012598,-0.9848208335071581
22,vertical_velocity_250_std,1.1840143549699478,2.415289548472058,-1.7661339379051437
23,vertical_velocity_250_std,2.490880200225778,1.0174754734651312,-2.7266542080725946
24,vertical_velocity_250_std,2.5533555038414293,0.5820831961676374,-2.672111365783172
25,vertical_velocity_250_std,2.714547723812763,0.30957740156770874,-2.4683435242837986
26,vertical_velocity_250_std,3.023412022799875,0.3275181476522114,-1.9543402065787716
27,vertical_velocity_250_std,2.9429920228049897,0.2040198441297051,-1.7044338317476155
28,vertical_velocity_250_std,3.1630513862466345,-0.13008915532919188,-1.3522888747777266
29,vertical_velocity_250_std,3.337674551346158,-0.31888902214184284,-0.8983658758490781
30,vertical_velocity_250_std,3.679629964441058,-0.3215909447394469,-0.29629616654660845
31,vertical_velocity_250_std,4.1766213634848635,-0.13902867865079763,0.6432201636185293
32,vertical_velocity_250_std,3.9941938603658667,-0.44239352263978016,1.3219780784779729
33,vertical_velocity_250_std,4.2019866798833885,-0.39550861227340467,2.1274400833876324
34,vertical_velocity_250_std,4.14628950010174,-0.47954254325393575,2.4867547935173007
35,vertical_velocity_250_std,4.191583345620502,-0.30857109420507745,3.0259837205695486
36,vertical_velocity_250_std,4.038511742916748,-0.2775551145294236,3.3967673037355444
