time_step,variable,PCA_1,PCA_2
1,relative_humidity_150_max,-2.706784834061684,2.3343874995678338
2,relative_humidity_150_max,-2.896358680364627,2.8388889909522335
3,relative_humidity_150_max,-2.9778815969552457,2.899904516902502
4,relative_humidity_150_max,-2.6672392853112674,1.9201425609795653
5,relative_humidity_150_max,-2.246626947732718,0.8246715114473103
6,relative_humidity_150_max,-2.079143087343878,0.39922653614874004
7,relative_humidity_150_max,-1.9610160757905997,0.049492570520432
8,relative_humidity_150_max,-1.8085067789980023,-0.06973097043316856
9,relative_humidity_150_max,-1.7751935091347382,0.03375813486225539
10,relative_humidity_150_max,-1.6606605200989375,-0.13838362952972696
11,relative_humidity_150_max,-1.539752207911644,-0.3435147377338161
12,relative_humidity_150_max,-1.405826066350415,-0.429567215182962
13,relative_humidity_150_max,-1.3923017483462208,-0.1600771939465093
14,relative_humidity_150_max,-1.3292805539441295,-0.20093388035406667
15,relative_humidity_150_max,-1.0430433178565361,-0.7623900899243248
16,relative_humidity_150_max,-0.7551491854889345,-1.0998840721488792
17,relative_humidity_150_max,-0.7775844678665006,-0.9569232684513443
18,relative_humidity_150_max,-0.40090702514838034,-1.525093831410593
19,relative_humidity_150_max,-0.25186099306464144,-1.6892602567119952
20,relative_humidity_150_max,-0.04543705630350038,-1.8659338472625924
21,relative_humidity_150_max,-0.09651108445694433,-1.6437002709146347
22,relative_humidity_150_max,-0.2756102761489724,-0.9368074608370318
23,relative_humidity_150_max,-0.20448312885192452,-0.6111021165912438
24,relative_humidity_150_max,0.4117027512811241,-0.9294598334762335
25,relative_humidity_150_max,0.6623482837010239,-1.017103669004607
26,relative_humidity_150_max,0.9240740900211123,-1.1333524390145735
27,relative_humidity_150_max,1.2311379262627469,-1.0448377857673987
28,relative_humidity_150_max,1.663465410858562,-1.2964175654166719
29,relative_humidity_150_max,2.2418292955290906,-0.7896825919721436
30,relative_humidity_150_max,2.564766063088157,-0.7996318016048507
31,relative_humidity_150_max,2.9299405741138655,-0.5544718352489002
32,relative_humidity_150_max,3.246544740215391,0.30116935377384124
33,relative_humidity_150_max,3.8227031493214607,1.1573941599320579
34,relative_humidity_150_max,3.8722090005839584,1.8806044383582887
35,relative_humidity_150_max,4.256738704346495,2.4297802846863705
36,relative_humidity_150_max,4.469698438207461,2.9288398048068416
