time_step,variable,PCA_1,PCA_2,PCA_3
1,k_index_mean,3.2774791311805123,2.450756744899007,2.688989838780404
2,k_index_mean,3.2741462781533657,2.204102298514468,2.4363064980762807
3,k_index_mean,3.588291258654584,1.8726006356646323,1.3746393087975108
4,k_index_mean,3.5733563408126634,1.4311224781132257,1.0809695202271792
5,k_index_mean,3.5006375022790697,1.1248039595065524,0.7262576746126236
6,k_index_mean,3.509674765751669,0.806409388814951,0.5002383848886289
7,k_index_mean,3.3596197457036863,0.6607383284109478,0.09190994910931656
8,k_index_mean,3.2186846114329213,0.37898030871786215,-0.28712856533449305
9,k_index_mean,3.0465172565132685,0.14660910779395328,-0.548304169154945
10,k_index_mean,2.822315910681872,-0.1762597837604419,-0.8032356804454545
11,k_index_mean,2.5616203835965274,-0.460276083056766,-0.9635125600351063
12,k_index_mean,2.4403371555660467,-0.7099160870893217,-0.9833124753740801
13,k_index_mean,2.5383975875759934,-0.8261491784289784,-1.3031707749328314
14,k_index_mean,2.2561779930611334,-1.0845429356388099,-1.3367605540874457
15,k_index_mean,1.9980526675610808,-1.342735900910105,-1.338627679957916
16,k_index_mean,1.498971764339253,-1.6456195651000656,-1.2829576246549292
17,k_index_mean,0.9056810596675112,-1.8828197520171912,-1.1329936836077892
18,k_index_mean,0.13576894157337174,-2.187253610939395,-1.0300591752122363
19,k_index_mean,-0.34889741931207446,-2.2794923864103334,-0.8609738984993497
20,k_index_mean,-0.7851423239642051,-2.3810234694198025,-0.6706382130980235
21,k_index_mean,-1.174022500246037,-2.30941375180909,-0.3950023937265193
22,k_index_mean,-1.7308674238055355,-2.248059056055536,0.675017066821378
23,k_index_mean,-2.0533046140588906,-2.134233016042398,1.1694816623023268
24,k_index_mean,-2.507296937090526,-2.0878411712087916,1.4093104729342516
25,k_index_mean,-2.955091366080714,-1.84979302662296,1.5747530863675254
26,k_index_mean,-3.093401108477354,-1.568216227177784,1.7051731389479927
27,k_index_mean,-3.3152718275835573,-1.202774427329222,1.5011633515490403
28,k_index_mean,-3.4375560124131903,-0.5903804004463655,1.2606380963763015
29,k_index_mean,-3.3648390007631956,0.20983323218231703,0.8957916983617412
30,k_index_mean,-3.298482931273012,1.1532717368208203,0.22930853086841163
31,k_index_mean,-3.333402264459153,1.8092599735717665,-0.19986564516120908
32,k_index_mean,-3.3854758549048443,2.4008204662315973,-0.623385701471959
33,k_index_mean,-3.1928622300481186,2.7447892729856957,-1.130051643057702
34,k_index_mean,-3.1765965101279807,3.021149001113089,-1.3851316778151106
35,k_index_mean,-3.110287894546115,3.210204269942955,-1.6004905138279633
36,k_index_mean,-3.2429321349500415,3.3413486261795193,-1.4443456495658482
