time_step,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6
1,convective_available_potential_energy_max,-2.25768353721082,-2.7604659055989305,-0.3336541490249375,4.542600969160271,1.7479620070224031,-0.428599577645691
2,convective_available_potential_energy_max,-4.115290577946184,-3.8487956426677687,-1.537686514692388,2.3929006614535457,2.7012830258079203,-0.43130561105803616
3,convective_available_potential_energy_max,-4.567824280088992,-3.2810486467083835,-1.2529142717310724,0.9417861886478793,3.013627819353412,-0.8464287271579707
4,convective_available_potential_energy_max,-4.4394318107243915,-3.5262816520786227,-2.393865020623412,-0.2653977358047658,2.502008425416706,-0.6278921735103937
5,convective_available_potential_energy_max,-3.912792299834352,-3.8181597382018926,-2.1830198660523354,-2.0584550953963134,0.5092408169565346,-0.2474397693785734
6,convective_available_potential_energy_max,-3.5999583647554236,-3.367071209822943,-1.1619848614442092,-3.737847286767638,-1.0770359692578426,0.022062954249456087
7,convective_available_potential_energy_max,-3.954541457905796,-2.849228110080642,-0.9854317497597601,-3.013358731995437,-2.033309096222593,0.3578177417118707
8,convective_available_potential_energy_max,-3.499299500543517,-1.643735406922081,-1.6047731232990123,-2.369739353216151,-2.660174382647737,0.09219431879126849
9,convective_available_potential_energy_max,-3.8386861810571835,0.1010279256267703,0.25309698813192943,-0.670008922247529,-2.934864094925942,0.18670685558452194
10,convective_available_potential_energy_max,-4.054214334161136,1.0331873063416703,1.917559172972637,0.6547150824191924,-2.2558066101610166,-0.718061277433723
11,convective_available_potential_energy_max,-4.284641088517922,0.8831065384609081,3.3713335500849295,1.3308018815000402,-1.5833405971195071,-0.4931761798662055
12,convective_available_potential_energy_max,-4.2068468370004055,1.6094646153770071,3.6346732113637756,1.3652729944995878,-1.0002698812325672,-0.4094705203528841
13,convective_available_potential_energy_max,-3.298775825800861,2.5712647519899403,3.411953744541665,0.6483819525102342,-0.5691809384697807,0.7543845150171298
14,convective_available_potential_energy_max,-2.6067560320162197,3.9350289901052333,2.980442315813084,0.31783044258284654,0.7715976804861893,0.791159307799924
15,convective_available_potential_energy_max,-1.7803122003548244,5.552190897582238,0.4305750710332414,-0.7889102935379124,1.7582063444591511,0.7846153039256888
16,convective_available_potential_energy_max,-1.5509639254016492,5.729918156896304,-0.821406532165749,-1.1809564452506323,2.3158990433414575,0.8312651159404146
17,convective_available_potential_energy_max,-0.7465682524566576,5.572024544746524,-2.2276818204587276,-1.2313350336996087,1.6630777643368804,1.2562134218494616
18,convective_available_potential_energy_max,-0.1586027640058597,5.337972991001501,-2.890173028410539,-1.1181941562720508,1.1372109260555312,0.4109986648016113
19,convective_available_potential_energy_max,1.6644116374778564,3.9928141081887762,-3.2166879748218298,-0.37019576489901845,-0.7478020691018145,-1.9488361701347539
20,convective_available_potential_energy_max,2.2955075452793974,3.2174472217573227,-2.6409834892509196,0.41677249640372477,-1.0611675907707026,-2.7333168996074257
21,convective_available_potential_energy_max,2.9179194614688226,1.6755502444671135,-2.9266115800494212,1.1407798168074597,-1.7875260872294274,-2.4942334936256327
22,convective_available_potential_energy_max,3.0879683081729072,0.1605308213773356,-2.8631014338537093,2.532452158558034,-1.5953496967377432,-1.4929803281031113
23,convective_available_potential_energy_max,2.735711748989766,-0.672629661008714,-2.181920403941418,3.6711168287448426,-1.2266162444189461,-0.07277888740423247
24,convective_available_potential_energy_max,2.066049380661927,-1.2705552270841167,-1.909608514995078,3.9392117225084236,-0.8261399351884381,1.5681635669763552
25,convective_available_potential_energy_max,2.422606482224247,-0.5319683170215639,-0.6413006015346461,2.057091684012152,-0.17228978945539417,4.162653622267391
26,convective_available_potential_energy_max,2.8542854282271475,-1.4445879323240776,-1.0839688765559337,-0.21806731536197474,-0.650784310058671,3.6072207935774796
27,convective_available_potential_energy_max,3.623174754020463,-1.6253209897275933,-0.6963777302548211,-1.0979508463368748,-1.0764413522689917,2.45929380207069
28,convective_available_potential_energy_max,4.2445396132549,-1.4212292591407467,-1.088966616438175,-1.185001513509229,-0.18419336478917023,1.1014186656998968
29,convective_available_potential_energy_max,4.439823422663911,-1.4036871677179759,0.16324479610568193,-1.3540746395213181,0.5997471983971305,0.15057287657595064
30,convective_available_potential_energy_max,4.525485537545222,-1.7553595423376032,1.252528209379594,-2.718417619395846,1.7469199258624495,-1.1389585452440476
31,convective_available_potential_energy_max,4.5961576571992335,-1.2080507927211313,1.9893997331644842,-1.1572531457766875,1.4395079140860096,-1.426539859357546
32,convective_available_potential_energy_max,4.554881218737471,-1.4875787616646554,1.6249488859814354,-1.325035402128973,0.5240966761237255,-1.4109141647840824
33,convective_available_potential_energy_max,4.575202869045691,-1.0801102358662595,1.877181475970246,-1.1504490116584438,0.6637474350206979,-0.760069751742387
34,convective_available_potential_energy_max,2.808562429868273,-1.0969649519913478,4.3792965677837605,-0.08925720510186749,0.2815904316433298,0.2615681122504789
35,convective_available_potential_energy_max,2.129745965630556,-0.6679217982517079,4.297358765009206,0.37558768657834607,-0.0874820414376117,-0.299278246443426
36,convective_available_potential_energy_max,1.3311558093144154,-0.6107781649798837,5.058525672022435,0.7726029514916928,0.15405061712436982,-0.8180294562394729
