time_step,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5
1,relative_humidity_1000_min,-2.8491832076261674,3.923366515343631,-0.8550648345669736,-2.2627541659149735,-2.550400583690352
2,relative_humidity_1000_min,-3.598786490099105,4.432601303017734,-0.47660503991432673,-2.543326864257656,-1.5889202988931521
3,relative_humidity_1000_min,-3.7748905373884094,4.689905048538412,-0.39037383415977356,-2.1035726781919135,-1.1875722020365784
4,relative_humidity_1000_min,-3.6798450339776676,4.523804416004109,0.12772598423628584,-1.1836026186363189,-0.2741413309629198
5,relative_humidity_1000_min,-3.521084872379544,4.488040224542514,0.8825212045761467,-0.2768189260849233,0.11465359556316752
6,relative_humidity_1000_min,-3.3893575135207676,4.3047637697948575,0.8153423659920477,-0.018788591892238977,0.4763906704298485
7,relative_humidity_1000_min,-3.207197266839599,4.0141770574831,1.1610282247200483,0.643195319370366,1.3251874957516656
8,relative_humidity_1000_min,-2.952702214573072,3.683936019148317,0.8010556589730625,0.9477182936426111,2.4832355587759474
9,relative_humidity_1000_min,-3.571999803339991,2.0412502081585,-0.8703062697155612,0.9500644847466693,2.7905404934839835
10,relative_humidity_1000_min,-3.488424758828862,0.020149349525195148,-1.5746563624328807,0.9848557198549462,1.725368786283188
11,relative_humidity_1000_min,-3.050284530777612,-1.4777143996599877,-2.1915782673961464,2.211438700988874,1.0300708602769262
12,relative_humidity_1000_min,-2.8359040590725484,-2.0762822216444325,-2.6241332228327923,2.4121904323496315,0.10941407133667927
13,relative_humidity_1000_min,-2.8521103372218497,-1.772197016781573,-2.335683616500972,2.2478760766223327,-0.10960376377896051
14,relative_humidity_1000_min,-2.2529132001746395,-1.842391187812916,-1.9538521617895794,2.7563397826489813,-0.4562647493597745
15,relative_humidity_1000_min,-3.0971510698103994,-2.354035797934505,-0.5453076294234143,1.884070209484984,-1.268725830863408
16,relative_humidity_1000_min,-2.7851369336032183,-3.147559901178934,0.3920973470806459,0.9507994967195206,-1.6251654365844799
17,relative_humidity_1000_min,-2.8470250097539394,-2.9225120937775997,1.327306849450558,0.9098013662494888,-2.023895297293535
18,relative_humidity_1000_min,-2.4648544713913596,-3.3204660042454077,2.3034715375655086,0.6065045294161124,-2.090385701982256
19,relative_humidity_1000_min,-2.54579427146825,-3.4708200177304627,2.7145085873497727,0.1464729388798689,-1.7597979526853678
20,relative_humidity_1000_min,-1.6382514379939053,-3.7797642583813165,3.0274522338500223,-0.41208330742084726,-0.5078130305764251
21,relative_humidity_1000_min,-1.1558611087188233,-3.5250677489936137,3.130919163569801,-1.1720749910192858,1.0137710633181072
22,relative_humidity_1000_min,-0.5737558674147107,-3.628273980718279,1.4239983461079244,-1.3447209312362776,1.7031703396360987
23,relative_humidity_1000_min,0.3597292305831264,-3.188937282895789,0.7329527389715373,-2.025936835185216,2.42080943158178
24,relative_humidity_1000_min,1.3503850240423145,-3.3146523945065094,-0.26198015268379016,-2.142707704875704,2.3428583894291597
25,relative_humidity_1000_min,1.8701628627900324,-2.1879918630161885,0.20518234831740978,-2.654994689524846,1.4721943350651374
26,relative_humidity_1000_min,2.77520791990957,-2.469258192452912,-2.069431670699128,-2.240677267216929,0.1923140585276243
27,relative_humidity_1000_min,3.388454572760289,-1.5837522837081137,-2.016390283739376,-2.2492708906318737,-0.5507003062640685
28,relative_humidity_1000_min,3.4502354211273154,-1.1898759653649809,-2.5490321910236378,-2.0133567761485036,-0.9209279855320984
29,relative_humidity_1000_min,3.9984031644213482,-0.9091062417940391,-2.2598107564903627,-0.9858614874812579,-1.145730024793343
30,relative_humidity_1000_min,5.57156622054486,0.08828495704777332,-1.5585726836587201,0.2827721890556804,-0.40584600182111774
31,relative_humidity_1000_min,6.298866788837669,1.194601292626818,-1.3410038766416157,1.1602744268699812,0.025424064088959072
32,relative_humidity_1000_min,6.531729104197222,1.7310159474958715,-0.28655509490953573,0.7125233147731871,-0.3158953309763344
33,relative_humidity_1000_min,6.497417156589414,1.8102135588746922,1.3340110365775022,0.8706936180151829,-0.6578915792822367
34,relative_humidity_1000_min,6.527867665067446,2.248208002771424,1.8865989058828163,1.0527655499397315,0.06169911058523542
35,relative_humidity_1000_min,6.751844023903387,2.435932009264682,1.9165696747201522,1.8474037992976988,0.33896922832359505
36,relative_humidity_1000_min,6.760644841200455,2.5304091729599363,1.9775957406373372,2.0527884767929194,-0.18639414508068872
