time_step,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5
1,mean_surface_net_long_wave_radiation_flux_min,-2.9954075983270374,-2.7304151930801175,-0.9137983211915577,3.477021756425425,0.15799811748072623
2,mean_surface_net_long_wave_radiation_flux_min,-3.4558311616685744,-2.9533205086092087,-1.1166718514771203,3.201992062361409,0.3424984484456853
3,mean_surface_net_long_wave_radiation_flux_min,-4.255551236488603,-2.78289653197574,-1.2946643463550533,2.8684325756077156,0.6182997799310553
4,mean_surface_net_long_wave_radiation_flux_min,-3.9156430322830738,-2.4591662140649952,-1.2169700911296157,1.7560577012395964,0.6030635253494462
5,mean_surface_net_long_wave_radiation_flux_min,-4.5680086128229656,-2.111004039095842,-0.43729499081239365,0.4790984656580912,0.08152748158524784
6,mean_surface_net_long_wave_radiation_flux_min,-4.2690408600122,-2.0942480602688183,0.38496765614270917,-0.5979743533060926,-0.04509366961608426
7,mean_surface_net_long_wave_radiation_flux_min,-4.42440631730879,-1.6714936211671583,0.5851088441941494,-1.4218598508823324,-0.5062780162003123
8,mean_surface_net_long_wave_radiation_flux_min,-4.145816914484249,-1.8152120934673242,0.30280855410092133,-2.1498065378349978,-0.9620927071482802
9,mean_surface_net_long_wave_radiation_flux_min,-4.571364889853544,-1.2017099966740388,0.5574162670527286,-2.103540490961134,-1.3018442271549553
10,mean_surface_net_long_wave_radiation_flux_min,-3.874405313835585,-1.3845984663335624,1.0448434660989838,-2.4967175851429757,-1.1236485571753436
11,mean_surface_net_long_wave_radiation_flux_min,-3.3441923929609505,-0.13626673130113115,0.8467733258667405,-2.5167909797903683,-0.6512121857889662
12,mean_surface_net_long_wave_radiation_flux_min,-3.2999246674165548,0.6309084430865664,1.0682905894995818,-2.0376744528938815,-0.04860950699565865
13,mean_surface_net_long_wave_radiation_flux_min,-3.0551659017415784,1.9375940567408438,0.8172139503356106,-0.7187506261851446,0.7152133553196189
14,mean_surface_net_long_wave_radiation_flux_min,-2.63377808724805,2.7001505126924474,0.41443903245388586,0.058734380483978395,1.1499637846502784
15,mean_surface_net_long_wave_radiation_flux_min,-2.211897786098162,3.4756093727784765,1.1768587790906642,0.8119671431484194,1.5264894863332885
16,mean_surface_net_long_wave_radiation_flux_min,-0.9921866665067975,3.094923171646574,1.8529332726562189,0.36851689817422667,0.9156061595042402
17,mean_surface_net_long_wave_radiation_flux_min,-0.9359812575351508,3.365063610859265,1.458984366431617,1.1826337052851474,0.6496529967782316
18,mean_surface_net_long_wave_radiation_flux_min,-0.6615681092369188,3.619171853877252,0.4179984046802484,0.9332897562080293,0.4392464515899348
19,mean_surface_net_long_wave_radiation_flux_min,-0.5252225010477597,3.501857553898554,-0.23855164595430026,1.0820367911539661,0.3688327089908227
20,mean_surface_net_long_wave_radiation_flux_min,-0.6433936244524817,3.0355050384874316,0.06904865642576886,-0.1817576527676141,0.1463926220900177
21,mean_surface_net_long_wave_radiation_flux_min,0.2083289152714495,2.8521737432996144,-0.8670431419965536,0.16442907061815742,-0.7438811561078493
22,mean_surface_net_long_wave_radiation_flux_min,1.289084298596087,2.755717479121662,-1.3634262032968159,0.0631993762643108,-0.848232569579247
23,mean_surface_net_long_wave_radiation_flux_min,2.31756940932633,1.7666916257082772,-2.350603428775104,-0.302763428940483,-1.0936718018423275
24,mean_surface_net_long_wave_radiation_flux_min,2.6283235178145343,1.8960816163388738,-2.610552557042774,0.09271683643191964,-1.119788897218021
25,mean_surface_net_long_wave_radiation_flux_min,3.0785058865822057,1.091039413481884,-2.6759690981026414,0.1919325545543038,-0.9608782148615049
26,mean_surface_net_long_wave_radiation_flux_min,3.8358691630451287,-0.12045885863508464,-2.8115681355735975,-0.14431278482177282,-0.7473004693049626
27,mean_surface_net_long_wave_radiation_flux_min,3.526837182221184,-0.7837133360842028,-2.8262998309531713,-0.5620232578289825,-0.8579757749641382
28,mean_surface_net_long_wave_radiation_flux_min,3.8504459385264207,-0.8553202683180829,-2.8242978486056516,-0.5980932398538397,-0.5101813116959198
29,mean_surface_net_long_wave_radiation_flux_min,4.274273221292512,-1.8095456672187802,-2.5904272593040067,-0.7542686332882466,0.9763710037241292
30,mean_surface_net_long_wave_radiation_flux_min,4.786916194728835,-2.4765078586145903,-0.4739596543115881,-1.7084159255656182,3.0325684093236465
31,mean_surface_net_long_wave_radiation_flux_min,4.519024625199533,-1.7602941636433822,0.6176978702609238,-1.9033087106225535,2.677339554770078
32,mean_surface_net_long_wave_radiation_flux_min,4.752653617451929,-1.6200615089793484,1.4675746455754144,-0.8020027481229486,1.4061215184598999
33,mean_surface_net_long_wave_radiation_flux_min,4.636694939241476,-1.28848606326751,2.374467264325634,0.12812834043289217,-0.16435568300388248
34,mean_surface_net_long_wave_radiation_flux_min,5.32999576411686,-0.9569624183463725,3.3074808327251937,1.0899873548235461,-0.9039265808127921
35,mean_surface_net_long_wave_radiation_flux_min,4.991388520873826,-1.3754303022584484,3.8392246293175574,1.5386211088185349,-1.725395143982865
36,mean_surface_net_long_wave_radiation_flux_min,4.752875737040712,-1.3353755906139881,4.007967997647388,1.511265381119321,-1.4928189308732334
