time_step,variable,PCA_1,PCA_2,PCA_3,PCA_4
1,surface_latent_heat_flux_std,-3.408706158003701,-2.281775869660794,-1.288305537319506,1.6926623648487242
2,surface_latent_heat_flux_std,-3.456556396425584,-2.248885369579709,-1.1501284525002302,1.5365291788596795
3,surface_latent_heat_flux_std,-3.600978739745094,-2.190334962482743,-0.689900523101553,1.308216061566676
4,surface_latent_heat_flux_std,-3.5887722305448575,-1.84242313212864,-0.3452286890606808,0.8955548586662052
5,surface_latent_heat_flux_std,-3.6016934801439215,-1.7504608510475839,-0.16413483300605866,0.6360555537989252
6,surface_latent_heat_flux_std,-3.511904470156773,-1.5959936161999166,-0.1246982292656638,0.3667712408790054
7,surface_latent_heat_flux_std,-3.24961231265622,-1.2927937338857405,0.08411770738491639,-0.0905544434311754
8,surface_latent_heat_flux_std,-2.961432216647979,-0.7474972430666322,0.525620992197348,-1.0602294673481332
9,surface_latent_heat_flux_std,-2.6465056956101543,-0.17853733695499976,0.6163525687916248,-1.4280366612750464
10,surface_latent_heat_flux_std,-2.353830978424787,0.3576581445419734,0.7756304961413453,-1.8210469920302716
11,surface_latent_heat_flux_std,-2.1279018600173254,0.5970805932959096,0.6909196736589371,-1.9260050147879173
12,surface_latent_heat_flux_std,-1.9342289327773787,0.7822245655453176,0.6087248276240245,-2.1156723040647387
13,surface_latent_heat_flux_std,-1.56132893808465,1.4054954421025705,0.5702381018558029,-1.939904299374961
14,surface_latent_heat_flux_std,-1.2480884824442406,1.8508980843624774,0.6864204310362301,-1.43715120252371
15,surface_latent_heat_flux_std,-0.9244359938537944,2.1998525922845937,0.8165296219314584,-0.94421818694428
16,surface_latent_heat_flux_std,-0.7736872199829367,2.412480823614633,0.9873427531968911,-0.4167098134442802
17,surface_latent_heat_flux_std,-0.4637885693426047,2.5985461500510962,1.0980286517123825,0.11994760673170532
18,surface_latent_heat_flux_std,0.003755824914133374,2.5690937894520753,1.1129103953087307,0.8650905730571697
19,surface_latent_heat_flux_std,0.3627795587466502,2.5870870846549945,1.069400025134505,1.4650123185422195
20,surface_latent_heat_flux_std,0.5869155920593684,2.3659775357021644,0.7934573537792392,1.9681474551269709
21,surface_latent_heat_flux_std,0.5920064697903368,2.085480824541297,0.3976032215780119,2.104554966378812
22,surface_latent_heat_flux_std,0.7599491921565769,2.137056534452324,-0.4717635003859657,2.1672717957036314
23,surface_latent_heat_flux_std,1.141658400242594,1.9536555368739854,-1.0124848947781806,1.8225795504906128
24,surface_latent_heat_flux_std,1.7006515575521095,1.1586075257433728,-2.5447879751935427,0.20967402718942296
25,surface_latent_heat_flux_std,2.008889236629083,0.7318021949978838,-2.7480957814184417,-0.19878050277374554
26,surface_latent_heat_flux_std,2.1688404945724473,0.29690123347973457,-2.8077470169113177,-0.6122146086994603
27,surface_latent_heat_flux_std,2.600815480811756,-0.23157459989970727,-2.7151627725546033,-0.9326302371411846
28,surface_latent_heat_flux_std,2.8044600953838232,-0.5450973590493786,-2.2998791091324713,-1.0455069427201562
29,surface_latent_heat_flux_std,2.929132864588464,-0.7554494753488956,-1.7482296849116188,-0.9166369118633021
30,surface_latent_heat_flux_std,2.969096984450104,-1.0149033586872231,-0.9530712429924993,-0.7439694754543958
31,surface_latent_heat_flux_std,3.2328712100361696,-1.401849185375202,-0.24540704804839938,-0.4822973385401803
32,surface_latent_heat_flux_std,3.3138003164339804,-1.612208998826606,0.5474345168669902,-0.18881229376958406
33,surface_latent_heat_flux_std,3.460049457660855,-2.01817732270749,1.6193367405898385,0.24239409800005488
34,surface_latent_heat_flux_std,3.694807080496357,-2.0430248186147555,2.4165591102297563,0.3139329063597232
35,surface_latent_heat_flux_std,3.588127642727061,-2.0963369444724744,2.851894461092976,0.3110313834733797
36,surface_latent_heat_flux_std,3.4948452156101384,-2.242574477707907,3.040503640469711,0.2749507565135929
