time_step,variable,PCA_1,PCA_2
1,relative_humidity_700_mean,5.485717972047928,2.8935260491430435
2,relative_humidity_700_mean,5.667557470915766,2.779437790051667
3,relative_humidity_700_mean,5.783188771706372,2.5566574646663045
4,relative_humidity_700_mean,5.932021947007332,2.147929673510969
5,relative_humidity_700_mean,5.957502338749921,1.6732288543636027
6,relative_humidity_700_mean,5.975186181127255,1.3043468439178438
7,relative_humidity_700_mean,5.803782956979131,0.9403978507472812
8,relative_humidity_700_mean,5.590378563545665,0.4928325511409655
9,relative_humidity_700_mean,5.2696501934904445,0.25981440393213806
10,relative_humidity_700_mean,5.0196774867030065,-0.12856363746826743
11,relative_humidity_700_mean,4.656160117543133,-0.4828012073302834
12,relative_humidity_700_mean,4.1656127155483595,-1.0769965040208547
13,relative_humidity_700_mean,3.5619571395486114,-1.8939955212693969
14,relative_humidity_700_mean,2.896858860085476,-2.3482108328419824
15,relative_humidity_700_mean,2.0082129438432204,-3.0314596414746746
16,relative_humidity_700_mean,1.0275028429723505,-3.3373940771771924
17,relative_humidity_700_mean,0.003100841291271777,-3.564420914593536
18,relative_humidity_700_mean,-0.7745840467239429,-3.5655060910221135
19,relative_humidity_700_mean,-1.4900623089125056,-3.543837434883876
20,relative_humidity_700_mean,-2.102336772212099,-3.395218072370477
21,relative_humidity_700_mean,-2.6363084986120526,-3.097109123757443
22,relative_humidity_700_mean,-2.7466395070052796,-2.795285717261403
23,relative_humidity_700_mean,-3.1470791578063975,-2.2614042563180283
24,relative_humidity_700_mean,-3.8320909115678123,-1.5134312884448664
25,relative_humidity_700_mean,-4.337266316694093,-0.8780154181571271
26,relative_humidity_700_mean,-4.619312336553327,-0.22216680044737797
27,relative_humidity_700_mean,-4.901798632492386,0.4960826892570903
28,relative_humidity_700_mean,-5.119595895374812,0.9898592203746065
29,relative_humidity_700_mean,-5.339962411940232,1.361646538654769
30,relative_humidity_700_mean,-5.408292930120602,1.6455460184226631
31,relative_humidity_700_mean,-5.343506794682699,1.9010747701942783
32,relative_humidity_700_mean,-5.176655369984747,2.2672092574705935
33,relative_humidity_700_mean,-4.931868542396784,2.689246708724928
34,relative_humidity_700_mean,-4.559366849556383,3.256695076438836
35,relative_humidity_700_mean,-4.332144518190969,3.601670344553996
36,relative_humidity_700_mean,-4.005197542278106,3.8786144332733254
