time_step,variable,PCA_1,PCA_2,PCA_3
1,relative_humidity_1000_mean,-4.55241309845565,2.182537240407076,-0.7010603828956993
2,relative_humidity_1000_mean,-4.776864498264511,2.2164641629448782,-0.7492750738946548
3,relative_humidity_1000_mean,-4.858412913916347,2.2960674731429167,-1.3376869904028152
4,relative_humidity_1000_mean,-4.824372727310903,2.6093460216093805,-1.5166038067774528
5,relative_humidity_1000_mean,-4.7925707993853175,2.437764741894029,-1.2581563524266288
6,relative_humidity_1000_mean,-4.543952331201832,2.71499381687889,-1.1905962030445731
7,relative_humidity_1000_mean,-4.363536262577187,2.5292366031805735,-1.1986355345981226
8,relative_humidity_1000_mean,-4.256802076743487,2.089224784386429,-0.7438309688130749
9,relative_humidity_1000_mean,-4.195192094754354,1.5546247106169924,-0.46988379934265057
10,relative_humidity_1000_mean,-4.27384129405998,0.8028362681689009,-0.18286858910811835
11,relative_humidity_1000_mean,-4.114706174503786,-0.087546212615648,0.5878636675464579
12,relative_humidity_1000_mean,-4.184826132704758,-0.726919272444465,1.3216416246187401
13,relative_humidity_1000_mean,-3.9041078352577236,-1.2828072970381672,1.854940820393652
14,relative_humidity_1000_mean,-3.5285000373062183,-1.8471851907764083,2.268687562823043
15,relative_humidity_1000_mean,-3.0913544437861824,-2.2491352101293796,2.640531977171489
16,relative_humidity_1000_mean,-3.222696308437822,-2.4523871895786367,2.608925794253887
17,relative_humidity_1000_mean,-2.7647817518049966,-2.663659499052257,2.3276456585707828
18,relative_humidity_1000_mean,-1.8647770295921038,-2.8238348238451088,1.7121560900311195
19,relative_humidity_1000_mean,-0.5912261140827355,-3.159832305887413,0.6183448187241523
20,relative_humidity_1000_mean,0.5536478562243736,-3.3515502541826843,-0.4044125409523236
21,relative_humidity_1000_mean,1.6443370690261856,-3.3615163563393393,-0.8900888731022535
22,relative_humidity_1000_mean,2.1396957076845964,-3.2392060255956965,-1.2343162147706612
23,relative_humidity_1000_mean,2.3105670094085924,-2.837436849749692,-1.7313211565735367
24,relative_humidity_1000_mean,2.728811712379907,-2.5254611672603215,-2.0813456877170777
25,relative_humidity_1000_mean,3.217852345522739,-1.9385344134284408,-2.4074608479484163
26,relative_humidity_1000_mean,3.587601748451628,-1.4486708849378789,-2.367244088889272
27,relative_humidity_1000_mean,4.160623164284895,-0.9420571864225457,-2.118077269132503
28,relative_humidity_1000_mean,4.691987018183611,-0.39195141203846495,-1.5943933081448693
29,relative_humidity_1000_mean,5.02320072836149,0.09136735586596387,-1.0180492363590137
30,relative_humidity_1000_mean,5.40475345622194,0.7152474577650458,-0.13020605959382878
31,relative_humidity_1000_mean,5.817884896092127,1.3574207179889919,0.6087203393486408
32,relative_humidity_1000_mean,6.041361942948103,1.98335763126085,1.1079366913745212
33,relative_humidity_1000_mean,6.231235365227008,2.4313439882510672,1.575779612248475
34,relative_humidity_1000_mean,6.391789527613841,2.7103991089263197,1.9134965430989384
35,relative_humidity_1000_mean,6.352610356603743,3.1264082946894463,2.0943651164830293
36,relative_humidity_1000_mean,6.406974019911109,3.4810511733447917,2.0844766678006232
