time_step,variable,PCA_1,PCA_2,PCA_3
1,mean_surface_latent_heat_flux_mean,-2.179502210681795,-1.2387205610512375,-1.4663689458803684
2,mean_surface_latent_heat_flux_mean,-2.2724868540878056,-1.4920101328428574,-1.3712683263521754
3,mean_surface_latent_heat_flux_mean,-2.2464936994591667,-1.5258047134259203,-1.0640203866587128
4,mean_surface_latent_heat_flux_mean,-2.231697122752863,-1.8406032739599054,-0.5674766545656592
5,mean_surface_latent_heat_flux_mean,-2.2205115649314626,-1.9602474780074968,-0.38189142034002443
6,mean_surface_latent_heat_flux_mean,-2.168012353513477,-2.016090685788743,-0.12025001408231395
7,mean_surface_latent_heat_flux_mean,-2.0706056493726277,-1.857783426061202,0.09485192943891226
8,mean_surface_latent_heat_flux_mean,-2.000264990153062,-1.599093695159729,0.47400111668236766
9,mean_surface_latent_heat_flux_mean,-1.8889477235369887,-1.248748779938373,0.9094402801433993
10,mean_surface_latent_heat_flux_mean,-1.8729590327920174,-0.9102057275434722,1.3279639105443537
11,mean_surface_latent_heat_flux_mean,-1.8000816862226987,-0.5832948323251037,1.5926039310242543
12,mean_surface_latent_heat_flux_mean,-1.7310719245098636,-0.2529456621241589,1.6700477202799915
13,mean_surface_latent_heat_flux_mean,-1.542570170954929,0.7371540806690569,1.7461419206878177
14,mean_surface_latent_heat_flux_mean,-1.4130014952140244,1.0712185642239611,1.6930340350531785
15,mean_surface_latent_heat_flux_mean,-1.140506205280013,1.4543723148495875,1.5596756408591839
16,mean_surface_latent_heat_flux_mean,-0.8016373845791183,1.8069922530598876,1.4267054709361713
17,mean_surface_latent_heat_flux_mean,-0.5616129092098506,2.1433509114300904,1.1011556621270087
18,mean_surface_latent_heat_flux_mean,-0.26561810973967703,2.3432263085732576,0.7475199127710355
19,mean_surface_latent_heat_flux_mean,-0.11791579816244693,2.457074721591094,0.35442526080564773
20,mean_surface_latent_heat_flux_mean,0.027999332226873057,2.3931508657712803,-0.09440896960088
21,mean_surface_latent_heat_flux_mean,0.12768705682205397,2.3940627981717384,-0.547673332648973
22,mean_surface_latent_heat_flux_mean,0.1605970162232301,2.443013406091187,-0.9940378841917274
23,mean_surface_latent_heat_flux_mean,0.2587642905757336,2.2903867696521036,-1.238647771072918
24,mean_surface_latent_heat_flux_mean,0.33589467132224116,1.984973462139894,-1.454002551402121
25,mean_surface_latent_heat_flux_mean,0.43107720524298854,1.4235526041017121,-1.6954932857563705
26,mean_surface_latent_heat_flux_mean,0.537756497880254,0.745118479023945,-1.925712522575316
27,mean_surface_latent_heat_flux_mean,0.9369301398316563,0.12301880220178119,-1.948472215432312
28,mean_surface_latent_heat_flux_mean,1.4432162106624957,-0.4041152695946231,-1.8295067013819752
29,mean_surface_latent_heat_flux_mean,1.8712208449749543,-0.7034916485948581,-1.6267561925895104
30,mean_surface_latent_heat_flux_mean,2.231944544463847,-1.0321393764619482,-1.2686303235535747
31,mean_surface_latent_heat_flux_mean,2.6263319856058964,-1.1962836566624337,-0.8249912014228188
32,mean_surface_latent_heat_flux_mean,3.064382702646326,-1.2602993514725656,-0.18618834433745593
33,mean_surface_latent_heat_flux_mean,3.737674760936606,-1.58487307892594,0.81954023411532
34,mean_surface_latent_heat_flux_mean,4.01949192786033,-1.260035992513704,1.4017987388776636
35,mean_surface_latent_heat_flux_mean,4.2737243280285515,-0.9428820273706487,1.7189761250594873
36,mean_surface_latent_heat_flux_mean,4.440803369849843,-0.9009969717256442,1.9679151544394209
