time_step,variable,PCA_1,PCA_2
1,relative_humidity_250_mean,-4.386620152481386,3.0576926919431893
2,relative_humidity_250_mean,-4.455248361130243,2.7300789899374767
3,relative_humidity_250_mean,-4.341420444867444,2.295158905838907
4,relative_humidity_250_mean,-4.170857387564582,1.938587161210432
5,relative_humidity_250_mean,-4.028222627804914,1.5753962703014335
6,relative_humidity_250_mean,-3.8333386000986294,1.1616625102816884
7,relative_humidity_250_mean,-3.7461628486680376,0.8330819338245904
8,relative_humidity_250_mean,-3.590430988028812,0.4273550731246594
9,relative_humidity_250_mean,-3.5066291911321184,0.11392484427284633
10,relative_humidity_250_mean,-3.260347383316043,-0.1909236859346989
11,relative_humidity_250_mean,-3.071341970883085,-0.5775710390099482
12,relative_humidity_250_mean,-2.826136815602095,-0.9300403760119262
13,relative_humidity_250_mean,-2.414801559182346,-1.2943144179374562
14,relative_humidity_250_mean,-2.1435511496307234,-1.5296787632146776
15,relative_humidity_250_mean,-1.8212420435249017,-1.773938117310413
16,relative_humidity_250_mean,-1.245022561028212,-1.9608293589282952
17,relative_humidity_250_mean,-0.6382632727721546,-2.128926071827376
18,relative_humidity_250_mean,0.04108593797349558,-2.3363363808617
19,relative_humidity_250_mean,0.38254675365791807,-2.3299108844295904
20,relative_humidity_250_mean,0.8182961074998807,-2.3623821822618467
21,relative_humidity_250_mean,1.1525217757491717,-2.2570919454430527
22,relative_humidity_250_mean,1.4777507945744481,-2.1883299555725912
23,relative_humidity_250_mean,1.7685991992084344,-2.0147297176607837
24,relative_humidity_250_mean,2.0387207923467647,-1.7481170382893416
25,relative_humidity_250_mean,2.4268877596333014,-1.4180452379887991
26,relative_humidity_250_mean,2.77736205852744,-0.9973476258366845
27,relative_humidity_250_mean,3.0231183621743862,-0.542352060997308
28,relative_humidity_250_mean,3.266392570202835,-0.00254248447968608
29,relative_humidity_250_mean,3.5153606091537672,0.5076815106733533
30,relative_humidity_250_mean,3.7282467357710045,0.9048147427508806
31,relative_humidity_250_mean,3.986850964313626,1.3327811417446755
32,relative_humidity_250_mean,4.344486022007539,1.7501303860914152
33,relative_humidity_250_mean,4.573071539652013,2.131270747994369
34,relative_humidity_250_mean,4.694847652408109,2.4048175630658464
35,relative_humidity_250_mean,4.703450595064729,2.555244302088404
36,relative_humidity_250_mean,4.760041127796854,2.863728568852007
