time_step,variable,PCA_1,PCA_2
1,relative_humidity_200_min,-3.908968853241319,-1.178247200698268
2,relative_humidity_200_min,-3.90893977960546,-1.2073745779190967
3,relative_humidity_200_min,-3.9111262999361616,-1.0724286234763674
4,relative_humidity_200_min,-3.8400189666854936,-1.0482882558949158
5,relative_humidity_200_min,-3.7518165301912,-1.112023775829429
6,relative_humidity_200_min,-3.5054109980514045,-1.1750956329391333
7,relative_humidity_200_min,-3.033808576076841,-1.0703308804657212
8,relative_humidity_200_min,-2.858862902860186,-0.939895543138583
9,relative_humidity_200_min,-2.779024009091657,-0.8881448937168267
10,relative_humidity_200_min,-2.5936907228878874,-0.7151319537568219
11,relative_humidity_200_min,-2.458672286335642,-0.8024900465581356
12,relative_humidity_200_min,-2.252296113581835,-0.8805888135732489
13,relative_humidity_200_min,-1.6223393750376598,0.031126954932982932
14,relative_humidity_200_min,-0.9771564845301806,1.7767711461655649
15,relative_humidity_200_min,-0.04726520151851697,3.622122884769589
16,relative_humidity_200_min,0.5407382890467863,4.788519999046402
17,relative_humidity_200_min,0.746264972181948,5.079408701096014
18,relative_humidity_200_min,0.8234237203097543,5.095632050472883
19,relative_humidity_200_min,0.9525719257313121,4.9243071175461415
20,relative_humidity_200_min,0.9957242616160826,4.548872895268555
21,relative_humidity_200_min,1.0145123726597587,4.091542627679588
22,relative_humidity_200_min,0.26482416510959333,-0.6331121490028342
23,relative_humidity_200_min,0.6188789598068787,-0.6379333478480294
24,relative_humidity_200_min,1.2875150508262392,-0.8606610870192765
25,relative_humidity_200_min,1.3226713636942444,-0.9849431601417716
26,relative_humidity_200_min,1.6087701717827625,-1.0820095734979525
27,relative_humidity_200_min,2.0887850313441465,-1.2121177086364625
28,relative_humidity_200_min,2.5175419584129886,-1.2551527498032278
29,relative_humidity_200_min,2.6415520952892764,-1.2496933504197403
30,relative_humidity_200_min,2.8050381078645423,-1.3738473533306497
31,relative_humidity_200_min,3.1023551414905435,-1.701590143397682
32,relative_humidity_200_min,3.2596649528340156,-2.519706507375287
33,relative_humidity_200_min,3.4767915159936913,-2.260872314162071
34,relative_humidity_200_min,3.666729978422138,-2.054721521417624
35,relative_humidity_200_min,3.799936753345042,-2.023614326348851
36,relative_humidity_200_min,3.915106311869687,-2.0182888866097155
