time_step,variable,PCA_1,PCA_2,PCA_3,PCA_4
1,relative_humidity_950_std,-2.4503715190389372,-2.836438908330697,2.7068403934236183,3.3703657379683944
2,relative_humidity_950_std,-3.191183296265446,-3.15216229816268,2.103543756640524,3.2548247024445387
3,relative_humidity_950_std,-3.4116413882414047,-3.458297426387188,1.0963196259472865,2.7932922468137655
4,relative_humidity_950_std,-3.7251564985640693,-3.742060827626311,0.5355297378080689,1.7970364134890118
5,relative_humidity_950_std,-3.7956458335174075,-3.7086410379508075,0.30395845780743025,0.6894656100691492
6,relative_humidity_950_std,-3.849439314515936,-3.8013753381690654,-0.7054061644843928,0.29332862659446807
7,relative_humidity_950_std,-3.4416930610385257,-3.9750658093579623,-1.5351399472925802,-0.44049495041773284
8,relative_humidity_950_std,-2.801818142894144,-4.035343518185689,-2.0811124921346327,-1.0163891308192503
9,relative_humidity_950_std,-2.947085765586564,-3.288496057893283,-2.273326658026818,-1.4682350929903811
10,relative_humidity_950_std,-3.2552427101130794,-1.8686043248285238,-2.2195837635475737,-1.9573351376051686
11,relative_humidity_950_std,-3.471631863471074,-0.32681063952676537,-1.5697337483956046,-2.0241903705805147
12,relative_humidity_950_std,-3.3965804705408384,0.5627047693858432,-1.0421282863678223,-1.6778971632897226
13,relative_humidity_950_std,-3.1653647893373216,1.0624376624846648,-0.8013382587805679,-1.349586148657924
14,relative_humidity_950_std,-2.859940505057166,1.5874531359153201,0.1307370671562521,-1.5461585025189184
15,relative_humidity_950_std,-2.8271835982476836,2.2462393761957276,0.6581410971890068,-1.269700924001293
16,relative_humidity_950_std,-3.0082316577556183,2.8991532333619583,0.9835610202017354,-1.0200905738092445
17,relative_humidity_950_std,-3.1172266890161437,3.223637281427476,1.160798668215024,-0.7660199585722988
18,relative_humidity_950_std,-2.9039808055047702,3.408203278892153,1.4465837383069768,-0.6020426653193361
19,relative_humidity_950_std,-2.476728040531343,3.6337104448029476,1.276806087107336,-0.43755107936972826
20,relative_humidity_950_std,-1.8870016643886547,3.9567792036734146,1.0296417331547412,0.1332993894185032
21,relative_humidity_950_std,-0.8356646668743739,4.170249821242036,0.825909534826985,0.826817591345123
22,relative_humidity_950_std,0.10803236273259745,4.428305017330784,0.2639098864004849,1.0933515088912051
23,relative_humidity_950_std,0.9350129783965332,4.3167390137762895,-0.03406286907752483,1.592227400313555
24,relative_humidity_950_std,1.5737774385161913,4.214860899513295,-0.4980159693935181,1.6067715300829561
25,relative_humidity_950_std,2.2737586062224384,3.67158927578602,-1.342001299634105,1.6233317876326265
26,relative_humidity_950_std,3.095519053655011,3.001518951702127,-2.1172624455610967,1.011036094256085
27,relative_humidity_950_std,3.838295412326903,1.8950837000440444,-2.346951786238737,0.44287378917426257
28,relative_humidity_950_std,4.560476128415035,0.5501205699361152,-2.4592015806324787,0.3315802322747197
29,relative_humidity_950_std,5.5526894576528365,-0.7669027005601935,-2.2510382840167598,0.7284780967499385
30,relative_humidity_950_std,6.3175350557947,-1.8782892622002811,-1.362015201542679,0.8027405563223351
31,relative_humidity_950_std,6.679263973186457,-2.235251238794142,-0.6516285571213336,0.7228254732724815
32,relative_humidity_950_std,6.724958465628684,-2.376336153446837,0.09896156985264118,0.6712117375937515
33,relative_humidity_950_std,6.341720819438108,-2.0703830641401293,1.8550152428277507,-1.0555348892172303
34,relative_humidity_950_std,5.708654838982261,-2.2749316430004507,2.806444061096426,-1.9091925901156188
35,relative_humidity_950_std,4.832556482243546,-1.8275446713476935,3.0457482391322337,-2.53316099859931
36,relative_humidity_950_std,4.276561207309211,-1.2058507155615306,2.9614973951537023,-2.7112783488231975
