time_step,variable,PCA_1,PCA_2,PCA_3,PCA_4
1,relative_humidity_850_min,4.517390392959463,3.07603788744764,2.654465434629849,0.3986507774246196
2,relative_humidity_850_min,4.729926009545991,3.4377471679563545,3.610900748178021,-0.2785720239089689
3,relative_humidity_850_min,4.8745367816706295,3.3314155296559176,3.897984220648874,-0.5613428978653789
4,relative_humidity_850_min,5.5737297043197005,3.1497620520062566,3.197449182389722,-0.6232012205512988
5,relative_humidity_850_min,5.949837844760984,3.069287337272872,2.133368008236494,-0.3175059812203688
6,relative_humidity_850_min,5.898168498835885,2.317157450688236,0.9452961983475724,0.028685862891007687
7,relative_humidity_850_min,5.509194815738487,1.5130344281769352,-0.8053489788445172,0.7802026291843821
8,relative_humidity_850_min,4.49650547821317,0.9029818998972217,-1.6674629194249808,1.8488008324386291
9,relative_humidity_850_min,4.1510798095306995,-0.12243018041289043,-2.582040217291565,1.8825252870196787
10,relative_humidity_850_min,4.116130549363916,-0.9408620544476634,-3.1162347207503136,1.4012614003659365
11,relative_humidity_850_min,3.9709259213437087,-1.5349969527536647,-3.0353234150820487,1.0011975049181665
12,relative_humidity_850_min,3.894190537400144,-1.9615000606717237,-2.861149747613067,-0.14564509545086116
13,relative_humidity_850_min,3.707177333872369,-2.0171603004940355,-2.7144196182472555,-0.3062268914107784
14,relative_humidity_850_min,3.199797004200108,-2.770046998057065,-2.2538959549007975,-0.24863182172990714
15,relative_humidity_850_min,2.2382040617226946,-3.326488631160579,-1.927227263888513,-0.57299342669704
16,relative_humidity_850_min,1.4545620327644613,-3.8674870059457116,-1.4131087817174524,-1.568806184213146
17,relative_humidity_850_min,0.3731239051080717,-4.154464595634931,-0.27726085521978616,-1.9154364778955801
18,relative_humidity_850_min,-0.2998169492445037,-4.08865218826153,0.5034030790601993,-2.181618982982401
19,relative_humidity_850_min,-1.2889148343694294,-4.067908952409612,1.5495524353811807,-2.4155478450696144
20,relative_humidity_850_min,-1.8697642476545002,-4.000499437360472,2.100017426473912,-1.9539857920290349
21,relative_humidity_850_min,-2.5342815913754952,-3.52017487930809,2.304213937013416,-0.6665380817827037
22,relative_humidity_850_min,-2.6400514782766122,-3.320256022108775,2.5274508961580633,-0.03679316093469125
23,relative_humidity_850_min,-3.3030247905605297,-3.245467824832129,2.5045985598967166,0.9523679069574761
24,relative_humidity_850_min,-3.328012944007452,-2.5350450963688003,1.664862403728849,1.8380357183271745
25,relative_humidity_850_min,-3.532271683706891,-1.9917433414698604,1.348843811957991,2.722983459825588
26,relative_humidity_850_min,-4.012888751185046,-1.2200517252070866,0.9047626906388744,2.889237095298852
27,relative_humidity_850_min,-4.4761947308157035,0.05967224478129404,0.6483082845640924,2.723025928069149
28,relative_humidity_850_min,-5.046783354660351,1.1056163596114486,0.36883717485550516,1.805154726942926
29,relative_humidity_850_min,-5.331749574489305,1.6090550946383282,-0.18504450904574088,1.0113254298498888
30,relative_humidity_850_min,-5.300848423107341,2.026992138351346,-0.6164421482671958,-0.013552427765992515
31,relative_humidity_850_min,-4.966767712578436,2.5880550031435607,-1.1543780402494346,-1.0438266253839161
32,relative_humidity_850_min,-4.772040868562628,3.331664161974747,-1.115466625874882,-1.399027349465693
33,relative_humidity_850_min,-4.2674924535387015,3.732877043831494,-1.5683090021860835,-1.3904923113092822
34,relative_humidity_850_min,-4.3006759921084505,4.112597826903622,-1.9663716263184559,-1.1695720313549796
35,relative_humidity_850_min,-3.832537771843841,4.561504145808338,-1.984867747453765,-1.1792597676237448
36,relative_humidity_850_min,-3.550362529265262,4.759778474759003,-1.6199623197834785,-1.294878162868102
