time_step,variable,PCA_1,PCA_2
1,large_scale_precipitation_mean,-5.367236898414418,-3.075617380745573
2,large_scale_precipitation_mean,-5.471491751162169,-2.8674692578939234
3,large_scale_precipitation_mean,-5.505639766185026,-2.6131019598369924
4,large_scale_precipitation_mean,-5.434117117527586,-2.461107736485273
5,large_scale_precipitation_mean,-5.335942863593223,-2.348518057315403
6,large_scale_precipitation_mean,-5.0593550389044095,-2.105991692036959
7,large_scale_precipitation_mean,-4.786509680727905,-1.6091462673245116
8,large_scale_precipitation_mean,-4.567574667928219,-1.1109319210985877
9,large_scale_precipitation_mean,-4.287946561027902,-0.5055637023980643
10,large_scale_precipitation_mean,-3.937037150457912,0.09405348101901921
11,large_scale_precipitation_mean,-3.687880941821496,0.6777933996311315
12,large_scale_precipitation_mean,-3.445891170864586,1.2618513771414337
13,large_scale_precipitation_mean,-2.8319485598504195,1.6083110341138374
14,large_scale_precipitation_mean,-2.47095165611713,2.236050665709768
15,large_scale_precipitation_mean,-2.2292865855762996,2.5764216546586063
16,large_scale_precipitation_mean,-1.6847464656016564,2.714913578288661
17,large_scale_precipitation_mean,-1.0931449100845712,3.010256576275251
18,large_scale_precipitation_mean,-0.5037406686181242,3.267657368904578
19,large_scale_precipitation_mean,0.1389502614652061,3.4197199642885803
20,large_scale_precipitation_mean,0.6378095947672582,3.3598598866081963
21,large_scale_precipitation_mean,1.1797368324557014,3.054940556974115
22,large_scale_precipitation_mean,1.690022850380223,2.8665156840863752
23,large_scale_precipitation_mean,2.2596593915036034,2.4553046568520784
24,large_scale_precipitation_mean,2.958278723245394,2.123306441316716
25,large_scale_precipitation_mean,3.6003695133238134,1.417932555314839
26,large_scale_precipitation_mean,4.063948345724738,0.8086972812072811
27,large_scale_precipitation_mean,4.378670998376379,0.129636579385081
28,large_scale_precipitation_mean,4.680115018190324,-0.6624565667997216
29,large_scale_precipitation_mean,4.8563990372427615,-1.1848713800107304
30,large_scale_precipitation_mean,5.045039127001472,-1.5936417463451498
31,large_scale_precipitation_mean,5.241319042585641,-1.915048321061821
32,large_scale_precipitation_mean,5.208192882243683,-2.1843624247828464
33,large_scale_precipitation_mean,5.268523036956377,-2.43504130469769
34,large_scale_precipitation_mean,5.416426953241176,-2.6767601652771877
35,large_scale_precipitation_mean,5.522616692441362,-2.8637480696553723
36,large_scale_precipitation_mean,5.554364153317952,-2.8698447880097424
