time_step,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5
1,mean_surface_sensible_heat_flux_max,4.160478517522112,1.5712391153539498,-1.2124974346907653,2.150965652723068,1.7329701152892418
2,mean_surface_sensible_heat_flux_max,3.9528710025675653,1.4818201915360705,-1.6024341719229924,1.9428748808762744,1.6092325234117861
3,mean_surface_sensible_heat_flux_max,4.188856674042269,1.3849827869736449,-1.466218346056203,0.9488677933667754,0.8602450772057073
4,mean_surface_sensible_heat_flux_max,4.392859161291785,1.4965102739990688,-1.4519293560835942,0.3999945502226513,0.5350499125178353
5,mean_surface_sensible_heat_flux_max,4.287851227587327,1.6259031845264589,-1.8790338538344313,-0.21530275678661898,0.252878352771364
6,mean_surface_sensible_heat_flux_max,4.115509801567696,1.578195359265292,-1.9662415897802343,-0.48739310728722224,-0.2689781210984007
7,mean_surface_sensible_heat_flux_max,3.74278179627565,1.0665079513182685,-1.5915174009723345,-0.8402445101379502,-0.8676041408610172
8,mean_surface_sensible_heat_flux_max,3.707756365070682,0.6390181869258669,-0.6378903262001107,-0.9754226511456818,-1.2821720297617902
9,mean_surface_sensible_heat_flux_max,3.407237743755765,0.2996247972273891,0.16612427284244038,-1.8533831458550483,-1.583565427703602
10,mean_surface_sensible_heat_flux_max,2.91514691432243,-0.3783984197859669,1.1040861184374158,-1.8691329560754226,-1.3285347613770528
11,mean_surface_sensible_heat_flux_max,2.27237181049078,-0.6094324513589122,1.455100447191142,-1.6144097733508538,-1.145581780220597
12,mean_surface_sensible_heat_flux_max,2.914876305063033,-0.745256446232616,1.9452550228987495,-1.0556553056645788,-0.5301120821387232
13,mean_surface_sensible_heat_flux_max,2.223493669889206,-1.621080956618561,2.301337688739341,-0.9197404543300572,-0.1956420407014419
14,mean_surface_sensible_heat_flux_max,2.2243221332731884,-1.8520002164653335,1.9765214962429354,-0.27209228282096753,0.18733931427645337
15,mean_surface_sensible_heat_flux_max,1.6179799277583669,-2.0574111775789685,2.0934930167758705,-0.12284169361453337,0.01956328684862479
16,mean_surface_sensible_heat_flux_max,1.6234941586969849,-1.5444346416959243,2.2844453278058388,0.749306827449509,0.594131081626524
17,mean_surface_sensible_heat_flux_max,0.8538260702755281,-1.978315234134813,1.8859692920262525,0.7269746922609582,0.8366005091717057
18,mean_surface_sensible_heat_flux_max,0.48558192939793615,-1.7865370808733987,1.7316387071317343,1.168631325665068,0.9105222979629056
19,mean_surface_sensible_heat_flux_max,-0.4168105067934167,-2.113294289164073,1.1057804462888414,1.8599652793195407,0.290443579024417
20,mean_surface_sensible_heat_flux_max,-0.9044619697338863,-2.0303734867541854,0.3259143794457673,1.8307605993093619,0.3565656245824532
21,mean_surface_sensible_heat_flux_max,-2.2828634488855877,-1.8631063380319512,-0.13070259119280728,1.3538420767922734,0.7482424547782571
22,mean_surface_sensible_heat_flux_max,-2.5960748547653316,-2.197991507142047,-1.179671827127906,0.4895923692633643,0.13183515504990267
23,mean_surface_sensible_heat_flux_max,-3.451182179118562,-2.282712446504686,-1.7108331718284233,-0.13596011416385917,0.666771895325041
24,mean_surface_sensible_heat_flux_max,-3.1010241552570115,-2.330002171508545,-1.5325242715632976,-0.7036736266239336,0.8104451289976872
25,mean_surface_sensible_heat_flux_max,-3.47666812602506,-1.8900606041410628,-1.4274795089853867,-1.2983239198632552,1.1102813347517961
26,mean_surface_sensible_heat_flux_max,-3.441027768991068,-1.2876472632924498,-1.5501647292149954,-1.3989170276648304,0.7544457920775348
27,mean_surface_sensible_heat_flux_max,-3.098568881729209,-0.8743583812284762,-1.5778198133681514,-1.611418471770238,0.5160038239857144
28,mean_surface_sensible_heat_flux_max,-3.3110126869388505,-0.6148639754034511,-1.4491919159239228,-1.1950807720736403,0.09027660805544331
29,mean_surface_sensible_heat_flux_max,-3.1827204090810035,0.14925843317873508,-1.0954482979058382,-0.5557308388367053,-1.1577842123918045
30,mean_surface_sensible_heat_flux_max,-2.580555295752386,0.44281026254760647,-1.2307344064275263,0.8478040713668685,-2.1926265005685788
31,mean_surface_sensible_heat_flux_max,-3.3430427864010412,0.6944291214713355,-0.8652811751944158,0.9041683163142984,-2.2203884701631975
32,mean_surface_sensible_heat_flux_max,-3.4164865250177883,1.8530561006868633,0.6001691148992703,1.8626715989777793,-2.1387309800327965
33,mean_surface_sensible_heat_flux_max,-3.201086935477338,2.787927080256556,1.2273941427339239,1.8676870540052593,-1.8549429689453099
34,mean_surface_sensible_heat_flux_max,-3.575729633733677,3.141510909445204,1.3235880857929696,1.0997376064489446,-0.6537037882356016
35,mean_surface_sensible_heat_flux_max,-3.958655638514793,4.923864857144127,2.0479887622201662,-1.524997818948103,1.8295532733596147
36,mean_surface_sensible_heat_flux_max,-3.7493234066323113,4.920618476058994,1.98280786680068,-1.5541234673484936,2.5769701631298996
