time_step,variable,PCA_1,PCA_2,PCA_3
1,2m_dewpoint_temperature_std,-3.2817871231536477,4.66473148993021,-1.6851818968565135
2,2m_dewpoint_temperature_std,-3.4299821782260604,4.121653535507604,-1.5880441307940332
3,2m_dewpoint_temperature_std,-3.455295469980297,3.8572738712543964,-1.3630665103562323
4,2m_dewpoint_temperature_std,-3.578955991453525,3.1113870316292838,-0.96509312185548
5,2m_dewpoint_temperature_std,-3.660490760270517,2.7002398663379372,-0.6815492142461572
6,2m_dewpoint_temperature_std,-3.645863338312234,2.0742582866582624,-0.2143505874632365
7,2m_dewpoint_temperature_std,-3.510041514047116,1.3070444817144804,0.1455661056632109
8,2m_dewpoint_temperature_std,-3.431186332927895,0.9267776059538486,0.6281239692192229
9,2m_dewpoint_temperature_std,-3.271069279134743,0.4351098350143083,1.0457182005456607
10,2m_dewpoint_temperature_std,-2.9730563213165437,-0.39345387147448246,1.3916960273816594
11,2m_dewpoint_temperature_std,-2.763847208389832,-1.0920163017902282,1.6239130337344019
12,2m_dewpoint_temperature_std,-2.4504874948190327,-1.4639155602389526,1.839572981618547
13,2m_dewpoint_temperature_std,-2.3205415129796765,-1.6892572326532849,1.8973949907274885
14,2m_dewpoint_temperature_std,-2.1708661683864943,-1.9998586216455299,1.6991699556625746
15,2m_dewpoint_temperature_std,-1.9678546953488394,-2.2342955273718177,1.5326577592564876
16,2m_dewpoint_temperature_std,-1.4144771650815886,-2.703802926763844,1.0572591038952543
17,2m_dewpoint_temperature_std,-1.0625678789382735,-2.9348809501118405,0.5206363357490186
18,2m_dewpoint_temperature_std,-0.6044782793667977,-3.1567803452967236,0.05137514031774298
19,2m_dewpoint_temperature_std,-0.3160462111771893,-3.1784743915911697,-0.46463519048547075
20,2m_dewpoint_temperature_std,0.018258544229215832,-3.1904850610119944,-0.7911480427677842
21,2m_dewpoint_temperature_std,0.4114588313642461,-3.130552450350545,-1.0414929915286442
22,2m_dewpoint_temperature_std,0.8242249773646954,-2.9067045680445527,-1.344859824611242
23,2m_dewpoint_temperature_std,1.2529193935653549,-2.695425654492873,-1.6103097668900823
24,2m_dewpoint_temperature_std,1.3988066627387994,-2.3513772660705983,-1.662396451728215
25,2m_dewpoint_temperature_std,1.868996785351647,-1.8904299469893295,-1.755870964759115
26,2m_dewpoint_temperature_std,2.5005965579089584,-1.2491329274460052,-1.818763292046442
27,2m_dewpoint_temperature_std,2.848566765029958,-0.39941050007091033,-1.7922542329873166
28,2m_dewpoint_temperature_std,3.349821592179643,0.34893842371682426,-1.4483066718021362
29,2m_dewpoint_temperature_std,3.6398294170071024,0.786420956694906,-1.1435947146133258
30,2m_dewpoint_temperature_std,3.9429427555650527,1.3243424709149356,-0.8675832259759892
31,2m_dewpoint_temperature_std,4.1682747293919515,1.9435505765394723,-0.30009748577289613
32,2m_dewpoint_temperature_std,4.4845710092544655,1.9925307702985964,0.2058287870481875
33,2m_dewpoint_temperature_std,4.5991242551917715,2.1201938688916364,1.4334849999314696
34,2m_dewpoint_temperature_std,4.664398393813766,2.316245710447153,2.161731192427852
35,2m_dewpoint_temperature_std,4.688211921569684,2.4359372142715334,2.6090786490996365
36,2m_dewpoint_temperature_std,4.6478923317839875,2.193618107639306,2.6953910852619054
