time_step,variable,PCA_1,PCA_2
1,relative_humidity_700_std,4.625608455687859,-3.516179780344841
2,relative_humidity_700_std,4.892861165272053,-3.3629130900590423
3,relative_humidity_700_std,5.165528015951132,-3.0967823164986874
4,relative_humidity_700_std,5.5409657133721355,-2.601958831726771
5,relative_humidity_700_std,5.81335251513904,-2.283821619230782
6,relative_humidity_700_std,6.081122089191712,-1.7338872180867642
7,relative_humidity_700_std,6.048325073474415,-1.404882878475566
8,relative_humidity_700_std,5.897465243011835,-1.0992260257519006
9,relative_humidity_700_std,5.671528433565254,-0.8918359276492384
10,relative_humidity_700_std,5.255602264544708,-0.22347733280449594
11,relative_humidity_700_std,4.781762756818477,0.3154555281973681
12,relative_humidity_700_std,4.240034256338262,1.1903376603264724
13,relative_humidity_700_std,3.6621212795740172,2.205748019306624
14,relative_humidity_700_std,2.9517470760201583,2.883918740284627
15,relative_humidity_700_std,2.062871839560459,3.565156019030217
16,relative_humidity_700_std,1.2020765075965703,4.0133707520569954
17,relative_humidity_700_std,0.23364311439794186,4.314592196437955
18,relative_humidity_700_std,-0.5328427304156654,4.291501203234837
19,relative_humidity_700_std,-1.1363174552257078,4.142813155034145
20,relative_humidity_700_std,-1.7682361771945019,3.793115436743782
21,relative_humidity_700_std,-2.1977064424978314,3.2857010671182465
22,relative_humidity_700_std,-2.3022928026703733,2.854531997187677
23,relative_humidity_700_std,-2.697771590244407,2.2144930259171636
24,relative_humidity_700_std,-3.3511876193046355,1.7718917941434356
25,relative_humidity_700_std,-3.8994767963127193,1.172701434533958
26,relative_humidity_700_std,-4.25060054170167,0.49834585195686343
27,relative_humidity_700_std,-4.674219572149183,-0.2654023586123394
28,relative_humidity_700_std,-4.902613837110924,-0.9736835356309671
29,relative_humidity_700_std,-5.157413866686149,-1.4006517792974635
30,relative_humidity_700_std,-5.263914550281065,-1.7500971127727072
31,relative_humidity_700_std,-5.297608726479326,-2.022169461077215
32,relative_humidity_700_std,-5.306902450906134,-2.412348815717118
33,relative_humidity_700_std,-5.355920893381352,-2.6666002911482747
34,relative_humidity_700_std,-5.387541006367213,-3.0960061789258586
35,relative_humidity_700_std,-5.414478105004559,-3.6478118185752377
36,relative_humidity_700_std,-5.229570635582617,-4.0639375091250916
