time_step,variable,PCA_1,PCA_2
1,relative_humidity_600_std,-4.109492261500792,4.398786095344589
2,relative_humidity_600_std,-4.432375886673221,4.0874092726337095
3,relative_humidity_600_std,-4.61410371052825,3.9505503593417926
4,relative_humidity_600_std,-4.8411921366334605,3.698628549403521
5,relative_humidity_600_std,-4.948734790057572,3.1891055901523044
6,relative_humidity_600_std,-5.110996512212891,2.6397198118372356
7,relative_humidity_600_std,-5.146744553762544,1.9499174705828497
8,relative_humidity_600_std,-5.082105244934008,1.137922048506553
9,relative_humidity_600_std,-4.799390669647523,0.4066320468268809
10,relative_humidity_600_std,-4.408131202615935,-0.3775154579699061
11,relative_humidity_600_std,-3.862198509320742,-1.105260954560547
12,relative_humidity_600_std,-3.51294559043023,-1.7995179351698853
13,relative_humidity_600_std,-3.2786806455379187,-2.3283952635843916
14,relative_humidity_600_std,-2.9228350565027843,-2.641980580867681
15,relative_humidity_600_std,-2.466886917050173,-2.9089980457925537
16,relative_humidity_600_std,-1.8709347726439443,-3.027783324163061
17,relative_humidity_600_std,-1.1853341328763458,-3.1678917670584417
18,relative_humidity_600_std,-0.45881561881296323,-3.362298102221135
19,relative_humidity_600_std,-0.04270514566382704,-3.575706522903686
20,relative_humidity_600_std,0.42788406147968405,-3.5882762893626254
21,relative_humidity_600_std,1.025223182485365,-3.4330140231830324
22,relative_humidity_600_std,1.5154162018897706,-3.319481476930674
23,relative_humidity_600_std,2.173432740112314,-3.1390104869361193
24,relative_humidity_600_std,2.8454860153420416,-2.9352743150773875
25,relative_humidity_600_std,3.2617269087023884,-2.5566359855513223
26,relative_humidity_600_std,3.6550241886440427,-2.0096029097421884
27,relative_humidity_600_std,4.067889777546456,-1.237857814389757
28,relative_humidity_600_std,4.38537084706166,-0.4093085384158725
29,relative_humidity_600_std,4.821035498392882,0.3177991290859477
30,relative_humidity_600_std,5.143528970750409,1.0135759158786735
31,relative_humidity_600_std,5.3025526487436805,1.6714837763875317
32,relative_humidity_600_std,5.485551656494616,2.5159362816792563
33,relative_humidity_600_std,5.525498189214021,3.3227357796810426
34,relative_humidity_600_std,5.7968223493345885,3.8728416495523628
35,relative_humidity_600_std,5.8376866268470256,4.239320212918398
36,relative_humidity_600_std,5.824473494364171,4.511445804067613
