time_step,variable,PCA_1,PCA_2
1,geopotential_1000_mean,-2.295000745756529,1.4294586953829258
2,geopotential_1000_mean,-2.2334182740830304,1.3926743765166323
3,geopotential_1000_mean,-2.313736864952479,0.8224558593000443
4,geopotential_1000_mean,-2.214196043469376,0.7007963885955802
5,geopotential_1000_mean,-2.1534934057637165,0.6204214564790872
6,geopotential_1000_mean,-2.056063042444673,0.4987508688490169
7,geopotential_1000_mean,-1.9734302228700684,0.3972975166425015
8,geopotential_1000_mean,-1.8840124752473566,0.3196210631559887
9,geopotential_1000_mean,-1.7470474100707718,0.23555396283216953
10,geopotential_1000_mean,-1.6335264448206992,0.12982065919309177
11,geopotential_1000_mean,-1.4933979192924112,0.03925739647857131
12,geopotential_1000_mean,-1.3659403624255133,-0.045783374149340764
13,geopotential_1000_mean,-1.290043452313912,-0.46668926880695
14,geopotential_1000_mean,-1.1349759924461005,-0.5799405189144677
15,geopotential_1000_mean,-0.9797974964524695,-0.6548062805849797
16,geopotential_1000_mean,-0.7938157876510288,-0.7432964122726254
17,geopotential_1000_mean,-0.6221868403471333,-0.8226503095808713
18,geopotential_1000_mean,-0.41101545209543294,-0.892666407341572
19,geopotential_1000_mean,-0.28267291970758357,-0.9532037289603639
20,geopotential_1000_mean,-0.10043330955595718,-0.9853743425912499
21,geopotential_1000_mean,0.1160013265496013,-1.0266017826575582
22,geopotential_1000_mean,0.2567299323870394,-0.950697953171649
23,geopotential_1000_mean,0.5060703600410149,-0.8835031322470347
24,geopotential_1000_mean,0.9066509323352118,-0.7122511468869087
25,geopotential_1000_mean,1.1270304086449559,-0.5726396183203218
26,geopotential_1000_mean,1.3377994115913379,-0.46218980524506587
27,geopotential_1000_mean,1.547293661317389,-0.3268145261552728
28,geopotential_1000_mean,1.7535750180937526,-0.20489920246196502
29,geopotential_1000_mean,1.9746348685025497,-0.056149881954653036
30,geopotential_1000_mean,2.1850787351697343,0.13508127694744113
31,geopotential_1000_mean,2.364135948352251,0.3216115555509956
32,geopotential_1000_mean,2.5845878251352694,0.5302768003049694
33,geopotential_1000_mean,2.76165491230449,0.7386112867759347
34,geopotential_1000_mean,2.9789569586399898,0.8621589972907107
35,geopotential_1000_mean,3.192558198823949,1.0287166374613155
36,geopotential_1000_mean,3.385445963877717,1.1375928945458769
