time_step,variable,PCA_1,PCA_2
1,geopotential_500_min,-2.3960398686073043,1.0189599476308728
2,geopotential_500_min,-2.3223150236431294,0.9497682956226042
3,geopotential_500_min,-2.312286231343152,0.6212639025182812
4,geopotential_500_min,-2.1864759905038946,0.533893050758798
5,geopotential_500_min,-2.106705468084834,0.4491829227580268
6,geopotential_500_min,-1.9892199869767262,0.3952420345300265
7,geopotential_500_min,-1.8802318141247012,0.30314257773004777
8,geopotential_500_min,-1.7639383968120044,0.23460347766486292
9,geopotential_500_min,-1.6153033708971782,0.13809105150270118
10,geopotential_500_min,-1.506133912663364,0.03372995189357971
11,geopotential_500_min,-1.3087149934709794,-0.10297892823310247
12,geopotential_500_min,-1.1832752834719729,-0.19550602221114466
13,geopotential_500_min,-0.9699755978073397,-0.4158622614172281
14,geopotential_500_min,-0.7990669484752543,-0.550444544643373
15,geopotential_500_min,-0.638276749894298,-0.6240387467929981
16,geopotential_500_min,-0.4516872455514253,-0.7018761301010461
17,geopotential_500_min,-0.2795405583594233,-0.7505770900719974
18,geopotential_500_min,-0.06271460482581484,-0.8074580027692645
19,geopotential_500_min,0.08056750851943015,-0.8168094819673146
20,geopotential_500_min,0.27870295146986096,-0.8236430491453574
21,geopotential_500_min,0.49472422923319614,-0.8455305606012591
22,geopotential_500_min,0.6677743349225351,-0.7806415639900673
23,geopotential_500_min,0.8353195097458084,-0.7029537157495438
24,geopotential_500_min,1.0331663330033305,-0.6697292091651114
25,geopotential_500_min,1.194736683304051,-0.5373861895309106
26,geopotential_500_min,1.3377426043267497,-0.4100183022929753
27,geopotential_500_min,1.4756103462598844,-0.2719693745145981
28,geopotential_500_min,1.5813883171318723,-0.12738300742449873
29,geopotential_500_min,1.7141247399883544,0.030977874417703995
30,geopotential_500_min,1.8182704247416752,0.1976219755201205
31,geopotential_500_min,1.9150343455717238,0.39402393615557385
32,geopotential_500_min,2.0352548228947636,0.5752564108941627
33,geopotential_500_min,2.149506176518555,0.7754628783365837
34,geopotential_500_min,2.285010954865843,0.9513793479200902
35,geopotential_500_min,2.3713589223732803,1.1701847583986698
36,geopotential_500_min,2.5036088406418764,1.362021786369087
