time_step,variable,PCA_1,PCA_2,PCA_3,PCA_4
1,mean_surface_sensible_heat_flux_mean,-1.587261136572094,0.7896523917550076,0.5098305350994107,3.7622603890026127
2,mean_surface_sensible_heat_flux_mean,-1.7686779817039844,1.3069707103957837,0.11768135828246078,3.316762160654702
3,mean_surface_sensible_heat_flux_mean,-1.8690664222747004,2.1144502603678945,-0.35581864882228953,2.0450824924608346
4,mean_surface_sensible_heat_flux_mean,-1.959791957866127,3.00105502435209,-0.5979310518668958,0.7858110105858722
5,mean_surface_sensible_heat_flux_mean,-1.9315155070867829,3.5666917054888034,-0.8265410240015146,-0.2360172264651909
6,mean_surface_sensible_heat_flux_mean,-1.9058113896859403,3.801533270945343,-0.8464059052794701,-0.9801337053143665
7,mean_surface_sensible_heat_flux_mean,-2.047108811520155,3.6479998904867172,-0.6860384024073968,-1.3789641904746681
8,mean_surface_sensible_heat_flux_mean,-2.2599818119860595,3.2418201629528074,-0.26277718305460185,-1.4075784622296466
9,mean_surface_sensible_heat_flux_mean,-2.556043183624121,2.4885520514520456,0.475640646883788,-1.0599716491520064
10,mean_surface_sensible_heat_flux_mean,-2.7036231841825002,1.4683629629501374,1.0081595005536386,-0.4549598884531389
11,mean_surface_sensible_heat_flux_mean,-2.701340676734289,0.6165751335928847,1.4154042356089203,0.15545600857777556
12,mean_surface_sensible_heat_flux_mean,-2.6610465486917434,0.11105201148787928,1.6429619301025358,0.4766876287212493
13,mean_surface_sensible_heat_flux_mean,-2.543206124418975,-0.46071606447529634,1.7925990367010698,0.27971176473268156
14,mean_surface_sensible_heat_flux_mean,-2.2758122019829106,-1.0991568438295807,1.798294801871703,-0.21500120599943345
15,mean_surface_sensible_heat_flux_mean,-1.8901630701360095,-1.6370679429773267,1.7604064786989788,-0.6779089441555376
16,mean_surface_sensible_heat_flux_mean,-1.4425083230637794,-2.2428527621319567,1.6115680449224403,-1.191779699070197
17,mean_surface_sensible_heat_flux_mean,-1.1196881834447119,-2.8020294745227234,1.2440718387000307,-1.4622430059719633
18,mean_surface_sensible_heat_flux_mean,-0.9743882638051524,-3.049802576566867,0.9072019730879297,-1.5653139345600993
19,mean_surface_sensible_heat_flux_mean,-0.9962110859875871,-3.162329080435443,0.5139890498534171,-1.3818155394710787
20,mean_surface_sensible_heat_flux_mean,-0.9009256831477016,-3.184180462209453,-0.00922634438169151,-0.8804757772097421
21,mean_surface_sensible_heat_flux_mean,-0.5980897872156654,-3.2197170849544303,-0.5909552603466536,-0.3102181647680655
22,mean_surface_sensible_heat_flux_mean,-0.35107278027569905,-3.1282729976305617,-1.132460565684867,0.43489659150017573
23,mean_surface_sensible_heat_flux_mean,-0.05528747433557692,-3.1452007170725973,-1.5538820461640805,0.838329891044569
24,mean_surface_sensible_heat_flux_mean,0.40356882396931754,-3.0061759380333863,-1.880512371671542,1.105019013603133
25,mean_surface_sensible_heat_flux_mean,0.5763418425773795,-2.5272704707594134,-2.240907937505845,1.2394795463528308
26,mean_surface_sensible_heat_flux_mean,0.8607496121063385,-1.8426285786052896,-2.7430011943484365,0.781204427716453
27,mean_surface_sensible_heat_flux_mean,1.4258309178287993,-0.6993098302268638,-2.9537294943314576,0.25072520261901504
28,mean_surface_sensible_heat_flux_mean,2.0619564616296557,0.3592921660303485,-2.8180370833158603,-0.342581633262135
29,mean_surface_sensible_heat_flux_mean,2.503966268569007,1.17031268353742,-2.576824653264985,-0.8406394579696148
30,mean_surface_sensible_heat_flux_mean,3.0477286652175413,1.607266997718788,-2.0747803037680566,-1.069520265543733
31,mean_surface_sensible_heat_flux_mean,3.6398698423921507,1.7521965566151267,-1.1491785944688262,-1.0608559898110712
32,mean_surface_sensible_heat_flux_mean,4.284894296553191,1.5681858440723528,0.05618502415203142,-0.8397996794788977
33,mean_surface_sensible_heat_flux_mean,4.796252652400387,1.2583891401145373,1.4300655118927168,-0.22410024211505977
34,mean_surface_sensible_heat_flux_mean,5.055420831518288,0.8489142376425357,2.473816134427221,0.40060073168109245
35,mean_surface_sensible_heat_flux_mean,5.2415900033935365,0.3340889761274913,3.0745446811014765,0.8007984970472264
36,mean_surface_sensible_heat_flux_mean,5.200451371586669,0.15334864634520096,3.4665872827447,0.9070533051754203
