time_step,variable,PCA_1,PCA_2
1,geopotential_1000_max,-2.1237577591121704,-0.9768718400225916
2,geopotential_1000_max,-2.154756045236785,-1.1111651925533317
3,geopotential_1000_max,-2.45655859667717,-0.9487432108916158
4,geopotential_1000_max,-2.302847022324197,-0.9122138982134941
5,geopotential_1000_max,-2.287560728967391,-0.8418850086696937
6,geopotential_1000_max,-2.1943152939224038,-0.750344865876794
7,geopotential_1000_max,-2.111077282579591,-0.6952158011107175
8,geopotential_1000_max,-1.995833790550957,-0.6422708370041673
9,geopotential_1000_max,-1.8699364515330983,-0.5196299651041904
10,geopotential_1000_max,-1.759362447407613,-0.4322220333321373
11,geopotential_1000_max,-1.6995257717544772,-0.3299684640354029
12,geopotential_1000_max,-1.5635058371842065,-0.1497290016559079
13,geopotential_1000_max,-1.5372303653081527,0.25795033843327353
14,geopotential_1000_max,-1.363666746151605,0.431859697927666
15,geopotential_1000_max,-1.200991133310275,0.5772658119203311
16,geopotential_1000_max,-0.8883416623771607,0.7482726916267554
17,geopotential_1000_max,-0.5985651668352366,1.0171985486837745
18,geopotential_1000_max,-0.30714090182367143,1.1714388954544936
19,geopotential_1000_max,-0.2362809856072289,1.3000634951042613
20,geopotential_1000_max,-0.045123968761829295,1.4352750981699534
21,geopotential_1000_max,0.2072723376048181,1.518519028559583
22,geopotential_1000_max,0.39209399509141984,1.3980645205932491
23,geopotential_1000_max,0.6487822470386742,1.3025211984026852
24,geopotential_1000_max,0.9172793678669973,1.2296364260716428
25,geopotential_1000_max,1.165842872694438,0.9953451167970837
26,geopotential_1000_max,1.4738097946025537,0.831030313724101
27,geopotential_1000_max,1.6832503185878278,0.6133770213212566
28,geopotential_1000_max,1.921367937471236,0.4075580012486032
29,geopotential_1000_max,2.1767526576400305,0.18196004789515735
30,geopotential_1000_max,2.2761051181261838,-0.21648756003304487
31,geopotential_1000_max,2.450298175841723,-0.649479084635916
32,geopotential_1000_max,2.749118122849144,-0.947458145813024
33,geopotential_1000_max,2.9212139634913514,-1.1829146076716819
34,geopotential_1000_max,3.071761965709452,-1.207441705106465
35,geopotential_1000_max,3.273107299380986,-1.4157704646833393
36,geopotential_1000_max,3.3683217834283843,-1.487524565520362
