time_step,variable,PCA_1,PCA_2,PCA_3
1,relative_humidity_300_min,-1.4736594488378152,-3.3670198355378065,4.997339236208483
2,relative_humidity_300_min,-0.6879677046532976,-3.2512669039860485,5.498034088319199
3,relative_humidity_300_min,-0.08718019849908222,-3.178874883114792,5.593759022201976
4,relative_humidity_300_min,-2.3177267798338854,-2.2887405015953526,3.2309250912078364
5,relative_humidity_300_min,-3.1775929298462082,-2.101889675971188,1.733992877184918
6,relative_humidity_300_min,-4.756699705577302,-1.0351865870986752,-0.23326021601705763
7,relative_humidity_300_min,-4.921044280861085,-0.6998113704891052,-0.9491890782571696
8,relative_humidity_300_min,-4.845021982975087,-0.660922590361226,-0.9243501607320544
9,relative_humidity_300_min,-4.645121643264494,-0.6470689279758256,-0.7569685972452866
10,relative_humidity_300_min,-4.421267398973611,-0.7652675140822445,-0.5686706163331342
11,relative_humidity_300_min,-4.514175959805985,-0.673065478392222,-1.3340626937465918
12,relative_humidity_300_min,-4.312747199321508,-0.47263706462278726,-1.5679176953498624
13,relative_humidity_300_min,-4.127807674875855,-0.05273737007190564,-1.7500847512515323
14,relative_humidity_300_min,-4.264375885268105,0.053726365321571316,-2.2161178824094225
15,relative_humidity_300_min,-3.8915875831346525,0.33060367925530404,-1.812694991941131
16,relative_humidity_300_min,-3.713695425662263,0.8813311030090525,-1.7559632083982424
17,relative_humidity_300_min,-3.3365910716206533,1.4580825256265033,-1.6805326687828401
18,relative_humidity_300_min,-0.9655152450923042,3.3865388235053504,-0.6040499570743503
19,relative_humidity_300_min,0.9779170348596606,4.088043717623559,0.9400663677103109
20,relative_humidity_300_min,0.2315896183192313,4.0404534468982805,0.19745874442724692
21,relative_humidity_300_min,2.103861959221986,4.617905247958325,1.1358007292570709
22,relative_humidity_300_min,2.3164197912378444,4.7856848861029295,1.0260543231234067
23,relative_humidity_300_min,2.877338579121603,4.373773323217888,1.1734546745129197
24,relative_humidity_300_min,3.0816718535364145,4.1310124738892595,1.129382140336366
25,relative_humidity_300_min,2.791094275238265,3.9794169104386494,0.7541135235390449
26,relative_humidity_300_min,2.7215849348107053,2.8250458124968025,0.5098607958422703
27,relative_humidity_300_min,2.798807497013181,1.7920489624284324,0.19952905540961025
28,relative_humidity_300_min,3.022146255221751,0.2589743845958107,0.003412464319937856
29,relative_humidity_300_min,3.7907210437818155,0.13437759618736014,-0.4004292816370799
30,relative_humidity_300_min,4.513401762755324,-1.8314316492320777,-1.1790959386755009
31,relative_humidity_300_min,5.01933427296523,-2.7266650598347653,-1.7728462464201735
32,relative_humidity_300_min,5.002868693674009,-3.3895024882537923,-1.8488087343853175
33,relative_humidity_300_min,4.906213115874388,-2.970087871722033,-1.8659347607091354
34,relative_humidity_300_min,4.886773107203587,-3.2334831420979047,-1.6941404132666127
35,relative_humidity_300_min,4.791747037610218,-3.717020854932101,-1.619708377298264
36,relative_humidity_300_min,4.626287285657974,-4.074339489183222,-1.5883568636698413
