time_step,variable,PCA_1,PCA_2,PCA_3
1,mean_total_precipitation_rate_std,-2.6540622075004086,3.417658974645382,2.655531350517912
2,mean_total_precipitation_rate_std,-2.66445924821837,3.1220720396176107,2.5013605748179417
3,mean_total_precipitation_rate_std,-2.8225153516095105,2.602111805668629,1.8771719341735238
4,mean_total_precipitation_rate_std,-3.0828983049261844,2.259102159037807,1.213816906437328
5,mean_total_precipitation_rate_std,-3.1120819608415475,2.080697346221141,0.4709185673129604
6,mean_total_precipitation_rate_std,-3.259228621629806,2.075906916629159,-0.08235697364237284
7,mean_total_precipitation_rate_std,-3.236115257271824,1.7343600704925692,-0.4249714933053624
8,mean_total_precipitation_rate_std,-3.029543480604385,1.257947052999066,-1.0371757972036553
9,mean_total_precipitation_rate_std,-3.042931865739137,0.9316633666723931,-1.3316848496175768
10,mean_total_precipitation_rate_std,-2.69324218744062,0.36014969374328243,-1.8057581095957849
11,mean_total_precipitation_rate_std,-2.1238556312374435,-0.38389534241991335,-2.0410461056515157
12,mean_total_precipitation_rate_std,-2.1215411310968566,-0.7353372454376869,-2.229246592731283
13,mean_total_precipitation_rate_std,-1.8131663739728239,-1.2158196672933332,-2.0528520713812433
14,mean_total_precipitation_rate_std,-1.97719523121611,-1.6542994022525144,-1.2168839912083125
15,mean_total_precipitation_rate_std,-2.0733663793633395,-2.1421527185726106,-0.8025456549627256
16,mean_total_precipitation_rate_std,-1.9795531391216314,-2.5503579679328756,-0.906097782474541
17,mean_total_precipitation_rate_std,-1.674870902022705,-2.814190352565092,-0.4500660547775811
18,mean_total_precipitation_rate_std,-1.1501475176343237,-2.775546062966707,-0.013653167561279612
19,mean_total_precipitation_rate_std,-0.7131786986566293,-2.6102163121204405,0.28962795291398036
20,mean_total_precipitation_rate_std,-0.6574712969113296,-2.391118084149831,0.3994240921571763
21,mean_total_precipitation_rate_std,-0.07467138617940905,-2.204343311681148,0.8657692427915525
22,mean_total_precipitation_rate_std,0.784725070743459,-2.2085924848567737,1.410293021517911
23,mean_total_precipitation_rate_std,1.3384920335730583,-1.9665355958892876,1.870235406661899
24,mean_total_precipitation_rate_std,1.9734160294051162,-1.5617959034747835,1.769700742677171
25,mean_total_precipitation_rate_std,2.3911866328695934,-1.031306283175099,1.7877265165336147
26,mean_total_precipitation_rate_std,2.8772388631369874,-0.6771795507807391,1.5378761453673973
27,mean_total_precipitation_rate_std,2.9541007289626013,-0.35737155337465704,1.3382572604297414
28,mean_total_precipitation_rate_std,2.9000224298393182,-0.33901573559271764,1.099332125655065
29,mean_total_precipitation_rate_std,2.6972631796019204,-0.12940059766778728,0.6729358536923503
30,mean_total_precipitation_rate_std,2.8781993388020086,0.0929522734591959,0.06101217429442521
31,mean_total_precipitation_rate_std,3.4860015275896252,0.2404533590552403,-0.05576921005066522
32,mean_total_precipitation_rate_std,3.7240171067242502,0.7007564742576357,-0.03746824457891571
33,mean_total_precipitation_rate_std,4.359530775039914,1.8538767174158843,-1.1929841721163619
34,mean_total_precipitation_rate_std,4.673747336576393,2.228404484308789,-1.79124210263791
35,mean_total_precipitation_rate_std,4.443507550058606,2.3910954552796917,-2.088006116878371
36,mean_total_precipitation_rate_std,4.47464757027154,2.399265982700497,-2.2611813775764817
