time_step,variable,PCA_1,PCA_2
1,relative_humidity_10_mean,3.129051986512219,-0.9701304039926861
2,relative_humidity_10_mean,2.8661973158052865,-0.7874096820353432
3,relative_humidity_10_mean,2.9126644265992763,-0.7296762153271212
4,relative_humidity_10_mean,2.9414777265253886,-0.7407639696370131
5,relative_humidity_10_mean,2.7648839774616665,-0.6750309737999
6,relative_humidity_10_mean,2.548780037630673,-0.55205547306972
7,relative_humidity_10_mean,2.3764335262449268,-0.4417712177450884
8,relative_humidity_10_mean,2.270880807922809,-0.3474854458960803
9,relative_humidity_10_mean,2.305341752511619,-0.3000431197803749
10,relative_humidity_10_mean,2.2156376209739084,-0.19977818401248262
11,relative_humidity_10_mean,2.173893706104067,-0.09478879323211968
12,relative_humidity_10_mean,2.027555903256038,-0.0012781469214604062
13,relative_humidity_10_mean,1.3760374179026578,0.5316767545592195
14,relative_humidity_10_mean,0.9709942274710938,0.8245761625387347
15,relative_humidity_10_mean,0.657595869802322,1.2515612181807825
16,relative_humidity_10_mean,0.42728227840186866,1.561723091952285
17,relative_humidity_10_mean,0.14128134851340404,1.558480155920682
18,relative_humidity_10_mean,-0.10900081640392993,1.3217265499912818
19,relative_humidity_10_mean,-0.28775794245183073,1.1410949129165906
20,relative_humidity_10_mean,-0.5262989656575245,1.1178055496475001
21,relative_humidity_10_mean,-1.1815324887915348,0.7544460905859397
22,relative_humidity_10_mean,-1.329932252353333,0.6682597019526738
23,relative_humidity_10_mean,-1.4581998003992416,0.46754686009401747
24,relative_humidity_10_mean,-1.493185805260427,0.530342674928026
25,relative_humidity_10_mean,-1.5142659796584834,0.6072446235891144
26,relative_humidity_10_mean,-1.5742114598365113,0.632754877993534
27,relative_humidity_10_mean,-1.845282895614016,0.3381065621383339
28,relative_humidity_10_mean,-2.025704253138011,0.062158540554016296
29,relative_humidity_10_mean,-2.350727161717527,-0.3185001085480283
30,relative_humidity_10_mean,-2.4696995790822527,-0.5382034422679358
31,relative_humidity_10_mean,-2.5641299310665064,-0.700277903725821
32,relative_humidity_10_mean,-2.710555345752242,-0.8814836415456242
33,relative_humidity_10_mean,-2.7924624080186455,-1.1025019710190276
34,relative_humidity_10_mean,-2.7377570375425995,-1.2525814616969861
35,relative_humidity_10_mean,-2.6195479880317474,-1.311070335060977
36,relative_humidity_10_mean,-2.515737818862848,-1.4246738382289392
