time_step,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6
1,convective_available_potential_energy_mean,3.038533475152925,-0.18030133546645544,-0.5337987167900721,2.53053901195306,1.0556607026833345,-2.4344153140315603
2,convective_available_potential_energy_mean,4.7344882371128785,0.03860188988653505,-2.356466018968585,0.8456713689908048,3.1497796017859203,-2.1101853959454524
3,convective_available_potential_energy_mean,5.224028059048947,0.3077573559246835,-2.2616372599595125,0.5776696238497883,2.8704847242249363,-1.591681370160189
4,convective_available_potential_energy_mean,5.209811116623611,0.0634409710519295,-3.2261937016387674,-0.9781445374568347,2.0831317368825957,-0.7837112028643709
5,convective_available_potential_energy_mean,5.129511385405309,-0.5741532806377648,-2.791582182375055,-1.5230064995870898,1.0009129933430483,0.06054629393340658
6,convective_available_potential_energy_mean,5.080137162578377,-0.6484893261844324,-2.0804300957367463,-2.1004616747564757,-0.01645514772384365,0.8999357879063322
7,convective_available_potential_energy_mean,4.876254288731034,-0.43688479134901803,-1.3619006358813794,-1.7893305669733222,-1.9512864471360654,1.6508510653776591
8,convective_available_potential_energy_mean,4.295898920982261,-0.09577712793731365,-1.0610710882519987,-1.4410340559355796,-2.636802309553775,2.1745846028162665
9,convective_available_potential_energy_mean,4.110453528843892,0.6638913505228725,-0.3637569455276399,-0.7048922244057093,-2.659304686338258,2.398818176169947
10,convective_available_potential_energy_mean,4.291954575962546,1.1760328999719645,1.236836179986991,0.16532731789421762,-2.3233451813614994,1.056839732879692
11,convective_available_potential_energy_mean,3.737952943823553,1.3576804429866334,2.1475291325515524,0.9157955777003344,-2.123431435514968,0.6930307901739747
12,convective_available_potential_energy_mean,3.1025295906050356,1.3748608805427818,3.4260512080499117,2.491899436248306,-1.222563991583052,-0.3426036876962797
13,convective_available_potential_energy_mean,2.216850719456882,1.7189657060040369,4.0882388210062235,2.8986144671342884,-0.0535682009330219,-0.31719527849197154
14,convective_available_potential_energy_mean,1.4520405188228123,2.3678802544462214,4.168665870298273,2.0821543196021786,0.7437081783705072,-0.42692426206307454
15,convective_available_potential_energy_mean,-0.21382521142207825,4.133825103987861,3.558764814027584,0.2482999162382024,1.9728591696021682,0.22883288999235268
16,convective_available_potential_energy_mean,-1.8157304427938448,5.321416759956335,1.47814040831839,-1.3157990992663067,2.1838003143671965,1.0950395502019823
17,convective_available_potential_energy_mean,-2.8441948843999145,5.362883945865624,0.47045121413873153,-1.8435672821166293,1.825508267816689,1.0799079201052515
18,convective_available_potential_energy_mean,-3.323759761829197,5.322775572010332,-0.15542365339264477,-2.106968030820822,1.2263855892564905,0.8567634761032014
19,convective_available_potential_energy_mean,-4.593196279756362,4.312346190989145,-1.0709598908788092,-1.5258450678208393,-1.5710836712039513,-1.1140128171169519
20,convective_available_potential_energy_mean,-4.6777114988058495,3.7489980514378116,-1.558966872233204,-0.8544802543858684,-1.8141898736105684,-1.4474058667486658
21,convective_available_potential_energy_mean,-4.302996758515643,2.9143660519163137,-2.054626587863585,0.14093709146805297,-1.7721736846029508,-1.5437573483205012
22,convective_available_potential_energy_mean,-3.849123733767127,1.359929809400466,-3.323969814763949,1.2337916517134384,-1.5893200811271688,-1.5900083308843438
23,convective_available_potential_energy_mean,-3.3225071458598117,-0.4513573063595934,-3.3602555764558426,2.0534587271438918,-1.3634840192215738,-0.9632721684930805
24,convective_available_potential_energy_mean,-2.258391311157509,-1.7415399390286677,-3.127632002970675,2.5635150329538705,-0.7973263858193573,-0.27094541709897896
25,convective_available_potential_energy_mean,-3.2140890243275977,-1.592236923562763,-1.4564947370744201,3.6383215391958217,0.4894488776997593,1.5750951778035356
26,convective_available_potential_energy_mean,-3.1683636446836982,-2.051964064937005,-0.8038136650056588,2.7344762843292294,0.9312664328229928,2.7946104089916965
27,convective_available_potential_energy_mean,-3.2196027904722464,-2.85104283389774,-0.36358999685393345,1.8738569107278689,1.2039684990794497,2.636430149016246
28,convective_available_potential_energy_mean,-3.246308616427429,-3.0946268760250852,-0.48542235415816076,0.44398907184952946,1.156284357787137,3.280923217360746
29,convective_available_potential_energy_mean,-2.7551841080109,-3.8433067546345874,0.9901144183300327,-0.6798922026768912,1.8142055440132112,1.0403988681829592
30,convective_available_potential_energy_mean,-2.385525185610609,-3.5826660409049684,1.4472347084006156,-1.9233276374835728,0.8373827201501735,-0.29877973595788715
31,convective_available_potential_energy_mean,-2.032573579964468,-3.404255564868514,1.4563274147618739,-2.5701657104909628,0.3467012968391822,-0.4651470272473336
32,convective_available_potential_energy_mean,-1.8403154248138818,-3.457098034847463,1.605278630294484,-3.2465538140935353,-0.011975571352747393,-0.9636233615610943
33,convective_available_potential_energy_mean,-1.9709463865498538,-3.613552582246832,1.6412786358983569,-3.1760503507042874,-0.2194657364293774,-1.3451365103766366
34,convective_available_potential_energy_mean,-1.2379267027182392,-3.87463435160608,1.7477342827652538,-1.2238022696101332,-0.45969526443861225,-1.4438070569156656
35,convective_available_potential_energy_mean,-0.4945362135663848,-3.22212349245214,2.0264532778956212,0.3575011430162685,-1.076320920111247,-2.025294633862785
36,convective_available_potential_energy_mean,0.2663641823025748,-2.8296426099551146,2.3088927800567602,1.2075027865757215,-1.229696398662748,-2.0447013211784197
