time_step,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6
1,vertical_velocity_975_mean,-3.041807444701767,-0.2745452456439486,-0.43548505250541236,4.283046566879853,0.8288032692587988,-1.0813095732497306
2,vertical_velocity_975_mean,-1.8246672846947607,1.5616993255365266,-1.2628769473357748,3.7400938177826526,1.7736008694720689,-2.1549848343811813
3,vertical_velocity_975_mean,-3.137964266776094,-1.1242199245508646,-0.14836365829943804,3.0946379477911377,1.4356807019684033,-1.0303244729878223
4,vertical_velocity_975_mean,-3.570758790308493,-0.49504663506765423,1.0893622177744937,3.480856994298144,0.2609659222764308,-0.45170299487678267
5,vertical_velocity_975_mean,-3.1895932341285698,1.9835533026053433,1.2615105605179886,1.7012712356537807,-0.017419673155233614,1.5740927202217514
6,vertical_velocity_975_mean,-2.2527234322776875,4.594628486362727,2.5510442172518455,0.39643414030117824,-1.3987658633790787,1.3226529229101873
7,vertical_velocity_975_mean,-2.298083705079756,3.3362229861546715,3.8536508414049457,-0.49959621906723184,-1.887210407087676,-0.208849835625909
8,vertical_velocity_975_mean,-2.781857596005461,4.097855717052339,2.5660439502042287,-1.2844482373184842,-1.0098037038657264,-0.18012362564228682
9,vertical_velocity_975_mean,-2.6475774112367625,3.9343513069476046,0.6503332110613055,-1.4937066869148634,-0.5093011976948024,-0.07993363324296805
10,vertical_velocity_975_mean,-1.7460685718283326,3.745503806599905,-0.7267299340527698,-1.3589351555217557,-0.5888180942178977,-1.0629646936181674
11,vertical_velocity_975_mean,-1.818218660561368,2.5984467036695458,-2.4217316739306765,-1.5578540177198,0.31851170598075657,-1.1398508355937793
12,vertical_velocity_975_mean,-2.1900887157572986,2.1131758071777127,-3.6733407099002826,-1.122202959759173,0.4306893764704744,-0.11640800322929981
13,vertical_velocity_975_mean,-1.9685296236097187,0.9195991248065807,-3.7027106665368157,-1.0643878095758421,0.656620679678065,0.38160198268100826
14,vertical_velocity_975_mean,-3.1163930688334096,-0.0309473999309211,-3.1269244731369863,-1.1525667120265253,-0.43000105661022237,0.8620321302297511
15,vertical_velocity_975_mean,-2.702928564756074,-0.6658915568612097,-2.7159778467826583,-1.0155319221996606,-0.18470023642183822,0.7974137657089586
16,vertical_velocity_975_mean,-3.649163751444059,-2.5885350354157124,-1.209500364196052,-0.22618908714786,-0.35978582787939506,0.9779459097890086
17,vertical_velocity_975_mean,-3.7785745323612137,-3.221004249222598,0.10754532419261921,-0.26055033984561066,-0.12154356899216329,1.2197571810609091
18,vertical_velocity_975_mean,-3.578281367645816,-3.6145220169064314,0.7448246714121393,-0.8594106018213601,-0.5142739763393019,0.86066121104695
19,vertical_velocity_975_mean,-3.5786845203155737,-4.326808226364279,1.4481656494616668,-1.005341047025468,-0.8042030347491789,0.6188450726763671
20,vertical_velocity_975_mean,-3.642171623580348,-4.475485508948315,2.142794590541608,-0.984773458002192,-0.14100397761781897,-0.19453208252143103
21,vertical_velocity_975_mean,-2.14784843913361,-3.97443289900786,1.7096780234804707,-1.6106835129772257,0.5506356786853113,-1.1418510522721568
22,vertical_velocity_975_mean,2.2406348263012434,-0.6140746773921762,0.35746065632506185,-2.209393765490889,0.87876085753616,-1.5346483852700763
23,vertical_velocity_975_mean,2.141012119704863,-0.22041019765101966,-0.35688432574415996,-2.6374542660484535,0.8937788678085332,-1.5825265883627568
24,vertical_velocity_975_mean,3.4907953548069854,-0.8625174916852048,1.4178808803234328,-1.819747692782527,1.8538012295352113,-2.068737413111947
25,vertical_velocity_975_mean,3.957367768605878,0.4480307745417527,1.996872987616053,-0.634813715531592,3.126750677073109,0.13786229143648007
26,vertical_velocity_975_mean,3.631434103339519,0.4286996715254135,2.044274060929888,-0.1056779339411664,3.2657541067199083,0.75715335247412
27,vertical_velocity_975_mean,4.119261228145184,0.48321883684308525,0.3094689588410795,0.28489976421731356,1.9043029046037578,1.3895724130215115
28,vertical_velocity_975_mean,3.130694474799418,0.1303956900147071,-1.3534501161506973,0.5000246894149928,1.7296983833971686,1.6871192436429825
29,vertical_velocity_975_mean,3.7468820933660054,0.17926330851889105,-0.7736724843742284,0.1668575828704108,0.7439500002748205,2.202946062239642
30,vertical_velocity_975_mean,4.787938345318228,0.5136885455391461,0.22786637887856032,0.4346682753930496,-0.1269322314947075,1.1853103005503178
31,vertical_velocity_975_mean,5.108928365194436,0.02053508000421281,0.06727481526231907,0.783899650978295,-0.991062927762245,0.5829266863263425
32,vertical_velocity_975_mean,4.698823301993893,-0.5280070076207867,-0.4373119261620284,1.0549329398896221,-1.6466827595488271,0.5864609770335687
33,vertical_velocity_975_mean,4.8378276040197585,-0.8636714630217226,0.10334131562132276,1.286901265203397,-2.420751886110814,-0.39456981506603167
34,vertical_velocity_975_mean,4.254287830196112,-0.9842738936790629,-0.9073701899895649,0.8240760828282326,-2.545038532433899,-0.49033269626666737
35,vertical_velocity_975_mean,4.326398354471124,-0.9182035524897418,-0.8064338508640887,0.5189273645258622,-2.2491087649082324,-0.8355243998208376
36,vertical_velocity_975_mean,4.189698834773542,-1.3062714924406467,-0.5906290911393935,0.35173682268974676,-2.705897510469939,-1.3951792879100229
