time_step,variable,PCA_1,PCA_2
1,relative_humidity_300_mean,5.009714350624791,2.6224620149525655
2,relative_humidity_300_mean,5.036612396688629,2.4095395510118487
3,relative_humidity_300_mean,4.8909499004232995,2.1756014636939582
4,relative_humidity_300_mean,4.786965708517062,1.891588661834738
5,relative_humidity_300_mean,4.560478609324129,1.5063819569964871
6,relative_humidity_300_mean,4.3706630511282265,1.117409947638425
7,relative_humidity_300_mean,4.117229831208366,0.8129439994627767
8,relative_humidity_300_mean,3.8474625569167227,0.5524860712780524
9,relative_humidity_300_mean,3.6500713965379887,0.4369525185219407
10,relative_humidity_300_mean,3.2887793584631457,0.32016718871284716
11,relative_humidity_300_mean,3.0097188655668847,0.03875071878708679
12,relative_humidity_300_mean,2.691720699522162,-0.36777650428501835
13,relative_humidity_300_mean,2.356787078441415,-0.964271368927031
14,relative_humidity_300_mean,2.0625721830208072,-1.382888655921259
15,relative_humidity_300_mean,1.6356727068190866,-1.8485073210022098
16,relative_humidity_300_mean,1.084514077135921,-2.266195951101311
17,relative_humidity_300_mean,0.6350231774469958,-2.5616113039764774
18,relative_humidity_300_mean,0.021301022535105824,-2.8311672995214407
19,relative_humidity_300_mean,-0.25368385573652213,-2.901074530516405
20,relative_humidity_300_mean,-0.6484520806414518,-2.9320305385989203
21,relative_humidity_300_mean,-0.9629055445757276,-2.7625374925336734
22,relative_humidity_300_mean,-1.307224884837028,-2.6188602205939846
23,relative_humidity_300_mean,-1.7473897018589482,-2.327559570058593
24,relative_humidity_300_mean,-2.2795603292715354,-1.9301770337819932
25,relative_humidity_300_mean,-2.817599557237665,-1.529728938194888
26,relative_humidity_300_mean,-3.2619354911035483,-1.1345126178974652
27,relative_humidity_300_mean,-3.6363780960694236,-0.6238325711664061
28,relative_humidity_300_mean,-3.915477103227638,-0.06500799758158023
29,relative_humidity_300_mean,-4.110569816630934,0.49190539943131995
30,relative_humidity_300_mean,-4.224368983189696,1.014170505328416
31,relative_humidity_300_mean,-4.403862450811066,1.5068612670556443
32,relative_humidity_300_mean,-4.629003809034049,2.00789497396057
33,relative_humidity_300_mean,-4.754465000488137,2.524812260148167
34,relative_humidity_300_mean,-4.785862491972064,2.8880901052211523
35,relative_humidity_300_mean,-4.711160073226842,3.2116371381504814
36,relative_humidity_300_mean,-4.606337700408462,3.518084173472183
