time_step,variable,PCA_1,PCA_2
1,relative_humidity_975_mean,-4.606320337377772,2.1759576691792275
2,relative_humidity_975_mean,-4.69738429177082,2.1448279639450165
3,relative_humidity_975_mean,-4.651819635809866,1.9077308892129425
4,relative_humidity_975_mean,-4.692679315052464,2.0799047722220045
5,relative_humidity_975_mean,-4.634715565716219,2.025688819210361
6,relative_humidity_975_mean,-4.401517964338683,2.140896936723348
7,relative_humidity_975_mean,-4.256595205862057,1.8682965638352889
8,relative_humidity_975_mean,-4.173294002998118,1.7341420080356715
9,relative_humidity_975_mean,-4.096148701381323,1.3248269046041874
10,relative_humidity_975_mean,-4.161875592432195,0.7819979746276658
11,relative_humidity_975_mean,-4.002789353752999,0.0835501129214389
12,relative_humidity_975_mean,-4.011293536979532,-0.2514376541738897
13,relative_humidity_975_mean,-3.7749768801014754,-0.6508514246745665
14,relative_humidity_975_mean,-3.4555773768273976,-1.0502683899170735
15,relative_humidity_975_mean,-3.085834409201304,-1.2722293286818587
16,relative_humidity_975_mean,-3.2286468395409913,-1.5131316711455034
17,relative_humidity_975_mean,-2.913394403113671,-1.7768596874759928
18,relative_humidity_975_mean,-2.1569348044397496,-2.078460633597152
19,relative_humidity_975_mean,-1.0885501201393433,-2.6126305406542762
20,relative_humidity_975_mean,-0.1353302770269194,-3.0799029745096345
21,relative_humidity_975_mean,1.1204134215916322,-3.4199726577228273
22,relative_humidity_975_mean,1.7196280027745803,-3.3985631374698846
23,relative_humidity_975_mean,2.081131668349723,-3.152044069047731
24,relative_humidity_975_mean,2.611166029675561,-2.9221674895291727
25,relative_humidity_975_mean,3.198187132668573,-2.4149806288870512
26,relative_humidity_975_mean,3.576720234539497,-1.977446197638836
27,relative_humidity_975_mean,4.217609597652412,-1.4869325204905808
28,relative_humidity_975_mean,4.651307479393839,-0.9552344387712443
29,relative_humidity_975_mean,5.021459477799697,-0.4173838854348952
30,relative_humidity_975_mean,5.497054995282876,0.4045517483998886
31,relative_humidity_975_mean,6.0026984505609775,1.28277061293402
32,relative_humidity_975_mean,6.285097455886577,1.9450895623716082
33,relative_humidity_975_mean,6.503106991615661,2.547997711566181
34,relative_humidity_975_mean,6.607980801979743,2.941988386829673
35,relative_humidity_975_mean,6.522393844057226,3.4088774240014623
36,relative_humidity_975_mean,6.609723030034332,3.631401269202185
