time_step,variable,PCA_1,PCA_2,PCA_3
1,2m_temperature_mean,-2.448266981494769,1.8387707118189112,0.2421239336409235
2,2m_temperature_mean,-2.416251715816344,1.5253589136370873,0.25591030216036303
3,2m_temperature_mean,-2.4275450335250355,1.2421992347816235,-0.001898206129986444
4,2m_temperature_mean,-2.384590973669456,1.0326380563684103,-0.1677854953979633
5,2m_temperature_mean,-2.412220437867962,0.8911848386775495,-0.21508970734979785
6,2m_temperature_mean,-2.382423453652019,0.7052445089856765,-0.13231309281349654
7,2m_temperature_mean,-2.255035293305709,0.5100841938312172,-0.11341335002929506
8,2m_temperature_mean,-2.0356712595330673,0.1804184172953121,0.09519483902975244
9,2m_temperature_mean,-1.7441296581097812,-0.14175037247141684,0.17540062586400945
10,2m_temperature_mean,-1.5186792533155706,-0.5836610204445024,0.4484971088058927
11,2m_temperature_mean,-1.24898976574947,-0.8099642249305897,0.5682496694832992
12,2m_temperature_mean,-1.125309947372144,-0.94445166677161,0.5648556065421116
13,2m_temperature_mean,-0.8008549571947069,-1.1627457559825864,0.5171123664578131
14,2m_temperature_mean,-0.6350205051594461,-1.2188606311326273,0.6111718238683713
15,2m_temperature_mean,-0.4543877736575587,-1.3272619303097195,0.4945005699996373
16,2m_temperature_mean,-0.21344352228848362,-1.3605755425045452,0.420690762039995
17,2m_temperature_mean,-0.026823324656733843,-1.4361628440080332,0.29063786728740354
18,2m_temperature_mean,0.1600890787584643,-1.411038887197022,0.10547992344174979
19,2m_temperature_mean,0.2823799300749763,-1.2893581639116543,-0.008343769611582912
20,2m_temperature_mean,0.3855974820693589,-1.213522275343793,-0.24236411955943285
21,2m_temperature_mean,0.5370612495976285,-1.0173684093229844,-0.483291684967709
22,2m_temperature_mean,0.606403359666978,-0.7711348015436688,-0.8381963607851471
23,2m_temperature_mean,0.7374771937102159,-0.5994191529208969,-1.073711982243332
24,2m_temperature_mean,0.8722594890807877,-0.3566888897488598,-1.1667505729253587
25,2m_temperature_mean,1.016881082371542,-0.023696711907814267,-1.2660195926646125
26,2m_temperature_mean,1.2303502634233032,0.19310388861019367,-1.1475333016665603
27,2m_temperature_mean,1.3691636512203034,0.492899156179318,-0.9880256578358859
28,2m_temperature_mean,1.5254803957753125,0.6287869968470291,-0.9063320308785936
29,2m_temperature_mean,1.687063886077986,0.7818979901978754,-0.7540524462160163
30,2m_temperature_mean,1.772704035984968,0.871849460488109,-0.5836354635832699
31,2m_temperature_mean,1.9377888348595216,0.9300851469573918,-0.14922325026347225
32,2m_temperature_mean,2.1083986719068633,0.8204740424477858,0.29613287455311676
33,2m_temperature_mean,2.368799007555413,0.8479163901747113,0.8525584972311154
34,2m_temperature_mean,2.5120497573217118,0.7604592685688476,1.2508831137297933
35,2m_temperature_mean,2.6465140859167406,0.7316555045973482,1.4706284189385042
36,2m_temperature_mean,2.77318240099618,0.6826345599879203,1.5779517818476567
