time_step,variable,PCA_1,PCA_2,PCA_3
1,100m_magnitude_of_wind_std,5.504171552093266,2.968264995738007,1.295318770822997
2,100m_magnitude_of_wind_std,5.312856049335469,2.876418849017648,0.8580143357075234
3,100m_magnitude_of_wind_std,5.024992534313863,2.557264514389513,0.9331435762815271
4,100m_magnitude_of_wind_std,4.851461226539273,2.2115374172216895,0.598019121368359
5,100m_magnitude_of_wind_std,4.628473515687278,1.8725043986857561,0.3787081735073117
6,100m_magnitude_of_wind_std,4.367843075940741,1.3249659981609039,0.3170579358939993
7,100m_magnitude_of_wind_std,4.13082374630543,0.7968985001076283,0.07900671833330804
8,100m_magnitude_of_wind_std,3.4690249887295606,-0.19797578861815265,-0.4722815457607785
9,100m_magnitude_of_wind_std,3.0647663105825185,-0.8722815571017781,-0.7359205162015137
10,100m_magnitude_of_wind_std,2.553234738083367,-1.41727980837443,-1.0762668414710146
11,100m_magnitude_of_wind_std,1.8959117627650728,-1.72578799611,-1.2760516272642288
12,100m_magnitude_of_wind_std,1.5380651049080534,-1.8355098503256324,-1.5819823211162825
13,100m_magnitude_of_wind_std,1.1611127445162575,-2.0944424658439997,-1.6920151541654476
14,100m_magnitude_of_wind_std,0.8996101741506726,-2.365939979819709,-1.6131158144885485
15,100m_magnitude_of_wind_std,0.6027802295715212,-2.5521526457181665,-1.4013240591910625
16,100m_magnitude_of_wind_std,0.2529587821856045,-2.767538811729045,-1.2074507445456135
17,100m_magnitude_of_wind_std,0.006598639456282875,-2.918944252391961,-0.9145333237959385
18,100m_magnitude_of_wind_std,-0.1773235602495604,-2.9040091471385554,-0.5527667203508015
19,100m_magnitude_of_wind_std,-0.3484096829518737,-2.640499164438804,0.0930468522392198
20,100m_magnitude_of_wind_std,-0.7690315412501129,-2.4971036241331084,0.8035891116435312
21,100m_magnitude_of_wind_std,-1.2752378959292694,-2.3895106263682484,1.3988095730276766
22,100m_magnitude_of_wind_std,-1.739500884946561,-2.049338250518646,2.0689772842624143
23,100m_magnitude_of_wind_std,-2.157410082609227,-1.3813855374182178,2.504431311857302
24,100m_magnitude_of_wind_std,-2.35928311261782,-0.8312206117377252,2.5803036431188136
25,100m_magnitude_of_wind_std,-2.5133648033942153,-0.32957590684483584,2.3758093950363053
26,100m_magnitude_of_wind_std,-2.737566965400067,0.04313141022212496,2.014365070508243
27,100m_magnitude_of_wind_std,-2.8020226957204697,0.26689424614541274,1.5222447906487941
28,100m_magnitude_of_wind_std,-3.2144891024771023,0.8322993746324336,0.9619625716147713
29,100m_magnitude_of_wind_std,-3.436738312943357,1.1743023192788211,0.29533322835646886
30,100m_magnitude_of_wind_std,-3.7878113673562512,1.5765506230116122,-0.2702715593372547
31,100m_magnitude_of_wind_std,-3.963829027070541,1.893436753828355,-0.59212852589642
32,100m_magnitude_of_wind_std,-4.033978611063066,2.2332244771921834,-0.9250976901963291
33,100m_magnitude_of_wind_std,-3.687657822196779,2.557128132259994,-1.493210121695902
34,100m_magnitude_of_wind_std,-3.6285314098216688,2.7038273258821026,-1.627572946581922
35,100m_magnitude_of_wind_std,-3.384203335243037,2.8013405317705176,-1.8343074485065598
36,100m_magnitude_of_wind_std,-3.2482949619232557,3.0805061570863237,-1.811844503662949
